Timestep;Time span;Sum [VA]
3411;2.08:51:00;131,36586322046637
3412;2.08:52:00;131,3634663348663
3413;2.08:53:00;131,31247689788938
3414;2.08:54:00;131,3072609348765
3415;2.08:55:00;131,28857231153032
3416;2.08:56:00;131,28727059630887
3417;2.08:57:00;131,26854260295636
3418;2.08:58:00;131,25539836339246
3419;2.08:59:00;131,21514817574337
3420;2.09:00:00;131,2148063234115
3421;2.09:01:00;131,09576764477526
3422;2.09:02:00;131,09547094070476
3423;2.09:03:00;131,04747006167574
3424;2.09:04:00;130,99255081816358
3425;2.09:05:00;130,94081109793495
3426;2.09:06:00;130,92486572125915
3427;2.09:07:00;130,90238506920798
3428;2.09:08:00;130,89610889812116
3429;2.09:09:00;130,84514532948077
3430;2.09:10:00;130,84017532901285
3431;2.09:11:00;130,79981285593868
3432;2.09:12:00;130,76104098170646
3433;2.09:13:00;130,67736514903672
3434;2.09:14:00;130,6587560101399
3435;2.09:15:00;130,6551901909913
3436;2.09:16:00;130,56262189105658
3437;2.09:17:00;130,55198429187573
3438;2.09:18:00;130,53550250936843
3439;2.09:19:00;130,4015531935616
3440;2.09:20:00;130,36571172968257
3441;2.09:21:00;130,353039781606
3442;2.09:22:00;130,3496570371059
3443;2.09:23:00;130,2346842973717
3444;2.09:24:00;130,22509831182046
3445;2.09:25:00;130,2057023016497
3446;2.09:26:00;130,19728682906208
3447;2.09:27:00;130,16800051143898
3448;2.09:28:00;130,14951595070391
3449;2.09:29:00;130,0658401332807
3450;2.09:30:00;130,06559646705566
3451;2.09:31:00;130,04956758293795
3452;2.09:32:00;130,00435810826033
3453;2.09:33:00;129,96877310301358
3454;2.09:34:00;129,96321700346715
3455;2.09:35:00;129,96064054207875
3456;2.09:36:00;129,8703391028485
3457;2.09:37:00;129,82333395000538
3458;2.09:38:00;129,81552914145072
3459;2.09:39:00;129,77746703482308
3460;2.09:40:00;129,692675244725
3461;2.09:41:00;129,57572916633268
3462;2.09:42:00;129,54935564056518
3463;2.09:43:00;129,51095628963645
3464;2.09:44:00;129,49158437843917
3465;2.09:45:00;129,44190058779628
3466;2.09:46:00;129,3640027172349
3467;2.09:47:00;129,28248490719068
3468;2.09:48:00;129,13708423307938
3469;2.09:49:00;129,13276468114873
3470;2.09:50:00;129,06544211076852
3471;2.09:51:00;128,9801033529466
3472;2.09:52:00;128,91832699171735
3473;2.09:53:00;128,85209126135516
3474;2.09:54:00;128,7317881411363
3475;2.09:55:00;128,72415457054413
3476;2.09:56:00;128,66253717119497
3477;2.09:57:00;128,60843854821002
3478;2.09:58:00;128,59246088419246
3479;2.09:59:00;128,5746638626152
3480;2.10:00:00;128,57385102927213
3481;2.10:01:00;128,4676383823212
3482;2.10:02:00;128,45669384289135
3483;2.10:03:00;128,45531971375257
3484;2.10:04:00;128,45087226598108
3485;2.10:05:00;128,34850708028443
3486;2.10:06:00;128,33124040625808
3487;2.10:07:00;128,32113692582777
3488;2.10:08:00;128,31762697160866
3489;2.10:09:00;128,21864958131408
3490;2.10:10:00;128,20514101282754
3491;2.10:11:00;128,11900625902462
3492;2.10:12:00;128,1092987716056
3493;2.10:13:00;128,08857441022548
3494;2.10:14:00;128,00870701595738
3495;2.10:15:00;127,90770152418376
3496;2.10:16:00;127,83592695221179
3497;2.10:17:00;127,78638669264446
3498;2.10:18:00;127,70126066044268
3499;2.10:19:00;127,68140209563995
3500;2.10:20:00;127,6402214993657
3501;2.10:21:00;127,47749022238267
3502;2.10:22:00;127,43086142008488
3503;2.10:23:00;127,42977496989177
3504;2.10:24:00;127,41657829115734
3505;2.10:25:00;127,3738362990912
3506;2.10:26:00;127,36508916832999
3507;2.10:27:00;127,32459286469965
3508;2.10:28:00;127,28053102766741
3509;2.10:29:00;127,18232810439477
3510;2.10:30:00;127,16605598620474
3511;2.10:31:00;127,12627256405328
3512;2.10:32:00;127,09938988877705
3513;2.10:33:00;127,08105048691348
3514;2.10:34:00;126,97423386912892
3515;2.10:35:00;126,80144196466027
3516;2.10:36:00;126,78366643882737
3517;2.10:37:00;126,65003211576145
3518;2.10:38:00;126,62337997888598
3519;2.10:39:00;126,51824781890852
3520;2.10:40:00;126,42063097979599
3521;2.10:41:00;126,34857552634276
3522;2.10:42:00;126,26784222626239
3523;2.10:43:00;126,07546870434336
3524;2.10:44:00;125,80532946670178
3525;2.10:45:00;125,78793745984092
3526;2.10:46:00;125,77296110803529
3527;2.10:47:00;125,76624462525268
3528;2.10:48:00;125,7183740610126
3529;2.10:49:00;125,71271774026053
3530;2.10:50:00;125,68069846567401
3531;2.10:51:00;125,674159041927
3532;2.10:52:00;125,60980603378376
3533;2.10:53:00;125,5304670159921
3534;2.10:54:00;125,52033393506396
3535;2.10:55:00;125,46110500588844
3536;2.10:56:00;125,45876898210183
3537;2.10:57:00;125,40962075198472
3538;2.10:58:00;125,37550444269432
3539;2.10:59:00;125,18192258029201
3540;2.11:00:00;125,178550874297
3541;2.11:01:00;125,17268398551133
3542;2.11:02:00;125,08096811222327
3543;2.11:03:00;125,0100081872708
3544;2.11:04:00;124,96428046050457
3545;2.11:05:00;124,93792578213046
3546;2.11:06:00;124,85022429482116
3547;2.11:07:00;124,58702812233663
3548;2.11:08:00;124,47747899343996
3549;2.11:09:00;124,47571196705807
3550;2.11:10:00;124,41209768220088
3551;2.11:11:00;124,34727742511214
3552;2.11:12:00;124,334662665632
3553;2.11:13:00;124,33367286790894
3554;2.11:14:00;124,33131825991883
3555;2.11:15:00;124,20232308645771
3556;2.11:16:00;124,15076752118553
3557;2.11:17:00;124,05695657748646
3558;2.11:18:00;124,02046815109075
3559;2.11:19:00;123,9890597195542
3560;2.11:20:00;123,9305264611419
3561;2.11:21:00;123,85728327108077
3562;2.11:22:00;123,81546042235628
3563;2.11:23:00;123,78436477384014
3564;2.11:24:00;123,72658561033137
3565;2.11:25:00;123,70606234126964
3566;2.11:26:00;123,66765083066983
3567;2.11:27:00;123,6431033747512
3568;2.11:28:00;123,60201285294939
3569;2.11:29:00;123,58139670965983
3570;2.11:30:00;123,51825693910241
3571;2.11:31:00;123,38133453553867
3572;2.11:32:00;123,35257279177509
3573;2.11:33:00;123,3082155555248
3574;2.11:34:00;123,29515868018267
3575;2.11:35:00;123,27979552386749
3576;2.11:36:00;123,27540770350632
3577;2.11:37:00;123,25086695202108
3578;2.11:38:00;123,23243262230949
3579;2.11:39:00;123,22396546011268
3580;2.11:40:00;122,99523237484013
3581;2.11:41:00;122,97235121144513
3582;2.11:42:00;122,93213087600017
3583;2.11:43:00;122,92656425475342
3584;2.11:44:00;122,86785232017768
3585;2.11:45:00;122,85918760633436
3586;2.11:46:00;122,76022430474521
3587;2.11:47:00;122,73608426967495
3588;2.11:48:00;122,54250947752382
3589;2.11:49:00;122,49329140217117
3590;2.11:50:00;122,437676774501
3591;2.11:51:00;122,3419541915613
3592;2.11:52:00;122,2762069890103
3593;2.11:53:00;122,20303245022552
3594;2.11:54:00;122,16526146827633
3595;2.11:55:00;122,08250954087032
3596;2.11:56:00;122,07465941284612
3597;2.11:57:00;122,0700647234978
3598;2.11:58:00;122,04856709227089
3599;2.11:59:00;121,9706158288469
3600;2.12:00:00;121,96030683059509
3601;2.12:01:00;121,90658416078628
3602;2.12:02:00;121,8949161850141
3603;2.12:03:00;121,88723372033377
3604;2.12:04:00;121,82287690898636
3605;2.12:05:00;121,78817898115376
3606;2.12:06:00;121,78173391077776
3607;2.12:07:00;121,76054227139929
3608;2.12:08:00;121,74737532245842
3609;2.12:09:00;121,72347983928158
3610;2.12:10:00;121,4081064363254
3611;2.12:11:00;121,31821240006276
3612;2.12:12:00;121,2753826284554
3613;2.12:13:00;121,04850998323884
3614;2.12:14:00;120,95754582363682
3615;2.12:15:00;120,91092998038519
3616;2.12:16:00;120,8600476315922
3617;2.12:17:00;120,77791392218344
3618;2.12:18:00;120,5932884667976
3619;2.12:19:00;120,51557212386379
3620;2.12:20:00;120,50741039618794
3621;2.12:21:00;120,39059737643151
3622;2.12:22:00;120,37566806410616
3623;2.12:23:00;120,2616377687277
3624;2.12:24:00;119,80746709634222
3625;2.12:25:00;119,76496105602197
3626;2.12:26:00;119,72213598794293
3627;2.12:27:00;119,67718970722055
3628;2.12:28:00;119,61225818537858
3629;2.12:29:00;119,57756918322612
3630;2.12:30:00;119,52665511155175
3631;2.12:31:00;119,29715506105421
3632;2.12:32:00;119,21475721064726
3633;2.12:33:00;118,99817471921918
3634;2.12:34:00;118,90586508223547
3635;2.12:35:00;118,88061107559177
3636;2.12:36:00;118,86873603035383
3637;2.12:37:00;118,79140329752337
3638;2.12:38:00;118,68179070637245
3639;2.12:39:00;118,64531245572803
3640;2.12:40:00;118,62701190129457
3641;2.12:41:00;118,61899707288744
3642;2.12:42:00;118,5733486438721
3643;2.12:43:00;118,56273068613898
3644;2.12:44:00;118,47803205534397
3645;2.12:45:00;118,4322806991537
3646;2.12:46:00;118,26648725095967
3647;2.12:47:00;118,26487141441845
3648;2.12:48:00;118,19365511955579
3649;2.12:49:00;118,07412238360996
3650;2.12:50:00;118,06874688645892
3651;2.12:51:00;117,65121113866037
3652;2.12:52:00;117,62987747532024
3653;2.12:53:00;117,5297400917446
3654;2.12:54:00;117,5095241851843
3655;2.12:55:00;117,17464950933504
3656;2.12:56:00;116,82589309344903
3657;2.12:57:00;116,71127219121368
3658;2.12:58:00;116,52075234580155
3659;2.12:59:00;116,43095708119318
3660;2.13:00:00;116,41595227285396
3661;2.13:01:00;116,16491621425466
3662;2.13:02:00;115,9715291431902
3663;2.13:03:00;115,93301539435635
3664;2.13:04:00;115,90371734595013
3665;2.13:05:00;115,79280237001605
3666;2.13:06:00;115,73657113052897
3667;2.13:07:00;115,70453024153646
3668;2.13:08:00;115,53059141695456
3669;2.13:09:00;115,52587118155753
3670;2.13:10:00;115,50856519854726
3671;2.13:11:00;115,50687939840114
3672;2.13:12:00;115,47130881846607
3673;2.13:13:00;115,35190762027695
3674;2.13:14:00;115,28726249773038
3675;2.13:15:00;115,26979417327922
3676;2.13:16:00;115,23532481533525
3677;2.13:17:00;115,06640814182377
3678;2.13:18:00;115,047525339198
3679;2.13:19:00;115,03193342969783
3680;2.13:20:00;114,99114179767798
3681;2.13:21:00;114,94491896156444
3682;2.13:22:00;114,93018951026247
3683;2.13:23:00;114,9223797609542
3684;2.13:24:00;114,91961445372856
3685;2.13:25:00;114,88480347063916
3686;2.13:26:00;114,78883156418935
3687;2.13:27:00;114,70361346231086
3688;2.13:28:00;114,67639428949998
3689;2.13:29:00;114,6759894486213
3690;2.13:30:00;114,57425805645127
3691;2.13:31:00;114,52145090423029
3692;2.13:32:00;114,51935424430404
3693;2.13:33:00;114,45276088712896
3694;2.13:34:00;114,43329130922451
3695;2.13:35:00;114,4008869344242
3696;2.13:36:00;114,31907456772545
3697;2.13:37:00;114,26418962426239
3698;2.13:38:00;114,20729418936045
3699;2.13:39:00;114,20663314790883
3700;2.13:40:00;114,17520182566876
3701;2.13:41:00;114,17187497010137
3702;2.13:42:00;114,17170207361504
3703;2.13:43:00;114,05461925044125
3704;2.13:44:00;113,95291250232977
3705;2.13:45:00;113,86831735895137
3706;2.13:46:00;113,84506354881727
3707;2.13:47:00;113,75827958480673
3708;2.13:48:00;113,74843062034674
3709;2.13:49:00;113,69976929506315
3710;2.13:50:00;113,68897502106466
3711;2.13:51:00;113,68744901737537
3712;2.13:52:00;113,6727391996914
3713;2.13:53:00;113,61722856742182
3714;2.13:54:00;113,60801112913255
3715;2.13:55:00;113,55932597629618
3716;2.13:56:00;113,54101362506425
3717;2.13:57:00;113,47870101605805
3718;2.13:58:00;113,45370119846021
3719;2.13:59:00;113,43967869973709
3720;2.14:00:00;113,40227321386756
3721;2.14:01:00;113,26804715808615
3722;2.14:02:00;113,20166126470468
3723;2.14:03:00;113,11437818407788
3724;2.14:04:00;113,03393961181204
3725;2.14:05:00;113,03266640703006
3726;2.14:06:00;113,02288273185874
3727;2.14:07:00;112,98140387893129
3728;2.14:08:00;112,97915794605065
3729;2.14:09:00;112,93035759812024
3730;2.14:10:00;112,92951542354425
3731;2.14:11:00;112,81607518385874
3732;2.14:12:00;112,7974532429119
3733;2.14:13:00;112,78651583339929
3734;2.14:14:00;112,73158652306311
3735;2.14:15:00;112,71976593747908
3736;2.14:16:00;112,71965947994593
3737;2.14:17:00;112,70918595471869
3738;2.14:18:00;112,7007866186271
3739;2.14:19:00;112,69749032708992
3740;2.14:20:00;112,69499660587438
3741;2.14:21:00;112,66221929319846
3742;2.14:22:00;112,65796032172236
3743;2.14:23:00;112,65434984999628
3744;2.14:24:00;112,64417019483615
3745;2.14:25:00;112,6378706151306
3746;2.14:26:00;112,60687021669303
3747;2.14:27:00;112,54091522290574
3748;2.14:28:00;112,4830212228403
3749;2.14:29:00;112,48255366510033
3750;2.14:30:00;112,36451561521883
3751;2.14:31:00;112,32159645941408
3752;2.14:32:00;112,20376135372338
3753;2.14:33:00;112,19240182530476
3754;2.14:34:00;112,17532820504968
3755;2.14:35:00;112,11741027421917
3756;2.14:36:00;112,09439338926616
3757;2.14:37:00;112,08576790851006
3758;2.14:38:00;112,05219600061241
3759;2.14:39:00;112,02818986234112
3760;2.14:40:00;112,0160454851636
3761;2.14:41:00;111,99363864360767
3762;2.14:42:00;111,9620657894464
3763;2.14:43:00;111,95895263186675
3764;2.14:44:00;111,95224384902136
3765;2.14:45:00;111,93538800720547
3766;2.14:46:00;111,92042000193999
3767;2.14:47:00;111,88601879580987
3768;2.14:48:00;111,87465693374118
3769;2.14:49:00;111,85846402976725
3770;2.14:50:00;111,84086982343717
3771;2.14:51:00;111,82471670950568
3772;2.14:52:00;111,81965086367927
3773;2.14:53:00;111,79638932651712
3774;2.14:54:00;111,78437674732399
3775;2.14:55:00;111,77213111438883
3776;2.14:56:00;111,74712592248136
3777;2.14:57:00;111,7365934374632
3778;2.14:58:00;111,71108583993933
3779;2.14:59:00;111,70637209121037
3780;2.15:00:00;111,69797267636694
3781;2.15:01:00;111,66621068002259
3782;2.15:02:00;111,66079737383055
3783;2.15:03:00;111,63308920725805
3784;2.15:04:00;111,62359195006115
3785;2.15:05:00;111,60183109309686
3786;2.15:06:00;111,58849449795937
3787;2.15:07:00;111,57518817536153
3788;2.15:08:00;111,56790642758885
3789;2.15:09:00;111,56258135052681
3790;2.15:10:00;111,51327350663021
3791;2.15:11:00;111,50678395930078
3792;2.15:12:00;111,49896374447772
3793;2.15:13:00;111,49564514151855
3794;2.15:14:00;111,483219760872
3795;2.15:15:00;111,4689155347206
3796;2.15:16:00;111,46261829054447
3797;2.15:17:00;111,44546077124949
3798;2.15:18:00;111,44285057548409
3799;2.15:19:00;111,41018553773276
3800;2.15:20:00;111,35785840448652
3801;2.15:21:00;111,35440712407707
3802;2.15:22:00;111,34667261515817
3803;2.15:23:00;111,34251481507272
3804;2.15:24:00;111,27215453798914
3805;2.15:25:00;111,24812957587336
3806;2.15:26:00;111,24679072441583
3807;2.15:27:00;111,24316770237485
3808;2.15:28:00;111,23357260372434
3809;2.15:29:00;111,22804447025044
3810;2.15:30:00;111,21602937489997
3811;2.15:31:00;111,2016840673014
3812;2.15:32:00;111,18010882083333
3813;2.15:33:00;111,17823372044985
3814;2.15:34:00;111,16296100345988
3815;2.15:35:00;111,15064631515042
3816;2.15:36:00;111,13990513948372
3817;2.15:37:00;111,13912979255385
3818;2.15:38:00;111,12026426845283
3819;2.15:39:00;111,11957331354
3820;2.15:40:00;111,10334504062659
3821;2.15:41:00;111,101294225857
3822;2.15:42:00;111,0801083913029
3823;2.15:43:00;111,07724561535592
3824;2.15:44:00;111,06901215360713
3825;2.15:45:00;111,0684237875043
3826;2.15:46:00;111,05534765922178
3827;2.15:47:00;111,04003552555646
3828;2.15:48:00;111,00033106375243
3829;2.15:49:00;110,98394684036738
3830;2.15:50:00;110,95125755064208
3831;2.15:51:00;110,92633792776031
3832;2.15:52:00;110,919881032255
3833;2.15:53:00;110,89899757223476
3834;2.15:54:00;110,89538850948698
3835;2.15:55:00;110,89295592031863
3836;2.15:56:00;110,8886106664831
3837;2.15:57:00;110,88452813749971
3838;2.15:58:00;110,8731671489787
3839;2.15:59:00;110,85192308132501
3840;2.16:00:00;110,83802818304079
3841;2.16:01:00;110,82874938826761
3842;2.16:02:00;110,82413708826341
3843;2.16:03:00;110,81426908421041
3844;2.16:04:00;110,79880002570052
3845;2.16:05:00;110,77153638232036
3846;2.16:06:00;110,74947269455508
3847;2.16:07:00;110,7119449011972
3848;2.16:08:00;110,69192736670891
3849;2.16:09:00;110,69173427900562
3850;2.16:10:00;110,69103626565693
3851;2.16:11:00;110,68228675848972
3852;2.16:12:00;110,66981755390299
3853;2.16:13:00;110,66206707903231
3854;2.16:14:00;110,65534653600366
3855;2.16:15:00;110,65300844737493
3856;2.16:16:00;110,65077722117944
3857;2.16:17:00;110,64290302239868
3858;2.16:18:00;110,63884123003251
3859;2.16:19:00;110,62554693785121
3860;2.16:20:00;110,61687709895261
3861;2.16:21:00;110,61026702791887
3862;2.16:22:00;110,57707839842803
3863;2.16:23:00;110,54873751655239
3864;2.16:24:00;110,53884989429703
3865;2.16:25:00;110,5385052568313
3866;2.16:26:00;110,5274853068646
3867;2.16:27:00;110,51955810134304
3868;2.16:28:00;110,50061739185773
3869;2.16:29:00;110,48697953611303
3870;2.16:30:00;110,48516785570055
3871;2.16:31:00;110,48183673715106
3872;2.16:32:00;110,47478435373742
3873;2.16:33:00;110,45800135008278
3874;2.16:34:00;110,4535465076637
3875;2.16:35:00;110,44909932562554
3876;2.16:36:00;110,44267128606681
3877;2.16:37:00;110,43254998167426
3878;2.16:38:00;110,42646838887418
3879;2.16:39:00;110,42129939188423
3880;2.16:40:00;110,3884534366231
3881;2.16:41:00;110,38351192185291
3882;2.16:42:00;110,38025453891166
3883;2.16:43:00;110,36303514193534
3884;2.16:44:00;110,35991645485149
3885;2.16:45:00;110,35562841109679
3886;2.16:46:00;110,35517484330005
3887;2.16:47:00;110,33402198370324
3888;2.16:48:00;110,32856981999733
3889;2.16:49:00;110,30917974971311
3890;2.16:50:00;110,29729264706891
3891;2.16:51:00;110,28916548280796
3892;2.16:52:00;110,28311670613583
3893;2.16:53:00;110,28189380457394
3894;2.16:54:00;110,27245031508163
3895;2.16:55:00;110,26925482213574
3896;2.16:56:00;110,2674386912885
3897;2.16:57:00;110,2495180886409
3898;2.16:58:00;110,24277813092452
3899;2.16:59:00;110,2377534485394
3900;2.17:00:00;110,23064584479913
3901;2.17:01:00;110,22708077975216
3902;2.17:02:00;110,21982780289258
3903;2.17:03:00;110,21121112764811
3904;2.17:04:00;110,2087994347722
3905;2.17:05:00;110,19979024376165
3906;2.17:06:00;110,19719662966544
3907;2.17:07:00;110,17526418399561
3908;2.17:08:00;110,16064055401802
3909;2.17:09:00;110,15329343715925
3910;2.17:10:00;110,12196759062158
3911;2.17:11:00;110,11820889466676
3912;2.17:12:00;110,11509731192189
3913;2.17:13:00;110,10534697859299
3914;2.17:14:00;110,10411217864643
3915;2.17:15:00;110,09649643621708
3916;2.17:16:00;110,07997396232544
3917;2.17:17:00;110,06308043464871
3918;2.17:18:00;110,06127884869618
3919;2.17:19:00;110,04845057610613
3920;2.17:20:00;110,0343695615324
3921;2.17:21:00;110,02450777941952
3922;2.17:22:00;110,01923251139793
3923;2.17:23:00;110,01431697019885
3924;2.17:24:00;109,99539767776422
3925;2.17:25:00;109,99016027345439
3926;2.17:26:00;109,9869192651569
3927;2.17:27:00;109,96194146790017
3928;2.17:28:00;109,95850489793833
3929;2.17:29:00;109,92304083597837
3930;2.17:30:00;109,92163077186494
3931;2.17:31:00;109,92037881037815
3932;2.17:32:00;109,90028146949555
3933;2.17:33:00;109,89855464285058
3934;2.17:34:00;109,89756387199417
3935;2.17:35:00;109,89407237553132
3936;2.17:36:00;109,87256069926522
3937;2.17:37:00;109,83705718398318
3938;2.17:38:00;109,83594398078009
3939;2.17:39:00;109,83264558971716
3940;2.17:40:00;109,82975306084744
3941;2.17:41:00;109,82949545952268
3942;2.17:42:00;109,82002863392276
3943;2.17:43:00;109,77370446766828
3944;2.17:44:00;109,74305829699676
3945;2.17:45:00;109,73060622040256
3946;2.17:46:00;109,697800107262
3947;2.17:47:00;109,69058175737568
3948;2.17:48:00;109,68311326696515
3949;2.17:49:00;109,6824159023442
3950;2.17:50:00;109,67204952378322
3951;2.17:51:00;109,66572457407919
3952;2.17:52:00;109,6606495162766
3953;2.17:53:00;109,65651406820487
3954;2.17:54:00;109,64902827190963
3955;2.17:55:00;109,64013881025379
3956;2.17:56:00;109,6367904509641
3957;2.17:57:00;109,6362016286298
3958;2.17:58:00;109,60539703246235
3959;2.17:59:00;109,59629929786288
3960;2.18:00:00;109,57041191700957
3961;2.18:01:00;109,56019299377111
3962;2.18:02:00;109,54506257288989
3963;2.18:03:00;109,5391741598914
3964;2.18:04:00;109,52728128215601
3965;2.18:05:00;109,52220805440773
3966;2.18:06:00;109,51442967117192
3967;2.18:07:00;109,49910098399573
3968;2.18:08:00;109,49719665176102
3969;2.18:09:00;109,46899593249736
3970;2.18:10:00;109,44448217818346
3971;2.18:11:00;109,44352082248375
3972;2.18:12:00;109,44112209150619
3973;2.18:13:00;109,42575264975723
3974;2.18:14:00;109,42376617149401
3975;2.18:15:00;109,40443786988396
3976;2.18:16:00;109,39964098642979
3977;2.18:17:00;109,39869595425301
3978;2.18:18:00;109,3906441118421
3979;2.18:19:00;109,37520692855483
3980;2.18:20:00;109,36603383071754
3981;2.18:21:00;109,36361632617187
3982;2.18:22:00;109,36134247394259
3983;2.18:23:00;109,34058943343759
3984;2.18:24:00;109,33577518570395
3985;2.18:25:00;109,33522751111488
3986;2.18:26:00;109,33476070403022
3987;2.18:27:00;109,32750632196559
3988;2.18:28:00;109,31392050773758
3989;2.18:29:00;109,29332461282617
3990;2.18:30:00;109,28625520049717
3991;2.18:31:00;109,28168832012231
3992;2.18:32:00;109,2751299899007
3993;2.18:33:00;109,26146108479064
3994;2.18:34:00;109,24627975082615
3995;2.18:35:00;109,18039204066616
3996;2.18:36:00;109,17736193904479
3997;2.18:37:00;109,17050101048358
3998;2.18:38:00;109,16471535466921
3999;2.18:39:00;109,1620812250919
4000;2.18:40:00;109,15930517306631
4001;2.18:41:00;109,15915050173692
4002;2.18:42:00;109,15350547341266
4003;2.18:43:00;109,15278665755332
4004;2.18:44:00;109,15211232009621
4005;2.18:45:00;109,13550868935891
4006;2.18:46:00;109,13514318803304
4007;2.18:47:00;109,12247764863281
4008;2.18:48:00;109,11688479491822
4009;2.18:49:00;109,11430681190699
4010;2.18:50:00;109,1119748864524
4011;2.18:51:00;109,09821569790444
4012;2.18:52:00;109,09696429987953
4013;2.18:53:00;109,09672067752594
4014;2.18:54:00;109,09063766567239
4015;2.18:55:00;109,06238026672638
4016;2.18:56:00;109,06222433788952
4017;2.18:57:00;109,05706516510566
4018;2.18:58:00;109,04371271098617
4019;2.18:59:00;109,03678100592342
4020;2.19:00:00;109,03175194828898
4021;2.19:01:00;109,03169503420604
4022;2.19:02:00;109,0306723975287
4023;2.19:03:00;109,00830293667154
4024;2.19:04:00;109,00828051601715
4025;2.19:05:00;109,00761141835486
4026;2.19:06:00;108,9890785617144
4027;2.19:07:00;108,97675182809924
4028;2.19:08:00;108,9707561745163
4029;2.19:09:00;108,9672492290519
4030;2.19:10:00;108,9559476159076
4031;2.19:11:00;108,95297189437139
4032;2.19:12:00;108,94435272847514
4033;2.19:13:00;108,94311828077542
4034;2.19:14:00;108,92235967502737
4035;2.19:15:00;108,9137438041054
4036;2.19:16:00;108,91356463177378
4037;2.19:17:00;108,9118010158189
4038;2.19:18:00;108,90908675344852
4039;2.19:19:00;108,90211363472828
4040;2.19:20:00;108,89698442638594
4041;2.19:21:00;108,89354440875881
4042;2.19:22:00;108,89202567251053
4043;2.19:23:00;108,86071805260272
4044;2.19:24:00;108,85025718953636
4045;2.19:25:00;108,84540135772419
4046;2.19:26:00;108,84345284232502
4047;2.19:27:00;108,84329843946387
4048;2.19:28:00;108,83501418575132
4049;2.19:29:00;108,82518008523299
4050;2.19:30:00;108,82324061321857
4051;2.19:31:00;108,8196629995895
4052;2.19:32:00;108,80782921440566
4053;2.19:33:00;108,79692049439475
4054;2.19:34:00;108,791493843352
4055;2.19:35:00;108,78634502610463
4056;2.19:36:00;108,78130765730607
4057;2.19:37:00;108,78011238304381
4058;2.19:38:00;108,75291720849773
4059;2.19:39:00;108,74956901879978
4060;2.19:40:00;108,74938532725422
4061;2.19:41:00;108,74270654930334
4062;2.19:42:00;108,74121284436575
4063;2.19:43:00;108,73385031212459
4064;2.19:44:00;108,71828169406474
4065;2.19:45:00;108,71301530678147
4066;2.19:46:00;108,70877046234997
4067;2.19:47:00;108,70841946939395
4068;2.19:48:00;108,70789634985364
4069;2.19:49:00;108,68773059839576
4070;2.19:50:00;108,68346647314361
4071;2.19:51:00;108,67699073319784
4072;2.19:52:00;108,67401011511124
4073;2.19:53:00;108,63941383374953
4074;2.19:54:00;108,63846349060628
4075;2.19:55:00;108,62664562374542
4076;2.19:56:00;108,59969760069467
4077;2.19:57:00;108,58822820568366
4078;2.19:58:00;108,588148111716
4079;2.19:59:00;108,58724919448501
4080;2.20:00:00;108,58437688074979
4081;2.20:01:00;108,5804646201609
4082;2.20:02:00;108,57905218935778
4083;2.20:03:00;108,56568067396113
4084;2.20:04:00;108,52860378417651
4085;2.20:05:00;108,52842799951543
4086;2.20:06:00;108,52472497168662
4087;2.20:07:00;108,52390737607926
4088;2.20:08:00;108,51901473269041
4089;2.20:09:00;108,51181965217643
4090;2.20:10:00;108,49252171715023
4091;2.20:11:00;108,4885196658163
4092;2.20:12:00;108,48790545493848
4093;2.20:13:00;108,45685203053219
4094;2.20:14:00;108,4519703762219
4095;2.20:15:00;108,45000423626432
4096;2.20:16:00;108,44795222777324
4097;2.20:17:00;108,41788855972926
4098;2.20:18:00;108,4127249347336
4099;2.20:19:00;108,4117604081646
4100;2.20:20:00;108,40865583410371
4101;2.20:21:00;108,38241788897021
4102;2.20:22:00;108,37639433228388
4103;2.20:23:00;108,36280502927028
4104;2.20:24:00;108,35084901078545
4105;2.20:25:00;108,34047172784658
4106;2.20:26:00;108,3144787558054
4107;2.20:27:00;108,30676149680598
4108;2.20:28:00;108,26872376805666
4109;2.20:29:00;108,25121021777505
4110;2.20:30:00;108,21979875969865
4111;2.20:31:00;108,21800005806139
4112;2.20:32:00;108,21103473977882
4113;2.20:33:00;108,19546531727708
4114;2.20:34:00;108,18609732736799
4115;2.20:35:00;108,1789158815765
4116;2.20:36:00;108,14586407287928
4117;2.20:37:00;108,14198787157257
4118;2.20:38:00;108,13610334848198
4119;2.20:39:00;108,10732336968388
4120;2.20:40:00;108,09933043125686
4121;2.20:41:00;108,08891909642212
4122;2.20:42:00;108,08645673117891
4123;2.20:43:00;108,06300172823155
4124;2.20:44:00;108,05938318274059
4125;2.20:45:00;108,05905828114048
4126;2.20:46:00;108,05886656678032
4127;2.20:47:00;108,04190798813859
4128;2.20:48:00;108,03335480876244
4129;2.20:49:00;108,02524897610445
4130;2.20:50:00;108,01111777844454
4131;2.20:51:00;108,00320481536221
4132;2.20:52:00;107,9956633077709
4133;2.20:53:00;107,98874272410035
4134;2.20:54:00;107,98599637363387
4135;2.20:55:00;107,96967179102208
4136;2.20:56:00;107,96838571220516
4137;2.20:57:00;107,96659980198042
4138;2.20:58:00;107,95440288682704
4139;2.20:59:00;107,94114969179289
4140;2.21:00:00;107,92972551250982
4141;2.21:01:00;107,90298779153957
4142;2.21:02:00;107,88739551322156
4143;2.21:03:00;107,88289988972949
4144;2.21:04:00;107,87876431123432
4145;2.21:05:00;107,87724036174654
4146;2.21:06:00;107,8760600433907
