Inner Device Heat Gains.Time;Calender;Bathroom Light (60W);Bathroom Mirror Light 100W (Conventional);Children Room Light Device (20W);Living Room Light (60W);Bedroom Light (200W);Kitchen Light (20W);Electric Kettle / Petra WK288 1.5L;CD/DVD Player / Philips DVDR 725 H;Phillips 32-9615;SAT Receiver / Kathrein UFS913;Egg Cooker / Russell Hobbs 14048-56 Stylo;Moulinex electronic 833;Kitchen radio / AEG KRC 4323 CD;Single Stove Plate;Coffee Machine / Braun KF 580E;Food Slicer / DOMO Schneidemaschine DO521S;Toaster / Tefal Vario;Extractor Hood / Miele DA 429-4;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power;Microwave / Panasonic NN-CD757W;Miele H 5241 B;Miele DA 61;Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;Laptop Sony Vaio SVE151G11M;Washing Machine / Bosch WFS 8000;Hair Dryer / Braun Satin Pro 2200 Ion Care;LED Lamp Globe E 14 Ambient 3W matt;Vacuum Cleaner FiF;Yamaha RX-V667;Liebherr CBP 4056-20A;Electric Tooth Brush / Phillips HX9332;Phone Siemens Gigaset C320;Router / AVM FRITZ! Box Fon WLAN 7390;
348;05:48:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
349;05:49:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
350;05:50:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
351;05:51:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
352;05:52:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
353;05:53:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
354;05:54:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
355;05:55:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
356;05:56:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
357;05:57:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
358;05:58:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
359;05:59:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
360;06:00:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
361;06:01:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
362;06:02:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
363;06:03:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
364;06:04:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
365;06:05:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
366;06:06:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
367;06:07:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
368;06:08:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
369;06:09:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
370;06:10:00;1;1;1;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
371;06:11:00;1;1;1;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
372;06:12:00;1;0;1;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
373;06:13:00;1;1;1;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
374;06:14:00;1;1;1;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
375;06:15:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
376;06:16:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
377;06:17:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
378;06:18:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
379;06:19:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
380;06:20:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
381;06:21:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
382;06:22:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
383;06:23:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
384;06:24:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
385;06:25:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
386;06:26:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
387;06:27:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
388;06:28:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
389;06:29:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
390;06:30:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
391;06:31:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
392;06:32:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
393;06:33:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
394;06:34:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
395;06:35:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
396;06:36:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
397;06:37:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
398;06:38:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
399;06:39:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
400;06:40:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
401;06:41:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
402;06:42:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
403;06:43:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
404;06:44:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
405;06:45:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
406;06:46:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
407;06:47:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
408;06:48:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
409;06:49:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
410;06:50:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
411;06:51:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
412;06:52:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
413;06:53:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
414;06:54:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
415;06:55:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
416;06:56:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
417;06:57:00;0;0;1;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
418;06:58:00;1;0;0;1;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
419;06:59:00;1;1;0;1;0;0;0;5;5;5;1;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
420;07:00:00;1;1;0;1;0;0;0;5;5;5;1;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
421;07:01:00;1;0;0;1;0;0;0;5;5;5;1;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
422;07:02:00;1;1;0;1;0;0;0;5;5;5;1;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
423;07:03:00;1;0;0;1;0;0;0;5;5;5;1;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
424;07:04:00;1;1;0;1;0;0;0;5;5;5;0;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
425;07:05:00;1;1;0;1;0;0;0;5;5;5;0;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
426;07:06:00;1;1;0;1;0;0;0;5;5;5;0;1;5;1;1;1;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
427;07:07:00;1;1;0;1;0;0;0;5;5;5;0;1;5;1;1;0;1;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
428;07:08:00;1;1;0;1;0;0;0;5;5;5;1;2;5;2;2;0;1;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
429;07:09:00;1;1;0;1;0;0;0;5;5;5;1;1;5;2;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
430;07:10:00;0;0;0;0;0;0;0;5;5;5;1;1;5;2;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
431;07:11:00;0;0;0;0;0;0;0;5;5;5;1;1;5;2;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
432;07:12:00;0;0;0;0;0;0;0;5;5;5;1;1;5;2;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
433;07:13:00;0;0;0;0;0;0;0;5;5;5;0;1;5;2;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
434;07:14:00;0;0;0;0;0;0;0;5;5;5;0;1;5;2;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
435;07:15:00;0;0;0;0;0;0;0;5;5;5;0;1;5;2;1;1;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
436;07:16:00;0;0;0;0;0;0;0;5;5;5;0;1;5;2;1;0;1;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
437;07:17:00;0;0;0;0;0;0;0;5;5;5;0;1;5;2;1;0;1;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
438;07:18:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
439;07:19:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
440;07:20:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
441;07:21:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
442;07:22:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
443;07:23:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
444;07:24:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
445;07:25:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
446;07:26:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
447;07:27:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
448;07:28:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
449;07:29:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
450;07:30:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
451;07:31:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
452;07:32:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
453;07:33:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
454;07:34:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
455;07:35:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
456;07:36:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
457;07:37:00;0;0;0;0;0;0;0;5;5;5;0;0;5;2;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
458;07:38:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
459;07:39:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
460;07:40:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
461;07:41:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
462;07:42:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
463;07:43:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
464;07:44:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
465;07:45:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
466;07:46:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
467;07:47:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
468;07:48:00;0;0;0;0;0;0;0;5;5;5;1;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
469;07:49:00;0;0;0;0;0;0;0;5;5;5;1;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
470;07:50:00;0;0;0;0;0;0;0;5;5;5;1;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
471;07:51:00;0;0;0;0;0;0;0;5;5;5;1;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
472;07:52:00;0;0;0;0;0;0;0;5;5;5;1;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
473;07:53:00;0;0;0;0;0;0;0;5;5;5;1;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
474;07:54:00;0;0;0;0;0;0;0;5;5;5;1;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
475;07:55:00;0;0;0;0;0;0;0;5;5;5;0;1;5;1;1;1;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
476;07:56:00;0;0;0;0;0;0;0;5;5;5;0;1;5;1;1;1;1;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
477;07:57:00;0;0;0;0;0;0;0;5;5;5;0;1;5;1;1;0;1;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
478;07:58:00;0;0;0;0;0;0;0;5;5;5;0;1;5;1;1;0;1;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
479;07:59:00;0;0;0;0;0;0;0;5;5;5;0;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
480;08:00:00;0;0;0;0;0;0;0;5;5;5;0;1;5;1;1;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
481;08:01:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
482;08:02:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
483;08:03:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
484;08:04:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
485;08:05:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
486;08:06:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
487;08:07:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;3;5;5;5;
488;08:08:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
489;08:09:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
490;08:10:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
491;08:11:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
492;08:12:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
493;08:13:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
494;08:14:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
495;08:15:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
496;08:16:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
497;08:17:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
498;08:18:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
499;08:19:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
500;08:20:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;2;5;5;5;
501;08:21:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
502;08:22:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
503;08:23:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
504;08:24:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
505;08:25:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
506;08:26:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
507;08:27:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
508;08:28:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
509;08:29:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
510;08:30:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
511;08:31:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
512;08:32:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
513;08:33:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
514;08:34:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
515;08:35:00;0;0;0;0;0;0;0;5;5;5;0;0;5;1;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
516;08:36:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
517;08:37:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
518;08:38:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
519;08:39:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
520;08:40:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
521;08:41:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;1;5;5;5;
522;08:42:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
523;08:43:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
524;08:44:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
525;08:45:00;0;0;0;0;0;0;0;5;5;5;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;5;0;5;5;5;
