Apparent.Time;Time span;Bathroom Light (60W) [VA];Bathroom Mirror Light 100W (Conventional) [VA];Children Room Light Device (20W) [VA];Living Room Light (60W) [VA];Bedroom Light (200W) [VA];Kitchen Light (20W) [VA];Electric Kettle / Petra WK288 1.5L [VA];CD/DVD Player / Philips DVDR 725 H [VA];Phillips 32-9615 [VA];SAT Receiver / Kathrein UFS913 [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Moulinex electronic 833 [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Coffee Machine / Braun KF 580E [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster / Tefal Vario [VA];Extractor Hood / Miele DA 429-4 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [VA];Microwave / Panasonic NN-CD757W [VA];Miele H 5241 B [VA];Miele DA 61 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Laptop Sony Vaio SVE151G11M [VA];Washing Machine / Bosch WFS 8000 [VA];Hair Dryer / Braun Satin Pro 2200 Ion Care [VA];LED Lamp Globe E 14 Ambient 3W matt [VA];Vacuum Cleaner FiF [VA];Yamaha RX-V667 [VA];Liebherr CBP 4056-20A [VA];Electric Tooth Brush / Phillips HX9332 [VA];Phone Siemens Gigaset C320 [VA];Router / AVM FRITZ! Box Fon WLAN 7390 [VA];
3071;2.03:11:00;0;0;0;0;0;0;0;1,1222918430419522;3,4470310805890496;1,4086232847766993;0;0;1,3965034961445255;0;0;0;0;0;0;24,729855326731332;0;0;0;3,8000000000000003;0;0;0;0;12,417112843095282;0;2,071340316707876;4,3954731147541;8,282598694729757;
3072;2.03:12:00;0;0;0;0;0;0;0;1,122339459807461;3,447643912047882;1,4086362470247806;0;0;1,3965040966363402;0;0;0;0;0;0;24,730102509417804;0;0;0;3,8000000000000003;0;0;0;0;12,417305074933344;0;2,0713548654637095;4,3954731147541;8,28262966981314;
3073;2.03:13:00;0;0;0;0;0;0;0;1,1223837710536955;3,447796786511511;1,4086829749161085;0;0;1,3965635798044211;0;0;0;0;0;0;24,730374220961274;0;0;0;3,8000000000000003;0;0;0;0;12,417592734587886;0;2,071477368821996;4,3954731147541;8,28281922604754;
3074;2.03:14:00;0;0;0;0;0;0;0;1,1224173600855416;3,448000184842442;1,4087265286331367;0;0;1,3965995505926279;0;0;0;0;0;0;24,731000128042613;0;0;0;3,8000000000000003;0;0;0;0;12,417863221672947;0;2,0715087046898266;4,3954731147541;8,282932684116957;
3075;2.03:15:00;0;0;0;0;0;0;0;1,1224193529936486;3,448344438270661;1,4087414262430777;0;0;1,3966352608012638;0;0;0;0;0;0;24,731353277458208;0;0;0;3,8000000000000003;0;0;0;0;12,41839238661828;0;2,071535176423539;4,3954731147541;8,283386510002243;
3076;2.03:16:00;0;0;0;0;0;0;0;1,122465908382494;3,448455930665081;1,4088042674474075;0;0;1,3966611453569426;0;0;0;0;0;0;24,731742600697597;0;0;0;3,8000000000000003;0;0;0;0;12,418713064495094;0;2,0715597348032158;4,3954731147541;8,283631132870344;
3077;2.03:17:00;0;0;0;0;0;0;0;1,1224666503191802;3,448520755836984;1,4088245022948709;0;0;1,396717466820071;0;0;0;0;0;0;24,733371347295094;0;0;0;3,8000000000000003;0;0;0;0;12,4188005601607;0;2,0716331888039097;4,3954731147541;8,283835780286203;
3078;2.03:18:00;0;0;0;0;0;0;0;1,1224812760976686;3,448923475680928;1,4088479250443582;0;0;1,39673805593937;0;0;0;0;0;0;24,73377118452391;0;0;0;3,8000000000000003;0;0;0;0;12,419217790211833;0;2,0716616343254004;4,3954731147541;8,283866189086904;
3079;2.03:19:00;0;0;0;0;0;0;0;1,1224957187550413;3,449113449066666;1,4088638915423266;0;0;1,396927417874833;0;0;0;0;0;0;24,734022057266266;0;0;0;3,8000000000000003;0;0;0;0;12,419343262625194;0;2,071707598180616;4,3954731147541;8,283928811682431;
3080;2.03:20:00;0;0;0;0;0;0;0;1,1225845136130999;3,44946138569442;1,4089046513010488;0;0;1,396946382330434;0;0;0;0;0;0;24,735481000030667;0;0;0;3,8000000000000003;0;0;0;0;12,41956781276927;0;2,0717156735893507;4,3954731147541;8,284505390869144;
3081;2.03:21:00;0;0;0;0;0;0;0;1,1226355067069038;3,449483108752335;1,4090073158085237;0;0;1,3969494307773156;0;0;0;0;0;0;24,735577531631545;0;0;0;3,8000000000000003;0;0;0;0;12,419915859855822;0;2,0717979147476666;4,3954731147541;8,286250300601033;
3082;2.03:22:00;0;0;0;0;0;0;0;1,1226660213429152;3,4496335010743975;1,4090186365343056;0;0;1,3969691190761524;0;0;0;0;0;0;24,73588259918222;0;0;0;3,8000000000000003;0;0;0;0;12,420872403982745;0;2,0718257954609047;4,3954731147541;8,28662376099487;
3083;2.03:23:00;0;0;0;0;0;0;0;1,1226689722938865;3,449732506234247;1,4091132053460058;0;0;1,3969915977554164;0;0;0;0;0;0;24,73769441980045;0;0;0;3,8000000000000003;0;0;0;0;12,420910196396186;0;2,072046449956266;4,3954731147541;8,286981815103566;
3084;2.03:24:00;0;0;0;0;0;0;0;1,1227209130668467;3,4498184183505347;1,4091659594904629;0;0;1,3970473100478018;0;0;0;0;0;0;24,7381521931634;0;0;0;3,8000000000000003;0;0;0;0;12,421187162701893;0;2,0720823668430732;4,3954731147541;8,28714444391778;
3085;2.03:25:00;0;0;0;0;0;0;0;1,1227449982454027;3,4498303466993776;1,4091909818232364;0;0;1,3970642872515704;0;0;0;0;0;0;24,738386842819992;0;0;0;3,8000000000000003;0;0;0;0;12,42178601895251;0;2,0721191051654766;4,3954731147541;8,28744929170422;
3086;2.03:26:00;0;0;0;0;0;0;0;1,1227481767034768;3,4501358896463725;1,4093527303136766;0;0;1,397065593255775;0;0;0;0;0;0;24,740586846249276;0;0;0;3,8000000000000003;0;0;0;0;12,421846535161954;0;2,072174889255364;4,3954731147541;8,287970629583256;
3087;2.03:27:00;0;0;0;0;0;0;0;1,1227807608372946;3,450229088870257;1,4093575972462131;0;0;1,3971402032750013;0;0;0;0;0;0;24,740698861136902;0;0;0;3,8000000000000003;0;0;0;0;12,42324706663753;0;2,0722225750354952;4,3954731147541;8,287982669424961;
3088;2.03:28:00;0;0;0;0;0;0;0;1,1227918942695863;3,4504448970762347;1,4094069618689284;0;0;1,3971691410411233;0;0;0;0;0;0;24,741786575812096;0;0;0;3,8000000000000003;0;0;0;0;12,424225169064881;0;2,0725563638676037;4,3954731147541;8,288035445220654;
3089;2.03:29:00;0;0;0;0;0;0;0;1,1228098448066297;3,4505269458821832;1,409442057115216;0;0;1,397248705824205;0;0;0;0;0;0;24,74187287515321;0;0;0;3,8000000000000003;0;0;0;0;12,425102489331456;0;2,0726092666717286;4,3954731147541;8,288072487600514;
3090;2.03:30:00;0;0;0;0;0;0;0;1,1228731590369685;3,450721649780018;1,4094695691270538;0;0;1,3972546851835006;0;0;0;0;0;0;24,742080928181167;0;0;0;3,8000000000000003;0;0;0;0;12,425386659084314;0;2,072635902973077;4,3954731147541;8,288172757357733;
3091;2.03:31:00;0;0;0;0;0;0;0;1,122897382899812;3,4507841947815456;1,4095273453958301;0;0;1,3972671563458263;0;0;0;0;0;0;24,743183966389143;0;0;0;3,8000000000000003;0;0;0;0;12,428324513886704;0;2,072685438731831;4,3954731147541;8,288827579485757;
3092;2.03:32:00;0;0;0;0;0;0;0;1,1229397341789624;3,4508697425566;1,4095839335523586;0;0;1,3972682074513973;0;0;0;0;0;0;24,743201847522055;0;0;0;3,8000000000000003;0;0;0;0;12,428541074411672;0;2,073031697661593;4,3954731147541;8,288888569530975;
3093;2.03:33:00;0;0;0;0;0;0;0;1,1230806890036038;3,4509528055561884;1,4096089473394429;0;0;1,3972846059498156;0;0;0;0;0;0;24,74398953251138;0;0;0;3,8000000000000003;0;0;0;0;12,428848115384689;0;2,073251983490731;4,3954731147541;8,28907190596705;
3094;2.03:34:00;0;0;0;0;0;0;0;1,1230892130989074;3,4513266419860686;1,4096259548898256;0;0;1,3972929231204108;0;0;0;0;0;0;24,7443703767566;0;0;0;3,8000000000000003;0;0;0;0;12,429008898820001;0;2,073276322851995;4,3954731147541;8,28960433689506;
3095;2.03:35:00;0;0;0;0;0;0;0;1,123141562629762;3,4514220593195035;1,4096564399056668;0;0;1,397329834922555;0;0;0;0;0;0;24,744518209819812;0;0;0;3,8000000000000003;0;0;0;0;12,42933012358419;0;2,0734959713931853;4,3954731147541;8,28964954042021;
3096;2.03:36:00;0;0;0;0;0;0;0;1,1231769104901799;3,4515464850565465;1,4097803651522598;0;0;1,3973490341078407;0;0;0;0;0;0;24,747000181564783;0;0;0;3,8000000000000003;0;0;0;0;12,429538844008045;0;2,0734970253977734;4,3954731147541;8,290457577878659;
3097;2.03:37:00;0;0;0;0;0;0;0;1,123194272077242;3,45162273522699;1,40978294678843;0;0;1,3974285485422504;0;0;0;0;0;0;24,747166160307927;0;0;0;3,8000000000000003;0;0;0;0;12,43013259507837;0;2,073504667326169;4,3954731147541;8,290664513873502;
3098;2.03:38:00;0;0;0;0;0;0;0;1,1231998737194986;3,4520290134104115;1,409833410536913;0;0;1,3974443999397552;0;0;0;0;0;0;24,750681453366326;0;0;0;3,8000000000000003;0;0;0;0;12,430834507753413;0;2,073580120275126;4,3954731147541;8,290776671315635;
3099;2.03:39:00;0;0;0;0;0;0;0;1,1232803529900748;3,4521421844060964;1,4100198423776975;0;0;1,3975599796729785;0;0;0;0;0;0;24,75090534200046;0;0;0;3,8000000000000003;0;0;0;0;12,430985482334064;0;2,0737353615083753;4,3954731147541;8,291802923446093;
3100;2.03:40:00;0;0;0;0;0;0;0;1,1232865629500475;3,452179459619506;1,4100568602134251;0;0;1,3975737571585314;0;0;0;0;0;0;24,751330659619054;0;0;0;3,8000000000000003;0;0;0;0;12,431046671487328;0;2,073888797518055;4,3954731147541;8,291985917833932;
3101;2.03:41:00;0;0;0;0;0;0;0;1,1233316902850425;3,4523555173271707;1,410171123109809;0;0;1,397588744962879;0;0;0;0;0;0;24,75229889796322;0;0;0;3,8000000000000003;0;0;0;0;12,431055002032778;0;2,0739425236127658;4,39779868852459;8,292121388417009;
3102;2.03:42:00;0;0;0;0;0;0;0;1,1233756427444541;3,4525087756362143;1,4102357148527;0;0;1,397610629782332;0;0;0;0;0;0;24,755371999859367;0;0;0;3,8000000000000003;0;0;0;0;12,43121873885159;0;2,0739461705420115;4,39779868852459;8,29221673746773;
3103;2.03:43:00;0;0;0;0;0;0;0;1,1234213979360574;3,4525238666054667;1,410357492799623;0;0;1,397618422912799;0;0;0;0;0;0;24,755902556743678;0;0;0;3,8000000000000003;0;0;0;0;12,432325951305879;0;2,074263794962607;4,39779868852459;8,292268056106986;
3104;2.03:44:00;0;0;0;0;0;0;0;1,1234816972259132;3,45257601781157;1,4104445490138449;0;0;1,3977173888014571;0;0;0;0;0;0;24,75593907406661;0;0;0;3,8000000000000003;0;0;0;0;12,4325282815993;0;2,074287008957939;4,39779868852459;8,292731226533666;
3105;2.03:45:00;0;0;0;0;0;0;0;1,1235044142628081;3,4526441620077626;1,410528944130979;0;0;1,3977571081655311;0;0;0;0;0;0;24,756730135773797;0;0;0;3,8000000000000003;0;0;0;0;12,433367471406411;0;2,074326410020191;4,39779868852459;8,292893790949448;
3106;2.03:46:00;0;0;0;0;0;0;0;1,1235433382682805;3,4529649303316567;1,4106409949121552;0;0;1,3977571589402815;0;0;0;0;0;0;24,757063080387027;0;0;0;3,8000000000000003;0;0;0;0;12,433729473389784;0;2,0743684497340134;4,39779868852459;8,293612039652459;
3107;2.03:47:00;0;0;0;0;0;0;0;1,123598870074103;3,4530030167075547;1,4106868527893976;0;0;1,3978574791578677;0;0;0;0;0;0;24,75717332690024;0;0;0;3,8000000000000003;0;0;0;0;12,434193751889532;0;2,074372465772731;4,39779868852459;8,294026694720152;
3108;2.03:48:00;0;0;0;0;0;0;0;1,1236181655381656;3,453057407538806;1,410770809441376;0;0;1,397858091088638;0;0;0;0;0;0;24,757279378822997;0;0;0;3,8000000000000003;0;0;0;0;12,434475590445253;0;2,0745961116146976;4,39779868852459;8,294076587509075;
3109;2.03:49:00;0;0;0;0;0;0;0;1,1236290911554434;3,4531547889834795;1,410798706437443;0;0;1,3978646941392323;0;0;0;0;0;0;24,7575628736681;0;0;0;3,8000000000000003;0;0;0;0;12,434775683275651;0;2,074649358586543;4,39779868852459;8,294113019867554;
3110;2.03:50:00;0;0;0;0;0;0;0;1,1236650556143895;3,4534939519934387;1,4108359743432353;0;0;1,3980095497867533;0;0;0;0;0;0;24,758177737121944;0;0;0;3,8000000000000003;0;0;0;0;12,435649419377231;0;2,074859236955495;4,39779868852459;8,29441501316973;
3111;2.03:51:00;0;0;0;0;0;0;0;1,1236738845048264;3,453850182692681;1,410837109561756;0;0;1,398016479543284;0;0;0;0;0;0;24,759983950383834;0;0;0;3,8000000000000003;0;0;0;0;12,43713088930737;0;2,074921783466841;4,39779868852459;8,294439761437886;
3112;2.03:52:00;0;0;0;0;0;0;0;1,1236937727482934;3,453883276460312;1,4109498788171984;0;0;1,398044102245122;0;0;0;0;0;0;24,760328062233125;0;0;0;3,8000000000000003;0;0;0;0;12,438712810567647;0;2,0749371656474387;4,39779868852459;8,294508331994434;
3113;2.03:53:00;0;0;0;0;0;0;0;1,1237861850596373;3,453943318113052;1,4109592492858;0;0;1,398068679049723;0;0;0;0;0;0;24,76395042358408;0;0;0;3,8000000000000003;0;0;0;0;12,439309175979265;0;2,0749988521767695;4,39779868852459;8,294814053336433;
3114;2.03:54:00;0;0;0;0;0;0;0;1,1238094908594387;3,4540829202055674;1,4109696625922818;0;0;1,3981616401000037;0;0;0;0;0;0;24,764628884489834;0;0;0;3,8000000000000003;0;0;0;0;12,4397994111978;0;2,075069124729539;4,39779868852459;8,295086689417206;
3115;2.03:55:00;0;0;0;0;0;0;0;1,123829680720631;3,454103474185462;1,4109771193817413;0;0;1,3982848391283353;0;0;0;0;0;0;24,76812396257706;0;0;0;3,8000000000000003;0;0;0;0;12,440022917672525;0;2,07527432176666;4,39779868852459;8,295124578528014;
3116;2.03:56:00;0;0;0;0;0;0;0;1,1238308075539212;3,454117256553794;1,411038756854093;0;0;1,3983660575630523;0;0;0;0;0;0;24,768306381040674;0;0;0;3,8000000000000003;0;0;0;0;12,440715672198756;0;2,0755922767655006;4,39779868852459;8,295441987044985;
3117;2.03:57:00;0;0;0;0;0;0;0;1,12384631503422;3,454365438922607;1,4110668598799874;0;0;1,3984071648392549;0;0;0;0;0;0;24,768443880375756;0;0;0;3,8000000000000003;0;0;0;0;12,440770955376951;0;2,0756041950147233;4,39779868852459;8,29550396494534;
3118;2.03:58:00;0;0;0;0;0;0;0;1,123877575602349;3,4544245070457964;1,4111000812116525;0;0;1,3984326263439713;0;0;0;0;0;0;24,76855936915521;0;0;0;3,8000000000000003;0;0;0;0;12,441446833181516;0;2,0756099085783855;4,39779868852459;8,295531904154217;
3119;2.03:59:00;0;0;0;0;0;0;0;1,1239037760820045;3,4545550065019213;1,41111964437776;0;0;1,3984429610032203;0;0;0;0;0;0;24,769341669125158;0;0;0;3,8000000000000003;0;0;0;0;12,441962101479284;0;2,075706543295403;4,39779868852459;8,296006398178392;
3120;2.04:00:00;0;0;0;0;0;0;0;1,1239179767191347;3,454593966917588;1,4111871653395576;0;0;1,398521169527116;0;0;0;0;0;0;24,769446379904625;0;0;0;3,8000000000000003;0;0;0;0;12,442391501076658;0;2,0758134577383056;4,39779868852459;8,296299100231066;
3121;2.04:01:00;0;0;0;0;0;0;0;1,1240176161391526;3,4546153320331774;1,4112115547058859;0;0;1,3985578060976285;0;0;0;0;0;0;24,769755838843945;0;0;0;3,8000000000000003;0;0;0;0;12,442840612748023;0;2,075874129901945;4,39779868852459;8,296361752019061;
3122;2.04:02:00;0;0;0;0;0;0;0;1,124116041436827;3,454994929622003;1,411342859114309;0;0;1,3985735429180874;0;0;0;0;0;0;24,771320757113447;0;0;0;3,8000000000000003;0;0;0;0;12,443250700961894;0;2,075912465678647;4,39779868852459;8,296577616434952;
3123;2.04:03:00;0;0;0;0;0;0;0;1,1241586591062256;3,455176598460651;1,4113694133797072;0;0;1,3985858600540848;0;0;0;0;0;0;24,771584858944067;0;0;0;3,8000000000000003;0;0;0;0;12,443683958063325;0;2,0759655091850546;4,39779868852459;8,296793986463264;
3124;2.04:04:00;0;0;0;0;0;0;0;1,1241980265930256;3,455320366191842;1,4114609534857685;0;0;1,3986036923693683;0;0;0;0;0;0;24,772039255243335;0;0;0;3,8000000000000003;0;0;0;0;12,443855924591535;0;2,076055954712804;4,39779868852459;8,29721246031413;
3125;2.04:05:00;0;0;0;0;0;0;0;1,1242031615440027;3,4556043311898152;1,4115038266941267;0;0;1,398705939927072;0;0;0;0;0;0;24,773640265182305;0;0;0;3,8000000000000003;0;0;0;0;12,444522630909617;0;2,0760798298416447;4,39779868852459;8,297719008893155;
3126;2.04:06:00;0;0;0;0;0;0;0;1,1242134067846887;3,455715705603983;1,4115881413965652;0;0;1,3987661759307806;0;0;0;0;0;0;24,774538826851014;0;0;0;3,8000000000000003;0;0;0;0;12,445635231606012;0;2,0761201355150023;4,39779868852459;8,298198096776945;
3127;2.04:07:00;0;0;0;0;0;0;0;1,124224206673223;3,455756434653401;1,4117157194612733;0;0;1,3988086480243112;0;0;0;0;0;0;24,774883192178457;0;0;0;3,8000000000000003;0;0;0;0;12,44572527324974;0;2,0762194630586213;4,39779868852459;8,298767688971763;
3128;2.04:08:00;0;0;0;0;0;0;0;1,1242668909530298;3,4557689135716694;1,4117341643598484;0;0;1,3988200360580745;0;0;0;0;0;0;24,775587605032964;0;0;0;3,8000000000000003;0;0;0;0;12,445872163204209;0;2,076248818623147;4,39779868852459;8,298985011516963;
3129;2.04:09:00;0;0;0;0;0;0;0;1,124271304671119;3,4558389121999564;1,4118101447681675;0;0;1,3988359789098552;0;0;0;0;0;0;24,77678648463105;0;0;0;3,8000000000000003;0;0;0;0;12,44606964469044;0;2,076289698353169;4,39779868852459;8,29902323670718;
3130;2.04:10:00;0;0;0;0;0;0;0;1,1242874667511926;3,456364228390785;1,4118600874940908;0;0;1,3988461145185231;0;0;0;0;0;0;24,77825208660059;0;0;0;3,8000000000000003;0;0;0;0;12,446562452801107;0;2,0764782816618603;4,39779868852459;8,299430095577765;
3131;2.04:11:00;0;0;0;0;0;0;0;1,1242959252796243;3,4564538608174296;1,4119389643746114;0;0;1,398922078506955;0;0;0;0;0;0;24,778402477683027;0;0;0;3,8000000000000003;0;0;0;0;12,446929278194347;0;2,076576572710416;4,39779868852459;8,299606193382616;
3132;2.04:12:00;0;0;0;0;0;0;0;1,1242998235895367;3,456552340399828;1,412062173489549;0;0;1,398932753352571;0;0;0;0;0;0;24,77904610195014;0;0;0;3,8000000000000003;0;0;0;0;12,447387178405162;0;2,0766395376895725;4,39779868852459;8,30023518194838;
3133;2.04:13:00;0;0;0;0;0;0;0;1,124309657345592;3,4566002761548993;1,4121311080404624;0;0;1,3991497638984218;0;0;0;0;0;0;24,780014558133644;0;0;0;3,8000000000000003;0;0;0;0;12,447440727653891;0;2,0766466779019823;4,39779868852459;8,301135016325984;
3134;2.04:14:00;0;0;0;0;0;0;0;1,1244364765723542;3,4567283682682675;1,4123061793168792;0;0;1,3992008311394322;0;0;0;0;0;0;24,78010983185849;0;0;0;3,8000000000000003;0;0;0;0;12,447485651999836;0;2,07668526189782;4,39779868852459;8,30120865817046;
3135;2.04:15:00;0;0;0;0;0;0;0;1,124461237954831;3,456734239325602;1,4123536315716232;0;0;1,399382431367524;0;0;0;0;0;0;24,780114331693337;0;0;0;3,8000000000000003;0;0;0;0;12,447931547905482;0;2,0768256510399907;4,39779868852459;8,301520047321745;
3136;2.04:16:00;0;0;0;0;0;0;0;1,1244995872533208;3,456918467637639;1,4123996134990178;0;0;1,3993840233969042;0;0;0;0;0;0;24,7815738920222;0;0;0;3,8000000000000003;0;0;0;0;12,448235607414414;0;2,076863836909553;4,39779868852459;8,301745647289456;
3137;2.04:17:00;0;0;0;0;0;0;0;1,1245419086019868;3,4569206256915357;1,4125738850269092;0;0;1,399412554535712;0;0;0;0;0;0;24,782600072701047;0;0;0;3,8000000000000003;0;0;0;0;12,448862672959779;0;2,077029455874869;4,39779868852459;8,303274271281401;
3138;2.04:18:00;0;0;0;0;0;0;0;1,1245605714220772;3,4569926193510234;1,4127006585176543;0;0;1,3994224138584876;0;0;0;0;0;0;24,78440128285608;0;0;0;3,8000000000000003;0;0;0;0;12,449154428840101;0;2,0771105867888133;4,39779868852459;8,303520297893469;
3139;2.04:19:00;0;0;0;0;0;0;0;1,1246097680433293;3,457029550849901;1,4127672555730149;0;0;1,3995119277806147;0;0;0;0;0;0;24,78478153250757;0;0;0;3,8000000000000003;0;0;0;0;12,450556941470134;0;2,0771325505159988;4,39779868852459;8,303826603797255;
3140;2.04:20:00;0;0;0;0;0;0;0;1,12462812610448;3,4572032764062746;1,4127818813865443;0;0;1,3995700027670044;0;0;0;0;0;0;24,785193421386232;0;0;0;3,8000000000000003;0;0;0;0;12,45077444254947;0;2,0772392929540833;4,39779868852459;8,304085869467952;
3141;2.04:21:00;0;0;0;0;0;0;0;1,1246393507299814;3,457247221955554;1,4129744041713048;0;0;1,3997296628970706;0;0;0;0;0;0;24,787227813552892;0;0;0;3,8000000000000003;0;0;0;0;12,451173272210148;0;2,0772611434660475;4,39779868852459;8,304584237690642;
3142;2.04:22:00;0;0;0;0;0;0;0;1,12473553215617;3,4573072082574736;1,4130497965586786;0;0;1,3999193695839491;0;0;0;0;0;0;24,78738666294877;0;0;0;3,8000000000000003;0;0;0;0;12,451471223659173;0;2,077406985788862;4,39779868852459;8,304799459051663;
3143;2.04:23:00;0;0;0;0;0;0;0;1,1247644141450632;3,4573196276996856;1,4130532303540901;0;0;1,399961723012727;0;0;0;0;0;0;24,789026150438918;0;0;0;3,8000000000000003;0;0;0;0;12,451888467862867;0;2,0774115185652264;4,39779868852459;8,30483004570705;
3144;2.04:24:00;0;0;0;0;0;0;0;1,1247674363215576;3,4573655179960943;1,4130843883162743;0;0;1,399971238547089;0;0;0;0;0;0;24,78915935980196;0;0;0;3,8000000000000003;0;0;0;0;12,452194788806324;0;2,077418453398561;4,39779868852459;8,3057556637255;
3145;2.04:25:00;0;0;0;0;0;0;0;1,1247809376931375;3,4574189822766908;1,413129558045568;0;0;1,4002666162562225;0;0;0;0;0;0;24,79010291537276;0;0;0;3,8000000000000003;0;0;0;0;12,453087244796576;0;2,0775381122025585;4,39779868852459;8,3059756545883;
3146;2.04:26:00;0;0;0;0;0;0;0;1,1248111937602787;3,4574541064345805;1,413153914023657;0;0;1,4004462557974748;0;0;0;0;0;0;24,790654219843795;0;0;0;3,8000000000000003;0;0;0;0;12,453183089078086;0;2,0775502029455373;4,39779868852459;8,306816305122792;
3147;2.04:27:00;0;0;0;0;0;0;0;1,124859060531277;3,4574998034705255;1,4131589384432601;0;0;1,4004546368327844;0;0;0;0;0;0;24,791842695627004;0;0;0;3,8000000000000003;0;0;0;0;12,453441271166753;0;2,077551565556564;4,39779868852459;8,307187783515392;
3148;2.04:28:00;0;0;0;0;0;0;0;1,1248819300044575;3,4578584444116482;1,4132558938744935;0;0;1,400599355331677;0;0;0;0;0;0;24,792530459899517;0;0;0;3,8000000000000003;0;0;0;0;12,453748903259164;0;2,0775533172428693;4,39779868852459;8,307292218049177;
3149;2.04:29:00;0;0;0;0;0;0;0;1,1249572968673542;3,4578932435649796;1,4134132799645278;0;0;1,4006532199781263;0;0;0;0;0;0;24,792533490498556;0;0;0;3,8000000000000003;0;0;0;0;12,453798321842399;0;2,0776018558425196;4,39779868852459;8,3074842625605;
3150;2.04:30:00;0;0;0;0;0;0;0;1,1249708700969676;3,4580944868541823;1,4134191141156858;0;0;1,400670335585001;0;0;0;0;0;0;24,792993183443087;0;0;0;3,8000000000000003;0;0;0;0;12,45395446354926;0;2,0776414826929765;4,39779868852459;8,307664348085526;
3151;2.04:31:00;0;0;0;0;0;0;0;1,125012511866872;3,4586193418439732;1,4134384006621064;0;0;1,4006793938260438;0;0;0;0;0;0;24,794199116524165;0;0;0;3,8000000000000003;0;0;0;0;12,454412112003459;0;2,0776936810522226;4,39779868852459;8,308011032177726;
3152;2.04:32:00;0;0;0;0;0;0;0;1,1250667172479556;3,458634449873817;1,413487297694116;0;0;1,4007305159549663;0;0;0;0;0;0;24,79423673228174;0;0;0;3,8000000000000003;0;0;0;0;12,454703707607107;0;2,0778005767492784;4,39779868852459;8,309450507376338;
3153;2.04:33:00;0;0;0;0;0;0;0;1,1250742967288512;3,4586788675218605;1,413532217804239;0;0;1,4007567283786193;0;0;0;0;0;0;24,794507676286084;0;0;0;3,8000000000000003;0;0;0;0;12,455601120925738;0;2,077823195901058;4,39779868852459;8,309745213667359;
3154;2.04:34:00;0;0;0;0;0;0;0;1,1252792482998;3,458864027920463;1,4135684182682295;0;0;1,400804884983538;0;0;0;0;0;0;24,795425901568365;0;0;0;3,8000000000000003;0;0;0;0;12,455697621130502;0;2,0778782687487265;4,39779868852459;8,310056691838035;
3155;2.04:35:00;0;0;0;0;0;0;0;1,1252956261605045;3,459054712670622;1,4135985902209054;0;0;1,400945409634305;0;0;0;0;0;0;24,796014462735865;0;0;0;3,8000000000000003;0;0;0;0;12,455804056267759;0;2,0779181384408774;4,39779868852459;8,310081068618826;
3156;2.04:36:00;0;0;0;0;0;0;0;1,1253558829719081;3,4590934674800815;1,4137262451787664;0;0;1,400968520194094;0;0;0;0;0;0;24,796699770642043;0;0;0;3,8000000000000003;0;0;0;0;12,4581419955951;0;2,078045785051691;4,39779868852459;8,310150604375643;
3157;2.04:37:00;0;0;0;0;0;0;0;1,1253937027473861;3,45927006427548;1,4137340220176815;0;0;1,4010483555896793;0;0;0;0;0;0;24,796862053890763;0;0;0;3,8000000000000003;0;0;0;0;12,45912524457389;0;2,0781920170879906;4,39779868852459;8,310422280128055;
3158;2.04:38:00;0;0;0;0;0;0;0;1,1254175011184184;3,4592779342586213;1,4139519645037844;0;0;1,401063569110278;0;0;0;0;0;0;24,797595033508085;0;0;0;3,8000000000000003;0;0;0;0;12,45948411030372;0;2,07824074002476;4,39779868852459;8,31087383138909;
3159;2.04:39:00;0;0;0;0;0;0;0;1,125533380765342;3,459365094219196;1,413964523288262;0;0;1,4011276901119285;0;0;0;0;0;0;24,797667432389712;0;0;0;3,8000000000000003;0;0;0;0;12,459587687473263;0;2,078301502859687;4,39779868852459;8,311015234509254;
3160;2.04:40:00;0;0;0;0;0;0;0;1,1255854253954327;3,4596800557399767;1,41407614161249;0;0;1,4011550876514403;0;0;0;0;0;0;24,7977596383452;0;0;0;3,8000000000000003;0;0;0;0;12,460143977120063;0;2,078308189846575;4,39779868852459;8,311360169734714;
3161;2.04:41:00;0;0;0;0;0;0;0;1,125588944700827;3,4599450404088805;1,4141740761481811;0;0;1,401192843628162;0;0;0;0;0;0;24,79886684989883;0;0;0;3,8000000000000003;0;0;0;0;12,460856288287319;0;2,078340761907577;4,39779868852459;8,311487502971705;
3162;2.04:42:00;0;0;0;0;0;0;0;1,1256498857520834;3,4600201698847926;1,414211220207102;0;0;1,4012351145437227;0;0;0;0;0;0;24,79898724654488;0;0;0;3,8000000000000003;0;0;0;0;12,461698514034032;0;2,07840682129543;4,39779868852459;8,311670324050139;
3163;2.04:43:00;0;0;0;0;0;0;0;1,1256671753809278;3,4600593269818622;1,4142250241204863;0;0;1,40133599152708;0;0;0;0;0;0;24,799218032932156;0;0;0;3,8000000000000003;0;0;0;0;12,462069945328192;0;2,0784113511328726;4,39779868852459;8,31220142824361;
