Apparent.Time;Time span;Bathroom Light (20W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Kitchen Light (20W) [VA];Living Room Light (Energy Saving Lamp, 20W) [VA];Bedroom Light (20W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Nespresso Coffee Machine, Single Cup [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];Electric Kettle / Petra WK288 1.5L [VA];PC / Acer 8400 [VA];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [VA];Epson Stylus Color 860 [VA];TASKalfa 180 [VA];Canon CanoScan LIDE 110 [VA];External Harddrive Iomega 3.5" [VA];Miele DA 61 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Christopeit Treadmill TM 2 Pro [VA];Hedge Trimmer / Bosch AHS 550-24 ST [VA];Atika LH 2500 G [VA];Lawn Mower / Sabo 32-EL [VA];Hair Dryer Braun Silencio 1250 [VA];Laptop Sony Vaio SVE151G11M [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];CD/DVD Player / Philips DVDR 725 H [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Blender Vitamix Moulinex [VA];AFK BM-2N [VA];Miele DG 1450 [VA];Handmixer / Phillips Robust HR 1581 [VA];Clatronic MS 3249 Milk Foamer [VA];Dishwasher NEFF SD6P1F (2011) [VA];Dryer / Miele T 8626 WP [VA];Steam Iron / Phillips GC 4410 [VA];Washing Machine / Bosch WAE 28143 [VA];Sony PlayStation 3 [VA];Canister vacuum cleaner / Siemens VS 06 G 1831 [VA];Siemens Kl 20 LA 65 (A+) [VA];Router O2 Box 6431 [VA];Phone Siemens Gigaset C320 [VA];Electric Toothbrush Dondodent Professional Clean [VA];Electric Razor Braun Cruzer 5 [VA];
3726;2.14:06:00;0;0;0;0;0;0;0;1,4417021484546795;0;0;0;0;0;1,7719882936175246;1,3708385315625484;0,25398954579944755;2,6954439995560766;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,139931016760503;0,5700000000000001;1,4252194723381046;0;0;0;0;0;0;0;0;0;4,84762325061393;0;0;11,7397524590164;4,41071721311475;4,11033491803279;2,95553639344262;
3727;2.14:07:00;0;0;0;0;0;0;0;1,4417035444452573;0;0;0;0;0;1,7720036872703449;1,370845714928786;0,2539927051101763;2,6957327072362784;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1399320986345984;0,5700000000000001;1,4252513558015036;0;0;0;0;0;0;0;0;0;4,8479007688464275;0;0;11,7397524590164;4,41071721311475;4,11033491803279;2,95553639344262;
3728;2.14:08:00;0;0;0;0;0;0;0;1,4417058381712182;0;0;0;0;0;1,772564345220193;1,3710861138860642;0,25400810921265454;2,6957949877587732;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,140086488084482;0,5700000000000001;1,4252569474907064;0;0;0;0;0;0;0;0;0;4,847935729781233;0;0;11,7397524590164;4,41071721311475;4,11033491803279;2,95553639344262;
3729;2.14:09:00;0;0;0;0;0;0;0;1,441720391457951;0;0;0;0;0;1,7727648569510048;1,3711607731095934;0,2540229400624811;2,6957949958240324;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,140113235836461;0,5700000000000001;1,4252983059201894;0;0;0;0;0;0;0;0;0;4,848024643229418;0;0;11,7397524590164;4,41071721311475;4,11033491803279;2,95553639344262;
3730;2.14:10:00;0;0;0;0;0;0;0;1,4417423395321838;0;0;0;0;0;1,7729438734062601;1,3711843373867334;0,2540275659956422;2,6958598275078023;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1401699522976934;0,5700000000000001;1,4253030005150549;0;0;0;0;0;0;0;0;0;4,848323020729657;0;0;11,7397524590164;4,41071721311475;4,11033491803279;2,95553639344262;
3731;2.14:11:00;0;0;0;0;0;0;0;1,4417512611125216;0;0;0;0;0;1,7729660849386464;1,37119791358019;0,25403399549622413;2,6958732926920166;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,140268227289749;0,5700000000000001;1,4253652365165654;0;0;0;0;0;0;0;0;0;4,848544705588324;0;0;11,7397524590164;4,41071721311475;4,11033491803279;2,95553639344262;
3732;2.14:12:00;0;0;0;0;0;0;0;1,441751490490655;0;0;0;0;0;1,7729859612012484;1,3712923769992464;0,254052251929721;2,6959352383154846;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1402712761961327;0,5700000000000001;1,4255346085694707;0;0;0;0;0;0;0;0;0;4,8485500887020345;0;0;11,7397524590164;4,41071721311475;4,11033491803279;2,95553639344262;
3733;2.14:13:00;0;0;0;0;0;0;0;1,4417655368015299;0;0;0;0;0;1,7732157600710101;1,3713262314644976;0,2540664118100882;2,6960043675816827;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1402828850945548;0,5700000000000001;1,4255549389359101;0;0;0;0;0;0;0;0;0;4,848681758638547;0;0;11,7397524590164;4,41071721311475;4,11033491803279;2,95553639344262;
3734;2.14:14:00;0;0;0;0;0;0;0;1,4417798835683824;0;0;0;0;0;1,7732525883432393;1,3713492391649922;0,25406741995539406;2,696110526734115;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1402846277439924;0,5700000000000001;1,42561807697563;0;0;0;0;0;0;0;0;0;4,848974180872735;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3735;2.14:15:00;0;0;0;0;0;0;0;1,4417909112836844;0;0;0;0;0;1,7733623950704596;1,3715340118649186;0,25406861596638364;2,6961243658106513;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1403806510271044;0,5700000000000001;1,425680042286118;0;0;0;0;0;0;0;0;0;4,8492534052555865;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3736;2.14:16:00;0;0;0;0;0;0;0;1,4418091885674407;0;0;0;0;0;1,773460692975483;1,3715937251910797;0,2540689473137416;2,6961534702420877;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1403855107847443;0,5700000000000001;1,4257036940023533;0;0;0;0;0;0;0;0;0;4,849305642869081;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3737;2.14:17:00;0;0;0;0;0;0;0;1,4418345192189097;0;0;0;0;0;1,773667958551606;1,3715976583809555;0,2540706066803647;2,696201354452212;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1405643565947137;0,5700000000000001;1,4257262596543274;0;0;0;0;0;0;0;0;0;4,849513422467356;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3738;2.14:18:00;0;0;0;0;0;0;0;1,4418669037407368;0;0;0;0;0;1,7737059251338942;1,3717040416623263;0,25408191653817297;2,6962107884270385;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1405742557197618;0,5700000000000001;1,4257958112543974;0;0;0;0;0;0;0;0;0;4,849773189048029;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3739;2.14:19:00;0;0;0;0;0;0;0;1,442053822682741;0;0;0;0;0;1,7739780829846807;1,3717752111661787;0,254102992718778;2,6963283649506957;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,140614107849747;0,5700000000000001;1,425851129941676;0;0;0;0;0;0;0;0;0;4,849778805333729;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3740;2.14:20:00;0;0;0;0;0;0;0;1,4420642130608667;0;0;0;0;0;1,774066411527161;1,3717903106203537;0,2541037506706466;2,6963555970408333;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1406515699506494;0,5700000000000001;1,4258805893144988;0;0;0;0;0;0;0;0;0;4,8503877610158055;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3741;2.14:21:00;0;0;0;0;0;0;0;1,442082599815915;0;0;0;0;0;1,774106592714353;1,3718581558786513;0,2541085876162035;2,69651642240295;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1407324024544085;0,5700000000000001;1,4259077191384908;0;0;0;0;0;0;0;0;0;4,850708229192066;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3742;2.14:22:00;0;0;0;0;0;0;0;1,4421384029376147;0;0;0;0;0;1,774132833390258;1,3722081353300375;0,25411205619379307;2,696581141595322;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1407590549136417;0,5700000000000001;1,4259266228166785;0;0;0;0;0;0;0;0;0;4,850744577163671;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3743;2.14:23:00;0;0;0;0;0;0;0;1,442243813389526;0;0;0;0;0;1,7741689011551094;1,372423135980799;0,2541169344451703;2,6968509825594693;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1408519925378033;0,5700000000000001;1,4259277573549698;0;0;0;0;0;0;0;0;0;4,850906164402449;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3744;2.14:24:00;0;0;0;0;0;0;0;1,4422759074657086;0;0;0;0;0;1,7743547483305644;1,3724590781723862;0,25411906061742406;2,6969032483725215;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1408783546582937;0,5700000000000001;1,425985093796104;0;0;0;0;0;0;0;0;0;4,851277017287521;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3745;2.14:25:00;0;0;0;0;0;0;0;1,4423271397412574;0;0;0;0;0;1,7744429357072227;1,3726379967584839;0,2541306933114292;2,696934522682086;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1408810476998301;0,5700000000000001;1,425992511709746;0;0;0;0;0;0;0;0;0;4,851533412708269;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3746;2.14:26:00;0;0;0;0;0;0;0;1,4423450585642852;0;0;0;0;0;1,7744567266916684;1,3726863689008724;0,25414482661036236;2,697020419189643;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1408828818709875;0,5700000000000001;1,426007150083479;0;0;0;0;0;0;0;0;0;4,8516174460809305;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3747;2.14:27:00;0;0;0;0;0;0;0;1,4423993045833825;0;0;0;0;0;1,7745508705791893;1,3727214196484625;0,25415962068795095;2,697029176623098;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1408897912269655;0,5700000000000001;1,4260293078971882;0;0;0;0;0;0;0;0;0;4,8516222778951485;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3748;2.14:28:00;0;0;0;0;0;0;0;1,442492394456879;0;0;0;0;0;1,7746880104007887;1,3729105636428462;0,25416615505425016;2,6971760621398992;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,140941423725655;0,5700000000000001;1,4260618267315928;0;0;0;0;0;0;0;0;0;4,851679510683036;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3749;2.14:29:00;0;0;0;0;0;0;0;1,4425297064708351;0;0;0;0;0;1,7746936450375879;1,3729720983622904;0,25418325961300664;2,6972054270151506;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1409741315559763;0,5700000000000001;1,426067305390009;0;0;0;0;0;0;0;0;0;4,852123124454226;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3750;2.14:30:00;0;0;0;0;0;0;0;1,4425572660271975;0;0;0;0;0;1,7747403531619321;1,3730619364260914;0,2541843969704376;2,6973428864237166;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1410484073850515;0,5700000000000001;1,426069750974372;0;0;0;0;0;0;0;0;0;4,852147394536305;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3751;2.14:31:00;0;0;0;0;0;0;0;1,4425996127219975;0;0;0;0;0;1,7749601664526047;1,3730861705644144;0,25419072877639204;2,6974180945167774;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,141123145885853;0,5700000000000001;1,4260790058700217;0;0;0;0;0;0;0;0;0;4,852671805311409;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3752;2.14:32:00;0;0;0;0;0;0;0;1,4426392726903605;0;0;0;0;0;1,7752131551826298;1,3730910059399462;0,25419591961944793;2,6974977805140914;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1411392360688088;0,5700000000000001;1,4260931042828218;0;0;0;0;0;0;0;0;0;4,852872692040059;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3753;2.14:33:00;0;0;0;0;0;0;0;1,442651343052706;0;0;0;0;0;1,7752992619413384;1,3731009514066486;0,2542010390912964;2,6975308451042337;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1411737497319283;0,5700000000000001;1,4261585182794392;0;0;0;0;0;0;0;0;0;4,8529882097035415;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3754;2.14:34:00;0;0;0;0;0;0;0;1,442724676251264;0;0;0;0;0;1,7753999101795814;1,3731355924000972;0,254207192225676;2,697671346624293;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1412142765712452;0,5700000000000001;1,4261897276897388;0;0;0;0;0;0;0;0;0;4,853134633018395;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3755;2.14:35:00;0;0;0;0;0;0;0;1,4427458124945365;0;0;0;0;0;1,7755680751226086;1,373152768210463;0,2542111061744834;2,6977897539721005;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,141230416074742;0,5700000000000001;1,4261954126700056;0;0;0;0;0;0;0;0;0;4,85322900237896;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3756;2.14:36:00;0;0;0;0;0;0;0;1,4428036968430462;0;0;0;0;0;1,7756277543335932;1,3732674262578506;0,25421864507210834;2,697902515534676;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,141340054848491;0,5700000000000001;1,4261969088163478;0;0;0;0;0;0;0;0;0;4,8538034061443645;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3757;2.14:37:00;0;0;0;0;0;0;0;1,4428046044302174;0;0;0;0;0;1,7758328070731535;1,3733351652590415;0,2542312758346424;2,6980871385268985;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1414401553840576;0,5700000000000001;1,4262333178066267;0;0;0;0;0;0;0;0;0;4,85384529341519;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3758;2.14:38:00;0;0;0;0;0;0;0;1,4429616951146482;0;0;0;0;0;1,7758337084047116;1,3733842723508871;0,25424098398502765;2,6982281796294836;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1414531429435457;0,5700000000000001;1,4262657126561922;0;0;0;0;0;0;0;0;0;4,854047625148477;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3759;2.14:39:00;0;0;0;0;0;0;0;1,4429933724920834;0;0;0;0;0;1,7759721180389187;1,3733845072697222;0,2542442035283297;2,6982710425590133;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1414808375795598;0,5700000000000001;1,426266160842601;0;0;0;0;0;0;0;0;0;4,854135194959553;0;0;11,7397524590164;4,41212508196721;4,11033491803279;2,95553639344262;
3760;2.14:40:00;0;0;0;0;0;0;0;1,442997894443374;0;0;0;0;0;1,7761405368130232;1,3733847512383632;0,25426165605014484;2,6983776936876573;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1415267469182633;0,5700000000000001;1,4262661873376201;0;0;0;0;0;0;0;0;0;4,854215986845647;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3761;2.14:41:00;0;0;0;0;0;0;0;1,4431077231464606;0;0;0;0;0;1,7761482438891467;1,3734035703137;0,25427299369637524;2,69854119157078;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1415425407716455;0,5700000000000001;1,4262740599072579;0;0;0;0;0;0;0;0;0;4,854355845601283;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3762;2.14:42:00;0;0;0;0;0;0;0;1,4431601839729005;0;0;0;0;0;1,7761921803658558;1,373406941767432;0,2542828935189185;2,6987062154739148;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1415867498428471;0,5700000000000001;1,426291569082999;0;0;0;0;0;0;0;0;0;4,854392794179073;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3763;2.14:43:00;0;0;0;0;0;0;0;1,4432542234873924;0;0;0;0;0;1,7763120573979074;1,3734094986344045;0,2542986239555622;2,6989194962554466;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1415877531658436;0,5700000000000001;1,4263049691039553;0;0;0;0;0;0;0;0;0;4,854750420862259;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3764;2.14:44:00;0;0;0;0;0;0;0;1,4433226049747185;0;0;0;0;0;1,7763421318016055;1,3735025148662647;0,2543012945224631;2,699027458495104;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1415920324525735;0,5700000000000001;1,4263124081463538;0;0;0;0;0;0;0;0;0;4,85480148759034;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3765;2.14:45:00;0;0;0;0;0;0;0;1,4433321131775578;0;0;0;0;0;1,7764059105476244;1,3735080441876422;0,2543081907159818;2,6991281364612294;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1416145213559432;0,5700000000000001;1,4263361994395778;0;0;0;0;0;0;0;0;0;4,854823730413418;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3766;2.14:46:00;0;0;0;0;0;0;0;1,4434580668231778;0;0;0;0;0;1,7764342491610245;1,3735091085383033;0,25431338007072635;2,699271844265157;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,141687393135001;0,5700000000000001;1,4264282032393387;0;0;0;0;0;0;0;0;0;4,854967364685555;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3767;2.14:47:00;0;0;0;0;0;0;0;1,4436214532903715;0;0;0;0;0;1,77673669955528;1,3735342114220463;0,254314558710372;2,699325698161472;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1417170384594766;0,5700000000000001;1,4264464057229402;0;0;0;0;0;0;0;0;0;4,8555105904412015;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3768;2.14:48:00;0;0;0;0;0;0;0;1,443716008081044;0;0;0;0;0;1,7767454964623652;1,3736102528585157;0,25432806909485023;2,6994401567245947;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,141873354405237;0,5700000000000001;1,4264672063891486;0;0;0;0;0;0;0;0;0;4,855660289287847;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3769;2.14:49:00;0;0;0;0;0;0;0;1,4437503706247987;0;0;0;0;0;1,7767831777852459;1,3737561530576914;0,2543410957838195;2,6995179704995613;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,141935845652568;0,5700000000000001;1,4265063695543743;0;0;0;0;0;0;0;0;0;4,85570246639014;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3770;2.14:50:00;0;0;0;0;0;0;0;1,443784153541486;0;0;0;0;0;1,7768901688505077;1,3738367205744992;0,25434469536991794;2,699673895353345;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1419403633175795;0,5700000000000001;1,4265493265067224;0;0;0;0;0;0;0;0;0;4,855957229616398;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3771;2.14:51:00;0;0;0;0;0;0;0;1,4438170784410398;0;0;0;0;0;1,7769855349104795;1,3738492796264679;0,2543464039633113;2,6998833093894383;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1419762138334024;0,5700000000000001;1,4265926051631626;0;0;0;0;0;0;0;0;0;4,856537299491585;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3772;2.14:52:00;0;0;0;0;0;0;0;1,4438495300811365;0;0;0;0;0;1,7769997846676713;1,3739020603858636;0,2543543275253667;2,699895066111227;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1419880319737372;0,5700000000000001;1,4266910228458534;0;0;0;0;0;0;0;0;0;4,856568280095564;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3773;2.14:53:00;0;0;0;0;0;0;0;1,4439359852361933;0;0;0;0;0;1,7770789451981577;1,3739341634278177;0,2543572527554756;2,6999110207131802;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,141993122908123;0,5700000000000001;1,4267782005404428;0;0;0;0;0;0;0;0;0;4,856642074307449;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3774;2.14:54:00;0;0;0;0;0;0;0;1,4439558096370841;0;0;0;0;0;1,777240998263484;1,3740931194004926;0,2543633162054368;2,699931312249886;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1421275663347057;0,5700000000000001;1,4269037832219347;0;0;0;0;0;0;0;0;0;4,856916983446675;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3775;2.14:55:00;0;0;0;0;0;0;0;1,4440493981907032;0;0;0;0;0;1,7773027610094188;1,374167855220335;0,2543733838100332;2,699951769299755;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1421599658092199;0,5700000000000001;1,4269350849392834;0;0;0;0;0;0;0;0;0;4,857248430118125;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3776;2.14:56:00;0;0;0;0;0;0;0;1,4442829665070918;0;0;0;0;0;1,7773267039743923;1,37419606679222;0,2543735558015463;2,70007403155112;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1422208488600392;0,5700000000000001;1,4270307362728758;0;0;0;0;0;0;0;0;0;4,857285111615181;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3777;2.14:57:00;0;0;0;0;0;0;0;1,4444244636449368;0;0;0;0;0;1,7773357284423938;1,3744331716004805;0,2543856296813017;2,700174782285314;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,142260865264911;0,5700000000000001;1,4270591852007581;0;0;0;0;0;0;0;0;0;4,857537313258028;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3778;2.14:58:00;0;0;0;0;0;0;0;1,4444640360987426;0;0;0;0;0;1,7773690751958073;1,3744851243706953;0,25440033823023706;2,7002631467831035;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1422877710010944;0,5700000000000001;1,4270834156087138;0;0;0;0;0;0;0;0;0;4,857613001019085;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3779;2.14:59:00;0;0;0;0;0;0;0;1,4446439246893716;0;0;0;0;0;1,7774576519645207;1,3745090122211003;0,254412368895856;2,7003666084934568;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1423597374225964;0,5700000000000001;1,4271119735583113;0;0;0;0;0;0;0;0;0;4,857632372708198;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3780;2.15:00:00;0;0;0;0;0;0;0;1,444649325592532;0;0;0;0;0;1,777502187429658;1,3745735508648795;0,25443180637107593;2,7004085255718113;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1423719958341798;0,5700000000000001;1,4271525574010067;0;0;0;0;0;0;0;0;0;4,857721918956082;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3781;2.15:01:00;0;0;0;0;0;0;0;1,4447289740381148;0;0;0;0;0;1,777547473400266;1,374628025800035;0,25443369854140224;2,700726614842102;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,142425313875083;0,5700000000000001;1,4272506189089738;0;0;0;0;0;0;0;0;0;4,857779231017918;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3782;2.15:02:00;0;0;0;0;0;0;0;1,4448421055999576;0;0;0;0;0;1,777849450662626;1,3746297486230854;0,25444054035590796;2,700832764721909;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,142487120822142;0,5700000000000001;1,427292796304848;0;0;0;0;0;0;0;0;0;4,858517610286765;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3783;2.15:03:00;0;0;0;0;0;0;0;1,4449183540917465;0;0;0;0;0;1,777896173578642;1,374704042706801;0,25447989889202804;2,7010288369048885;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,142533958701646;0,5700000000000001;1,427411817796544;0;0;0;0;0;0;0;0;0;4,858812188735118;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3784;2.15:04:00;0;0;0;0;0;0;0;1,4449929865524362;0;0;0;0;0;1,777909082354236;1,3747232251470451;0,25449214356457966;2,70103953237178;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1425576999511973;0,5700000000000001;1,4275760752709528;0;0;0;0;0;0;0;0;0;4,858975522098155;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3785;2.15:05:00;0;0;0;0;0;0;0;1,4450372501828657;0;0;0;0;0;1,7779454478877497;1,3748202557781686;0,254495860218837;2,7010956146820546;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1426079136019383;0,5700000000000001;1,4275800953678204;0;0;0;0;0;0;0;0;0;4,859008873824751;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3786;2.15:06:00;0;0;0;0;0;0;0;1,4451189617431563;0;0;0;0;0;1,7779630872669923;1,3748255191365997;0,2545065505147834;2,7011371435549254;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1426177338687442;0,5700000000000001;1,4275883929176194;0;0;0;0;0;0;0;0;0;4,859161837066475;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3787;2.15:07:00;0;0;0;0;0;0;0;1,4451387617380738;0;0;0;0;0;1,7780183413480644;1,3748321914910722;0,2545166462724903;2,701139845754518;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,142689400348062;0,5700000000000001;1,427613259106257;0;0;0;0;0;0;0;0;0;4,859422063236642;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3788;2.15:08:00;0;0;0;0;0;0;0;1,4451770727470394;0;0;0;0;0;1,7781294687701963;1,374858519598004;0,2545303618096044;2,7011917323915724;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1427349858238385;0,5700000000000001;1,427625770794325;0;0;0;0;0;0;0;0;0;4,859496374674531;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3789;2.15:09:00;0;0;0;0;0;0;0;1,4452678406192931;0;0;0;0;0;1,778167295564177;1,3749029737263103;0,2545336029613281;2,7013128812860097;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,142764794661245;0,5700000000000001;1,4276493878700338;0;0;0;0;0;0;0;0;0;4,860022568101495;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
3790;2.15:10:00;0;0;0;0;0;0;0;1,4453081887086456;0;0;0;0;0;1,778180603087261;1,374928879873972;0,2545552763842294;2,701775087544068;0;0;0;0;0;0;0;0;0;3,8000000000000003;0;1,1427877946978446;0,5700000000000001;1,4276770172733195;0;0;0;0;0;0;0;0;0;4,860089894860469;0;0;11,7397524590164;4,41212508196721;4,11292852459016;2,95553639344262;
