Electricity.Time;Time span;Bathroom Light (20W) [Watt];Bathroom Mirror Light 10 W (LED) [Watt];Kitchen Light (20W) [Watt];Living Room Light (Energy Saving Lamp, 20W) [Watt];Bedroom Light (20W) [Watt];Egg Cooker / Russell Hobbs 14048-56 Stylo [Watt];Juicer / Moulinex Vitafruit [Watt];Kitchen radio / AEG KRC 4323 CD [Watt];Single Stove Plate [Watt];Nespresso Coffee Machine, Single Cup [Watt];Food Slicer / DOMO Schneidemaschine DO521S [Watt];Toaster Salco MT 400 [Watt];Electric Kettle / Petra WK288 1.5L [Watt];PC / Acer 8400 [Watt];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [Watt];Epson Stylus Color 860 [Watt];TASKalfa 180 [Watt];Canon CanoScan LIDE 110 [Watt];External Harddrive Iomega 3.5" [Watt];Miele DA 61 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [Watt];Christopeit Treadmill TM 2 Pro [Watt];Hedge Trimmer / Bosch AHS 550-24 ST [Watt];Atika LH 2500 G [Watt];Lawn Mower / Sabo 32-EL [Watt];Hair Dryer Braun Silencio 1250 [Watt];Laptop Sony Vaio SVE151G11M [Watt];Energy Saving Lamp / EL-REF 11 E27 [Watt];CD/DVD Player / Philips DVDR 725 H [Watt];TV Medion MD20123_DE_A [Watt];SAT Receiver / Kathrein UFS913 [Watt];Blender Vitamix Moulinex [Watt];AFK BM-2N [Watt];Miele DG 1450 [Watt];Handmixer / Phillips Robust HR 1581 [Watt];Clatronic MS 3249 Milk Foamer [Watt];Dishwasher NEFF SD6P1F (2011) [Watt];Dryer / Miele T 8626 WP [Watt];Steam Iron / Phillips GC 4410 [Watt];Washing Machine / Bosch WAE 28143 [Watt];Sony PlayStation 3 [Watt];Canister vacuum cleaner / Siemens VS 06 G 1831 [Watt];Siemens Kl 20 LA 65 (A+) [Watt];Router O2 Box 6431 [Watt];Phone Siemens Gigaset C320 [Watt];Electric Toothbrush Dondodent Professional Clean [Watt];Electric Razor Braun Cruzer 5 [Watt];
3295;2.06:55:00;0;0;0;0;0;0;0;1,347881453771323;0;0;0;0;0;1,648911941076185;1,275382987564045;0,23787568120962538;2,5232437923177127;0;0;0;0;0;0;0;0;0;2,8355531847781514;0;1,0673622915123848;0,2765324949686821;1,334103450743921;0;0;0;0;0;0;0;0;0;4,535223815935991;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3296;2.06:56:00;0;0;0;0;0;0;0;1,347988092337383;0;0;0;0;0;1,6489482233749897;1,275414492383324;0,2378782419891521;2,523308807807066;0;0;0;0;0;0;0;0;0;2,8356145351473816;0;1,0674022734712283;0,2765379501758723;1,3341194912274235;0;0;0;0;0;0;0;0;0;4,535417015167372;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3297;2.06:57:00;0;0;0;0;0;0;0;1,3480144300707755;0;0;0;0;0;1,648965387355279;1,2754305187782282;0,2378817930005365;2,5233224852096527;0;0;0;0;0;0;0;0;0;2,8357418110773076;0;1,0675236763724276;0,27654543198729886;1,334240118040013;0;0;0;0;0;0;0;0;0;4,535426572375228;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3298;2.06:58:00;0;0;0;0;0;0;0;1,3480316037271056;0;0;0;0;0;1,6490204539041753;1,2754500599974512;0,2378848426147177;2,5233975342177843;0;0;0;0;0;0;0;0;0;2,8357561206362063;0;1,0675876966233502;0,27655662652774543;1,3342428615846385;0;0;0;0;0;0;0;0;0;4,53554593340386;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3299;2.06:59:00;0;0;0;0;0;0;0;1,3480659206644277;0;0;0;0;0;1,649047280473986;1,2754842012604934;0,23789041131772473;2,52345712152199;0;0;0;0;0;0;0;0;0;2,8358161243728417;0;1,0676223044851996;0,27656128120078843;1,3342832872106825;0;0;0;0;0;0;0;0;0;4,535679432741214;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3300;2.07:00:00;0;0;0;0;0;0;0;1,3480740219246132;0;0;0;0;0;1,6490810281754535;1,275484748210282;0,23789117223494133;2,5235074630366383;0;0;0;0;0;0;0;0;0;2,836040691318247;0;1,0676921473716305;0,2765630052076728;1,3343318605316077;0;0;0;0;0;0;0;0;0;4,536008784346042;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3301;2.07:01:00;0;0;0;0;0;0;0;1,3481425865825478;0;0;0;0;0;1,6491901503964108;1,2757071093268069;0,2378969602815239;2,5236340809083893;0;0;0;0;0;0;0;0;0;2,836280482467551;0;1,067791780434726;0,27656880201197537;1,3343893761069054;0;0;0;0;0;0;0;0;0;4,5361899558843355;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3302;2.07:02:00;0;0;0;0;0;0;0;1,3482246943064573;0;0;0;0;0;1,6492190370708038;1,27572004385917;0,23790613419435075;2,5237171214904386;0;0;0;0;0;0;0;0;0;2,8365679379921054;0;1,0677950938235539;0,2765962443185204;1,3344576766130205;0;0;0;0;0;0;0;0;0;4,536279896648493;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3303;2.07:03:00;0;0;0;0;0;0;0;1,348378036894639;0;0;0;0;0;1,6492252753056307;1,2757330874784836;0,23791166222628943;2,5237322719225825;0;0;0;0;0;0;0;0;0;2,836585755927404;0;1,0678219094918566;0,2765967502024812;1,3345064149519024;0;0;0;0;0;0;0;0;0;4,536363756802314;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3304;2.07:04:00;0;0;0;0;0;0;0;1,3484150380310678;0;0;0;0;0;1,6492937602033777;1,2757623604673545;0,23792632097191696;2,523983639385788;0;0;0;0;0;0;0;0;0;2,8368278982671953;0;1,0678387703846837;0,2766001527728855;1,3345313044531293;0;0;0;0;0;0;0;0;0;4,536393400515717;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3305;2.07:05:00;0;0;0;0;0;0;0;1,3484433544950027;0;0;0;0;0;1,6493127691594804;1,2758963212947962;0,2379392619406236;2,5240021234747863;0;0;0;0;0;0;0;0;0;2,8369176003430012;0;1,0678482823447104;0,2766218683140196;1,334550588563435;0;0;0;0;0;0;0;0;0;4,5364846589902115;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3306;2.07:06:00;0;0;0;0;0;0;0;1,3485522782926782;0;0;0;0;0;1,6495669829770543;1,2759484936553693;0,23793978506860056;2,5240033310415106;0;0;0;0;0;0;0;0;0;2,836951876429452;0;1,0678893054142453;0,27662187657461146;1,3345711940984115;0;0;0;0;0;0;0;0;0;4,536559782280854;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3307;2.07:07:00;0;0;0;0;0;0;0;1,348564889574544;0;0;0;0;0;1,6496993704794933;1,2759616348169807;0,23794246854405252;2,5240503488956083;0;0;0;0;0;0;0;0;0;2,8371267243913634;0;1,0679977883670828;0,27662964233921317;1,3345975093913087;0;0;0;0;0;0;0;0;0;4,536793467725536;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3308;2.07:08:00;0;0;0;0;0;0;0;1,3486306526099159;0;0;0;0;0;1,6497355740998216;1,2760462554255958;0,23795807839262248;2,524125655821426;0;0;0;0;0;0;0;0;0;2,837136791219505;0;1,068026079404125;0,27663387923153815;1,3345999273205977;0;0;0;0;0;0;0;0;0;4,5368516106671235;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3309;2.07:09:00;0;0;0;0;0;0;0;1,348674521917823;0;0;0;0;0;1,6498577628622115;1,2760620870485875;0,23795904269283236;2,5241630416425513;0;0;0;0;0;0;0;0;0;2,8371866706315774;0;1,0680757615198004;0,276663171167515;1,334604351330535;0;0;0;0;0;0;0;0;0;4,5368993099271595;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3310;2.07:10:00;0;0;0;0;0;0;0;1,3486914972425434;0;0;0;0;0;1,6498794026876238;1,2762016263113685;0,23795912782262482;2,5241714779316475;0;0;0;0;0;0;0;0;0;2,837197542380721;0;1,068080440242021;0,2766672568054379;1,3346279568121036;0;0;0;0;0;0;0;0;0;4,536979782255698;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3311;2.07:11:00;0;0;0;0;0;0;0;1,3488495852395357;0;0;0;0;0;1,6498926843205866;1,2762194742092936;0,23796403855776524;2,5244198413276675;0;0;0;0;0;0;0;0;0;2,8373235203058544;0;1,0681498173846133;0,276678085099146;1,3346899959328393;0;0;0;0;0;0;0;0;0;4,53711173093981;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3312;2.07:12:00;0;0;0;0;0;0;0;1,3488586918822905;0;0;0;0;0;1,6501336969498874;1,2762547323889584;0,23797009929933732;2,5244451437577675;0;0;0;0;0;0;0;0;0;2,8374623986685297;0;1,0682255769972022;0,2766856366845233;1,3346964144056028;0;0;0;0;0;0;0;0;0;4,537159542246765;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942063918032787;
3313;2.07:13:00;0;0;0;0;0;0;0;1,3488988081751068;0;0;0;0;0;1,650146069785802;1,2762588603188638;0,2379719421984597;2,52446047900886;0;0;0;0;0;0;0;0;0;2,8376073320810193;0;1,0682320877195899;0,27669548078860673;1,3347357369669708;0;0;0;0;0;0;0;0;0;4,537246498211546;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3314;2.07:14:00;0;0;0;0;0;0;0;1,348913803588526;0;0;0;0;0;1,6503777572608493;1,2763405520051214;0,23802541590195925;2,5245625963478378;0;0;0;0;0;0;0;0;0;2,837813368029474;0;1,0682480032322765;0,2766961931675107;1,334784043189893;0;0;0;0;0;0;0;0;0;4,537307344544457;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3315;2.07:15:00;0;0;0;0;0;0;0;1,3489448771972603;0;0;0;0;0;1,6504041713460496;1,2764206802665308;0,2380284663187983;2,5246249841290362;0;0;0;0;0;0;0;0;0;2,8379142162422317;0;1,068250070193158;0,27669979765704034;1,3348021658454257;0;0;0;0;0;0;0;0;0;4,5374077458789035;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3316;2.07:16:00;0;0;0;0;0;0;0;1,348973075327838;0;0;0;0;0;1,6504518940039732;1,2765210079363667;0,23803802821830164;2,5246470111719344;0;0;0;0;0;0;0;0;0;2,838078765428669;0;1,0682727025940013;0,27670581809338524;1,3348280212138428;0;0;0;0;0;0;0;0;0;4,5374953735296355;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3317;2.07:17:00;0;0;0;0;0;0;0;1,3489742054956153;0;0;0;0;0;1,6508394100924937;1,276558790655678;0,23804402542201258;2,5246479948698095;0;0;0;0;0;0;0;0;0;2,838138119381828;0;1,068281608903978;0,276711308601636;1,334903783118786;0;0;0;0;0;0;0;0;0;4,53773428438636;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3318;2.07:18:00;0;0;0;0;0;0;0;1,3489915941543886;0;0;0;0;0;1,6509967209222163;1,2765983804853183;0,2380500311585649;2,5247243316998214;0;0;0;0;0;0;0;0;0;2,838200487472065;0;1,0683993186735203;0,27671391594343436;1,3349547684074115;0;0;0;0;0;0;0;0;0;4,5379440213338595;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3319;2.07:19:00;0;0;0;0;0;0;0;1,3490124680970526;0;0;0;0;0;1,6512736479693524;1,2766078592296362;0,23805065756075916;2,5249208135856613;0;0;0;0;0;0;0;0;0;2,8383890466508634;0;1,0684162511621598;0,2767180720686285;1,3349763681557472;0;0;0;0;0;0;0;0;0;4,538263278682792;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3320;2.07:20:00;0;0;0;0;0;0;0;1,3490356399394776;0;0;0;0;0;1,6513484768009647;1,276657806140953;0,23808623566952108;2,5249820046760587;0;0;0;0;0;0;0;0;0;2,8384117563355202;0;1,0684240062511021;0,2767306357804422;1,3350427856483236;0;0;0;0;0;0;0;0;0;4,53847916024555;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3321;2.07:21:00;0;0;0;0;0;0;0;1,3490380823606707;0;0;0;0;0;1,6513808024239442;1,2767108282230395;0,23810647282613726;2,5250093596158494;0;0;0;0;0;0;0;0;0;2,8384512540097715;0;1,0684312948074144;0,2767339103594325;1,3351083721533712;0;0;0;0;0;0;0;0;0;4,53859544617451;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3322;2.07:22:00;0;0;0;0;0;0;0;1,3490417078407826;0;0;0;0;0;1,651541070196342;1,2767113572840618;0,23811636994755198;2,5251356297385983;0;0;0;0;0;0;0;0;0;2,8390149181934774;0;1,0684445048479496;0,2767413846069931;1,3351610396423013;0;0;0;0;0;0;0;0;0;4,538905370280054;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3323;2.07:23:00;0;0;0;0;0;0;0;1,3490714752868358;0;0;0;0;0;1,65155229772354;1,277004813049293;0,23811802840278617;2,5251798189750887;0;0;0;0;0;0;0;0;0;2,839093453485237;0;1,0685281190621088;0,2767419746323214;1,3351698378092167;0;0;0;0;0;0;0;0;0;4,539295086015373;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3324;2.07:24:00;0;0;0;0;0;0;0;1,3492209443508127;0;0;0;0;0;1,6516894614711597;1,2770661401692718;0,23812632001405176;2,5252065828634866;0;0;0;0;0;0;0;0;0;2,839161575767858;0;1,0685301122860245;0,27674695432816493;1,3352395184461505;0;0;0;0;0;0;0;0;0;4,5393288147875905;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3325;2.07:25:00;0;0;0;0;0;0;0;1,3492349896765787;0;0;0;0;0;1,6516989779842672;1,2771957630799362;0,23812776675419883;2,5254378861823876;0;0;0;0;0;0;0;0;0;2,8392479641775537;0;1,068584263565807;0,27674746533783506;1,3352761516311227;0;0;0;0;0;0;0;0;0;4,539443585036876;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3326;2.07:26:00;0;0;0;0;0;0;0;1,3492620652842167;0;0;0;0;0;1,6517126071568236;1,2772040663841837;0,23813264501500517;2,525502531710362;0;0;0;0;0;0;0;0;0;2,8393464448051247;0;1,0686766391523648;0,2767560361915951;1,3352950150617215;0;0;0;0;0;0;0;0;0;4,539628530109031;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3327;2.07:27:00;0;0;0;0;0;0;0;1,3492769228127726;0;0;0;0;0;1,6518021848000624;1,277207214254624;0,23813582117180906;2,525609633214884;0;0;0;0;0;0;0;0;0;2,8393982433736324;0;1,0687208907785481;0,2767684500863683;1,335329861468265;0;0;0;0;0;0;0;0;0;4,539648018711981;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3328;2.07:28:00;0;0;0;0;0;0;0;1,34931184569041;0;0;0;0;0;1,6518403020884591;1,2772573986985933;0,23813841191910468;2,52569578679323;0;0;0;0;0;0;0;0;0;2,839412292069021;0;1,0687264228696804;0,27676988158930366;1,3353698003831376;0;0;0;0;0;0;0;0;0;4,540129449164939;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3329;2.07:29:00;0;0;0;0;0;0;0;1,3493424515185266;0;0;0;0;0;1,651888223305672;1,277325672607424;0,23814509527745076;2,5257090909531383;0;0;0;0;0;0;0;0;0;2,8394851105693917;0;1,0687309430660847;0,2767766544230311;1,335422236841087;0;0;0;0;0;0;0;0;0;4,5403751489594875;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3330;2.07:30:00;0;0;0;0;0;0;0;1,3493568357155066;0;0;0;0;0;1,6519676393536622;1,2773881877409845;0,23814841090369898;2,5258025197269127;0;0;0;0;0;0;0;0;0;2,839520619006004;0;1,0687361642366184;0,27678087718274264;1,3354382667914346;0;0;0;0;0;0;0;0;0;4,540422588495108;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3331;2.07:31:00;0;0;0;0;0;0;0;1,3493793891894816;0;0;0;0;0;1,6520148261664422;1,2774736471980914;0,2381662333827632;2,5258046285984794;0;0;0;0;0;0;0;0;0;2,8395680197022486;0;1,0687789283350366;0,276799177247875;1,3354791249017417;0;0;0;0;0;0;0;0;0;4,540726812963227;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3332;2.07:32:00;0;0;0;0;0;0;0;1,3493827213805958;0;0;0;0;0;1,6520564624885319;1,2775292674259653;0,23817094846447134;2,525826784913279;0;0;0;0;0;0;0;0;0;2,8396251819693963;0;1,0688121604547116;0,27680927513798803;1,3354902284507486;0;0;0;0;0;0;0;0;0;4,5409006232792235;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3333;2.07:33:00;0;0;0;0;0;0;0;1,3494431518305159;0;0;0;0;0;1,6520566803224388;1,2776893129383198;0,23819158018800174;2,5258579525359885;0;0;0;0;0;0;0;0;0;2,8396665551535722;0;1,068827001886553;0,2768177309698081;1,3355041820518094;0;0;0;0;0;0;0;0;0;4,541175023168506;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3334;2.07:34:00;0;0;0;0;0;0;0;1,3494579030297749;0;0;0;0;0;1,6522840595387511;1,2777556661532865;0,2381960147954525;2,525858479008311;0;0;0;0;0;0;0;0;0;2,839703937262638;0;1,0688314432898998;0,2768236436627176;1,3355300498169616;0;0;0;0;0;0;0;0;0;4,541664512576319;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3335;2.07:35:00;0;0;0;0;0;0;0;1,3495575472386367;0;0;0;0;0;1,6523699584816023;1,2778965949344956;0,23821420739131594;2,525878915767933;0;0;0;0;0;0;0;0;0;2,8397523405587815;0;1,0688443027283576;0,27683153190585014;1,3355356997518553;0;0;0;0;0;0;0;0;0;4,541833546511013;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3336;2.07:36:00;0;0;0;0;0;0;0;1,3496117078617946;0;0;0;0;0;1,6524122404671122;1,2779444942790252;0,23823277818649868;2,526020917481468;0;0;0;0;0;0;0;0;0;2,83991194670433;0;1,0688821057055977;0,27683700919291504;1,335550500797635;0;0;0;0;0;0;0;0;0;4,541837182788597;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3337;2.07:37:00;0;0;0;0;0;0;0;1,3496337859558096;0;0;0;0;0;1,652417519227617;1,2779673909106897;0,23823823805793787;2,5261165710556144;0;0;0;0;0;0;0;0;0;2,839984735132957;0;1,068892886044248;0,2768526597120994;1,3356038478985266;0;0;0;0;0;0;0;0;0;4,541979061900296;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3338;2.07:38:00;0;0;0;0;0;0;0;1,349651038480285;0;0;0;0;0;1,6524616584669793;1,2780621981743232;0,23824784797258017;2,526155307577115;0;0;0;0;0;0;0;0;0;2,8400912965087635;0;1,068962548913042;0,27686621704423153;1,3356499203001932;0;0;0;0;0;0;0;0;0;4,54200249664858;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3339;2.07:39:00;0;0;0;0;0;0;0;1,3497115331530485;0;0;0;0;0;1,6524750798721737;1,2780868100152556;0,23824941142629677;2,5261858570217965;0;0;0;0;0;0;0;0;0;2,840580204721247;0;1,0689747229391433;0,2768753756412664;1,3357054750748534;0;0;0;0;0;0;0;0;0;4,54224181384623;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3340;2.07:40:00;0;0;0;0;0;0;0;1,349761658280814;0;0;0;0;0;1,652497858650881;1,278173510072799;0,23826003655466368;2,5263222639315908;0;0;0;0;0;0;0;0;0;2,8406256270752044;0;1,0690285670902064;0,2768928009920505;1,3358139639351498;0;0;0;0;0;0;0;0;0;4,542318407605822;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3341;2.07:41:00;0;0;0;0;0;0;0;1,3500415268665378;0;0;0;0;0;1,652573106032154;1,2781979193862592;0,2382644165595336;2,5263550852840293;0;0;0;0;0;0;0;0;0;2,840654434151263;0;1,069041044535346;0,2768948913384955;1,3358740607928419;0;0;0;0;0;0;0;0;0;4,542448442110174;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3342;2.07:42:00;0;0;0;0;0;0;0;1,350062492423598;0;0;0;0;0;1,6526276803490434;1,2782200126971144;0,23827329451703216;2,5265045778235664;0;0;0;0;0;0;0;0;0;2,8406959281834396;0;1,0691096590485805;0,27690702740590756;1,3360385174906733;0;0;0;0;0;0;0;0;0;4,542562490080402;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3343;2.07:43:00;0;0;0;0;0;0;0;1,3500956587702715;0;0;0;0;0;1,6527969971969652;1,2784070535904455;0,23832942874767077;2,52650779851514;0;0;0;0;0;0;0;0;0;2,8407458794357825;0;1,0691219493208794;0,27691537298620067;1,336090763265633;0;0;0;0;0;0;0;0;0;4,5427700908117705;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3344;2.07:44:00;0;0;0;0;0;0;0;1,3502362551098799;0;0;0;0;0;1,6527977039569457;1,278562693967579;0,23833253390171635;2,526552486705536;0;0;0;0;0;0;0;0;0;2,8410689023123594;0;1,0691279083698633;0,2769164916439314;1,3361122130642902;0;0;0;0;0;0;0;0;0;4,542974772597165;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3345;2.07:45:00;0;0;0;0;0;0;0;1,3502980374831588;0;0;0;0;0;1,653017552741812;1,2785984600337021;0,23834641049627348;2,526566833584009;0;0;0;0;0;0;0;0;0;2,8411120519853448;0;1,0691391134491102;0,2769181211554551;1,3361142889978785;0;0;0;0;0;0;0;0;0;4,5439286230045175;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3346;2.07:46:00;0;0;0;0;0;0;0;1,350379374237146;0;0;0;0;0;1,6530275627700413;1,2786048114808013;0,2383526555074917;2,526611773797109;0;0;0;0;0;0;0;0;0;2,841230857472898;0;1,069183544025448;0,2769238275429866;1,3361650332621853;0;0;0;0;0;0;0;0;0;4,5439412496130815;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3347;2.07:47:00;0;0;0;0;0;0;0;1,3503830903045595;0;0;0;0;0;1,653050629583705;1,2786430143812029;0,23835647797036974;2,526662248601368;0;0;0;0;0;0;0;0;0;2,8414547215659605;0;1,0691906866605374;0,27692669645572826;1,336212941115345;0;0;0;0;0;0;0;0;0;4,5439884315672945;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3348;2.07:48:00;0;0;0;0;0;0;0;1,3503934256595398;0;0;0;0;0;1,6531554291044903;1,278646373587911;0,23835852524411913;2,5266725753259305;0;0;0;0;0;0;0;0;0;2,8414569340177436;0;1,069232287254552;0,2769355799651634;1,3362549419270495;0;0;0;0;0;0;0;0;0;4,5441163023160955;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3349;2.07:49:00;0;0;0;0;0;0;0;1,3504626701314595;0;0;0;0;0;1,6531661401116962;1,278671897250662;0,23836307873798662;2,5267067579076334;0;0;0;0;0;0;0;0;0;2,841511570513861;0;1,069252055292389;0,2769366719567745;1,336260474106472;0;0;0;0;0;0;0;0;0;4,544125929001732;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3350;2.07:50:00;0;0;0;0;0;0;0;1,3505347600033135;0;0;0;0;0;1,6532102225929088;1,2786911632001579;0,23837273058605749;2,5267297802939384;0;0;0;0;0;0;0;0;0;2,8415191127837587;0;1,069289398913699;0,2769383672797367;1,3362858219729215;0;0;0;0;0;0;0;0;0;4,544323510396812;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3351;2.07:51:00;0;0;0;0;0;0;0;1,350629293526641;0;0;0;0;0;1,6533479711719583;1,278699067555155;0,2383902838405749;2,5268416588978293;0;0;0;0;0;0;0;0;0;2,842005326066536;0;1,0692978658234182;0,2769589617460614;1,336297908295054;0;0;0;0;0;0;0;0;0;4,544551110157284;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3352;2.07:52:00;0;0;0;0;0;0;0;1,3506848344327405;0;0;0;0;0;1,653504854377683;1,2787122368001926;0,2383935665048002;2,527102507046988;0;0;0;0;0;0;0;0;0;2,842079377101582;0;1,0693057569953874;0,27696762760818866;1,3363400649573414;0;0;0;0;0;0;0;0;0;4,544702476745631;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3353;2.07:53:00;0;0;0;0;0;0;0;1,350698645437394;0;0;0;0;0;1,6537523918939894;1,2787337687971176;0,23841359394718367;2,5271038325648782;0;0;0;0;0;0;0;0;0;2,8422954373215283;0;1,0693140028044972;0,27696870805574697;1,3364313361382416;0;0;0;0;0;0;0;0;0;4,544703075873292;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3354;2.07:54:00;0;0;0;0;0;0;0;1,3507936675174128;0;0;0;0;0;1,654168339981684;1,2787367589615892;0,23841788043004158;2,527303622380135;0;0;0;0;0;0;0;0;0;2,842563628955322;0;1,0693414424406205;0,27698617932575365;1,3364321845682219;0;0;0;0;0;0;0;0;0;4,544738339991205;0;0;6,4160231147541;2,77669868852459;0,218228721311475;0,942907508196722;
3355;2.07:55:00;0;0;0;0;0;0;0;1,3508406355401759;0;0;0;0;0;1,654208882713698;1,2788251201644483;0,23843172429364295;2,5274005699841444;0;0;0;0;0;0;0;0;0;2,8426609620197216;0;1,06937071069288;0,2769884632329522;1,3364571339854874;0;0;0;0;0;0;0;0;0;4,545044188301831;0;0;6,4160231147541;2,77669868852459;0,218379524590164;0,942907508196722;
3356;2.07:56:00;0;0;0;0;0;0;0;1,3508913373749485;0;0;0;0;0;1,6542460581928067;1,2789141507004853;0,23843725083734918;2,5274361580346283;0;0;0;0;0;0;0;0;0;2,8428010823839203;0;1,0694048853240792;0,27699075533784817;1,3364579398556897;0;0;0;0;0;0;0;0;0;4,545089186493018;0;0;6,4160231147541;2,77669868852459;0,218379524590164;0,942907508196722;
3357;2.07:57:00;0;0;0;0;0;0;0;1,3509245815906799;0;0;0;0;0;1,6543842302081684;1,2791498809442359;0,2384444592472259;2,5276273325178784;0;0;0;0;0;0;0;0;0;2,842967635959034;0;1,069425493868171;0,27699604803537287;1,3364771897748617;0;0;0;0;0;0;0;0;0;4,545127669697404;0;0;6,4160231147541;2,77669868852459;0,218379524590164;0,942907508196722;
3358;2.07:58:00;0;0;0;0;0;0;0;1,3510047086679529;0;0;0;0;0;1,6545680092052564;1,2792176635531591;0,2384503749409294;2,527714691847506;0;0;0;0;0;0;0;0;0;2,843123441275227;0;1,0694362866060287;0,2770110441288942;1,336500510424031;0;0;0;0;0;0;0;0;0;4,545367669837549;0;0;6,4160231147541;2,77669868852459;0,218379524590164;0,942907508196722;
3359;2.07:59:00;0;0;0;0;0;0;0;1,3511163532836223;0;0;0;0;0;1,654677578457211;1,2793439764172498;0,23845937535412587;2,5278608264272115;0;0;0;0;0;0;0;0;0;2,843127459654342;0;1,0694517237238124;0,27701304118580045;1,3366687312902257;0;0;0;0;0;0;0;0;0;4,545696907147614;0;0;6,4160231147541;2,77669868852459;0,218379524590164;0,942907508196722;
