Reactive.Time;Calender;Bathroom Light (20W);Bathroom Mirror Light 10 W (LED);Kitchen Light (20W);Living Room Light (Energy Saving Lamp, 20W);Bedroom Light (20W);Egg Cooker / Russell Hobbs 14048-56 Stylo;Juicer / Moulinex Vitafruit;Kitchen radio / AEG KRC 4323 CD;Single Stove Plate;Nespresso Coffee Machine, Single Cup;Food Slicer / DOMO Schneidemaschine DO521S;Toaster Salco MT 400;Electric Kettle / Petra WK288 1.5L;PC / Acer 8400;PC Monitor / Fujitsu Siemens Scaleoview D19-1;Epson Stylus Color 860;TASKalfa 180;Canon CanoScan LIDE 110;External Harddrive Iomega 3.5";Miele DA 61;Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;Christopeit Treadmill TM 2 Pro;Hedge Trimmer / Bosch AHS 550-24 ST;Atika LH 2500 G;Lawn Mower / Sabo 32-EL;Hair Dryer Braun Silencio 1250;Laptop Sony Vaio SVE151G11M;Energy Saving Lamp / EL-REF 11 E27;CD/DVD Player / Philips DVDR 725 H;TV Medion MD20123_DE_A;SAT Receiver / Kathrein UFS913;Blender Vitamix Moulinex;AFK BM-2N;Miele DG 1450;Handmixer / Phillips Robust HR 1581;Clatronic MS 3249 Milk Foamer;Dishwasher NEFF SD6P1F (2011);Dryer / Miele T 8626 WP;Steam Iron / Phillips GC 4410;Washing Machine / Bosch WAE 28143;Sony PlayStation 3;Canister vacuum cleaner / Siemens VS 06 G 1831;Siemens Kl 20 LA 65 (A+);Router O2 Box 6431;Phone Siemens Gigaset C320;Electric Toothbrush Dondodent Professional Clean;Electric Razor Braun Cruzer 5;
385;06:25:00;0;0;6,573682103577268;0;0;123,82698377442516;75,89515055214923;4,4265383640523135;-21,6579684262295;-21,6467368852459;0;0;0;4,130498357866227;8,707570813994511;0,0824807827972088;0,6664377440802948;0;0;0;0;0;0;0;0;0;0,1;0;0,30067892878863006;0,01;0,42251118846491437;0;0;0;0;0;0;0;0;0;1,527671559251211;0;77,28056;-9,81841180327869;3,4215562295082;-4,08270836065574;2,14428918032787;
386;06:26:00;0;0;6,573682103577268;0;0;115,9064456670969;65,39112621973534;4,931211626360912;-25,4035836065574;-21,6467368852459;0;0;0;3,544817659292932;10,721713350629472;0,07857139428409039;1,0600053799234133;0;0;0;0;0;0;0;0;0;0,1;0;0,3453489349210489;0,01;0,43612181623489027;0;0;0;0;0;0;0;0;0;1,6677319255140721;0;75,836695;-9,8285068852459;3,39081196721312;-4,07779639344262;2,33003344262295;
387;06:27:00;0;0;6,573682103577268;0;0;126,0013932181768;73,17223641186898;5,1405191540209945;-24,8219327868852;0;0;0;0;4,197429044731404;10,556840724704516;0,07431990298239094;0,8350509029361936;0;0;0;0;0;0;0;0;0;0,1;0;0,37959274843269897;0,01;0,5509482462836812;0;0;0;0;0;0;0;0;0;1,5870984581379124;0;21,73376;-9,83754180327869;3,37286868852459;-4,09424180327869;2,2479637704918;
388;06:28:00;0;0;6,573682103577268;0;0;124,24357620758201;69,05250752965998;5,78963201946894;-24,4286327868852;0;0;0;0;4,271981148225239;11,159554839082038;0,08062061466212014;0,8820028053656206;0;0;0;0;0;0;0;0;0;0,1;0;0,3028472665729015;0,01;0,45797183959426907;0;0;0;0;0;0;0;0;0;1,687275198589892;0;0;-9,89442196721311;3,35882901639344;-4,10400163934426;2,33827295081967;
389;06:29:00;0;0;6,573682103577268;0;0;103,40413354496444;63,63905075448371;4,985597191334255;-16,5635190163934;0;0;0;0;4,139501355547731;11,264602317386444;0,07023041640237306;0,8175804032693665;0;0;0;0;0;0;0;0;0;0,1;0;0,3241446987886326;0,01;0,3456823179173163;0;0;0;0;0;0;0;0;0;1,4148068970756214;0;0;-9,86750918032787;3,38166344262295;-4,09990262295082;1,56199639344262;
390;06:30:00;0;0;6,573682103577268;0;0;137,385861074201;68,38519568185768;4,633325962863774;-6,86588344262295;0;0;0;0;4,07418376209493;10,889190960582818;0,08147756779155892;0,8252625805201419;0;0;0;0;0;0;0;0;0;0,1;0;0,3309580890225042;0,01;0,44175976890764035;0;0;0;0;0;0;0;0;0;1,5030712504780086;0;0;-9,84955196721311;3,35796655737705;-4,11290278688524;1,69647819672131;
391;06:31:00;0;0;6,573682103577268;0;0;0;63,51281517612284;4,9922238371001235;-6,91160278688524;0;0;0;0;4,407485090761269;11,191331243812032;0,07593086792171148;0,9471263632748042;0;0;0;0;0;0;0;0;0;0,1;0;0,3775058072491044;0,01;0,4576732014416267;0;0;0;0;0;0;0;0;0;1,3953957248300668;0;0;-9,89620737704918;3,33918672131147;-4,04326967213115;2,24785557377049;
392;06:32:00;0;0;6,573682103577268;0;0;0;67,04360483295933;5,097225051229073;-6,9513806557377;0;52,30358698897717;0;0;4,3066021735821725;10,055712799233133;0,07585388275824143;0,8947289116930799;0;0;0;0;0;0;0;0;0;0,1;0;0,4281137833976578;0,01;0,4181210306955918;0;0;0;0;0;0;0;0;0;1,4618487847576114;0;0;-9,90179327868852;3,36570672131148;-4,01248245901639;1,28618245901639;
393;06:33:00;0;0;6,573682103577268;0;0;0;66,03837477783209;4,2668801629157;-6,95422672131148;0;53,61467957301569;-39,9916053442623;0;3,5789990840852353;10,436693867296476;0,08550087621115518;0,9407900917444647;0;0;0;0;0;0;0;0;0;0,1;0;0,30164596193221094;0,01;0,40963706896282104;0;0;0;0;0;0;0;0;0;1,555582982862943;0;0;-9,90179327868852;3,41525442622951;-4,01139;1,28618245901639;
394;06:34:00;0;0;6,573682103577268;0;0;0;73,83336697670448;4,330157684489822;-6,94533786885246;0;0;-38,8099229508197;0;3,988712176425037;10,608695265544519;0,07044558806406243;0,8828807819101094;0;0;0;0;0;0;0;0;0;0,1;0;0,3983589090019023;0,01;0,4856008403552067;0;0;0;0;0;0;0;0;0;1,542058794879898;0;0;-9,67657360655738;3,3985237704918;-4,05994245901639;2,15274360655738;
395;06:35:00;0;0;6,573682103577268;0;0;0;67,53904935195361;5,743134648254503;-6,93131131147541;0;0;-38,7271737704918;0;4,630269108659318;10,568057965644307;0,07572352249174931;0,873672981851134;0;0;0;0;0;0;0;0;0;0,1;0;0,38639213888826235;0,01;0,339992268435055;0;0;0;0;0;0;0;0;0;1,529051149367295;0;0;-9,70138180327869;3,4792437704918;-4,09712098360656;1,7822131147541;
396;06:36:00;0;0;6,573682103577268;0;0;0;0;4,487051034708726;-6,93541409836066;0;0;-38,7271737704918;0;4,097133606487409;10,281390791944679;0,08514852233061969;0,8641285651165838;0;0;0;0;0;0;0;0;0;0,1;0;0,3300974266343885;0,01;0,3739526381042126;0;0;0;0;0;0;0;0;0;1,475450484772667;0;0;-9,84989278688525;3,48823557377049;-4,10720540983607;1,51183229508197;
397;06:37:00;0;0;6,573682103577268;0;0;0;0;4,843521688707476;-6,96079081967213;0;0;0;0;4,181060225270333;8,685465054646135;0,08048627435243048;0,7963909139237633;0;0;0;0;0;0;0;0;0;0,1;0;0,3098597538684971;0,01;0,4316222321165703;0;0;0;0;0;0;0;0;0;1,3500966264456484;0;0;-9,82587557377049;3,47739540983607;-4,10462508196721;1,96835180327869;
398;06:38:00;0;0;6,573682103577268;0;0;0;0;5,377574312312046;-6,96079081967213;0;0;0;0;4,389618941946131;10,047688077673614;0,09582143279314077;0,8256935504961596;0;0;0;0;0;0;0;0;0;0,1;0;0,3648381294840433;0,01;0,45864889825971766;0;0;0;0;0;0;0;0;0;1,664842581901373;0;0;-9,77150475409836;3,44628049180328;-4,10263983606557;0,773579344262295;
399;06:39:00;0;0;6,573682103577268;0;0;0;0;5,599592261057541;-6,96056442622951;0;0;0;0;4,384744976035116;9,940968796449802;0,07355781412049682;0,8396858545477613;0;0;0;0;0;0;0;0;0;0,1;0;0,3645315638209819;0,01;0,4457604866314275;0;0;0;0;0;0;0;0;0;1,6074787469427017;0;0;-9,7340731147541;3,45764459016394;-4,10467147540984;0,589363278688524;
400;06:40:00;0;0;6,573682103577268;0;0;0;0;4,271685254101859;-6,98498868852459;0;0;0;0;4,394697374634924;11,58077661962813;0,07842293541420685;0,8211803799615218;0;0;0;0;0;0;0;0;0;0,1;0;0,3421242890099216;0,01;0,4468951800612894;0;0;0;0;0;0;0;0;0;1,5453245066305603;0;0;-9,73072262295082;3,41660704918033;-4,10998426229508;0,592089344262295;
401;06:41:00;0;0;6,573682103577268;0;0;0;0;4,783821213797437;-6,98386295081967;0;0;0;0;3,929694065772357;10,458401752233245;0,08080674716203501;0,7312161688238187;0;0;0;0;0;0;0;0;0;0,1;0;0,3941233282982435;0,01;0,4268718941870494;0;0;0;0;0;0;0;0;0;1,580518655964066;0;0;-9,72181655737705;3,4675168852459;-4,12222245901639;-0,227673278688525;
402;06:42:00;0;0;6,573682103577268;0;0;0;0;4,979368165005346;-6,98198131147541;0;0;0;0;3,3329678673732235;8,886858103460035;0,08757293529064338;0,8235261302811901;0;0;0;0;0;0;0;0;0;0,1;0;0,35415825642453125;0,01;0,47682849977675484;0;0;0;0;0;0;0;0;0;1,4629770750289235;0;0;-9,75937819672131;3,44275229508197;-4,13231245901639;1,10035524590164;
403;06:43:00;0;0;6,573682103577268;0;0;0;0;5,420884253478387;-19,7393290163934;0;0;0;0;4,244279068272909;10,68589431372022;0,09150366201177906;0,8196899789794865;0;0;0;0;0;0;0;0;0;0,1;0;0,3231792025890524;0,01;0,546005406542409;0;0;0;0;0;0;0;0;0;1,607153727167542;0;0;-9,76164524590164;3,38661262295082;-4,12712786885246;1,32943180327869;
404;06:44:00;0;0;6,573682103577268;0;0;0;0;4,383940876840843;-24,8040360655738;0;0;0;0;3,9459743761829125;11,47297090108711;0,07071853903001492;0,9217012912201418;0;0;0;0;0;0;0;0;0;0,1;0;0,4235058619923431;0,01;0,47743627996955385;0;0;0;0;0;0;0;0;0;1,4589071207675985;0;0;-9,78497704918033;3,40708147540984;-4,1173793442623;2,06306245901639;
405;06:45:00;0;0;6,573682103577268;0;0;0;0;5,322599366694629;-24,1585672131148;0;0;0;0;4,119625561084203;9,115512679808358;0,08977818519512092;0,9281742136548524;0;0;0;0;0;0;0;0;0;0,1;0;0,3594932438814012;0,01;0,4453635838579949;0;0;0;0;0;0;0;0;0;1,567431337591526;0;0;-9,77642065573771;3,43841;-4,13157983606558;1,69999163934426;
406;06:46:00;0;0;6,573682103577268;0;0;0;0;5,865850301131089;-23,8411655737705;0;0;0;0;4,404317110600347;8,64939484019052;0,08830942323874914;0,9173382526439225;0;0;0;0;0;0;0;0;0;0,1;0;0,33481825431901535;0,01;0,4585535772780979;0;0;0;0;0;0;0;0;0;1,3750202332976602;0;0;-9,78145278688525;3,44197540983607;-4,14521459016393;1,69472213114754;
407;06:47:00;0;0;6,573682103577268;0;0;0;0;5,451847436479917;-23,5790213114754;0;0;0;0;3,6510973650169873;10,901632968019808;0,07820790735745163;0,8719165236289296;0;0;0;0;0;0;0;0;0;0,1;0;0,3720429644231163;0,01;0,39793718238763837;0;0;0;0;0;0;0;0;0;1,4232190769819313;0;0;-9,7638031147541;3,43252754098361;-4,14802344262295;1,41722442622951;
408;06:48:00;0;0;6,573682103577268;0;0;0;0;4,746998039327796;-23,3964836065574;0;0;0;0;4,372782446775166;9,605165510496553;0,08565280394892003;0,7868951183734592;0;0;0;0;0;0;0;0;0;0,1;0;0,32142170460167746;0,01;0,4217289458498553;0;0;0;0;0;0;0;0;0;1,508293777506866;0;3,341625;-9,80296557377049;3,44919655737705;-4,15551704918033;1,32490229508197;
409;06:49:00;0;0;6,573682103577268;0;0;0;0;4,714184756797324;-16,4553475409836;0;0;0;0;3,1519035233136736;10,068479638198081;0,09100844523871707;0,7465397777521184;0;0;0;0;0;0;0;0;0;0,1;0;0,34539432034799067;0,01;0,47855749386539126;0;0;0;0;0;0;0;0;0;1,6805040458312928;0;0;-9,80976163934426;3,44064213114754;-4,14884852459016;1,9626331147541;
410;06:50:00;0;0;6,573682103577268;0;0;0;0;4,9582592375712204;-14,5981180327869;0;0;0;0;3,7786880279857713;12,746006449357202;0,07914097692591646;0,945072955107101;0;0;0;0;0;0;0;0;0;0,1;0;0,31938052294659514;0,01;0,41137499554435003;0;0;0;0;0;0;0;0;0;1,328740429745924;0;0;-9,82625737704918;3,44064213114754;-4,14884852459016;2,4217462295082;
411;06:51:00;0;0;6,573682103577268;0;0;0;0;4,374760803663275;-14,5981180327869;0;0;0;0;3,8313880883088105;9,900662079704167;0,07538614507692906;0,8300925397621738;0;0;0;0;0;0;0;0;0;0,1;0;0,29157447214813487;0,01;0,4594077473975146;0;0;0;0;0;0;0;0;0;1,8184190004708218;0;0;-9,84153540983606;3,46319409836066;-4,09633;1,04751606557377;
412;06:52:00;0;0;6,573682103577268;0;0;0;0;5,028066517714734;-14,6326606557377;0;0;0;0;4,238383613564911;10,383829675151054;0,07962446667129026;0,5943203704989155;0;0;0;0;0;0;0;0;0;0,1;0;0,3463539316541407;0,01;0,4184967988804858;0;0;0;0;0;0;0;0;0;1,5377443419543233;0;0;-9,81682409836066;3,39239983606558;-4,08823868852459;1,42222262295082;
413;06:53:00;0;0;6,573682103577268;0;0;0;0;4,668179985599928;-14,6785098360656;0;0;0;0;4,081916316826889;10,69046435339113;0,08101035188286872;0,7357316147800356;0;0;0;0;0;0;0;0;0;0,1;0;0,3477970372196448;0,01;0,31363280155484297;0;0;0;0;0;0;0;0;0;1,7446983019442543;0;0;-9,85138131147541;3,42534737704918;-4,08599655737705;1,42222262295082;
414;06:54:00;0;0;6,573682103577268;0;0;0;0;5,31008225064597;-17,1051716393443;0;0;0;0;3,7524705618079035;10,680926420650968;0,08398134864921954;0,7635348470767425;0;0;0;0;0;0;0;0;0;0,1;0;0,40072860032150864;0,01;0,37155107718860064;0;0;0;0;0;0;0;0;0;1,4455289404955676;0;0;-9,85696868852459;3,48979245901639;-4,09028852459016;2,88381634426229;
415;06:55:00;0;0;6,573682103577268;0;0;0;0;3,7885255996637826;-5,72826754098361;0;0;0;0;3,936289846100406;11,18517950745608;0,06956430654832663;0,7516198528668668;0;0;0;0;0;0;0;0;0;0,1;0;0,273067813368277;0,01;0,47440706133077115;0;0;0;0;0;0;0;0;0;1,3099970541834887;0;0;-9,85382049180328;3,46597409836066;-4,08686918032787;2,78263360655738;
416;06:56:00;0;0;6,573682103577268;0;0;0;0;5,150119685963113;-5,77090540983607;0;0;0;0;3,5138687447873886;9,617013952157128;0,0662968234950465;0,877260428849172;0;0;0;0;0;0;0;0;0;0,1;0;0,3032787398117698;0,01;0,4638479409888836;0;0;0;0;0;0;0;0;0;1,2753436147099146;0;0;-9,78938967213115;3,48130639344262;-4,07949524590164;2,79514557377049;
417;06:57:00;0;0;6,573682103577268;0;0;0;0;5,204694339189425;-5,80692918032787;0;0;0;0;3,8497718792689444;9,965193067599952;0,07849134864130652;0,8047119538087296;0;0;0;0;0;0;0;0;0;0,1;0;0,3727267710409028;0,01;0,48540528339164457;0;0;0;0;0;0;0;0;0;1,6434744587150798;0;0;-9,81103442622951;3,42699540983606;-4,09448049180328;2,79300754098361;
418;06:58:00;0;0;6,573682103577268;0;0;0;0;4,544307376884137;-5,82304475409836;0;0;0;0;4,30740414995065;10,434634254215572;0,09087106544708326;0,7161192643664186;0;0;0;0;0;0;0;0;0;0,1;0;0,3632899128410959;0,01;0,44155219115135924;0;0;0;0;0;0;0;0;0;1,4920429527577774;0;0;-9,89898262295082;3,38876967213115;-4,09327737704918;2,70645983606557;
419;06:59:00;0;0;6,573682103577268;0;0;0;0;4,613484654336465;-12,4271313770492;0;0;0;0;3,770045057910893;10,652235682456277;0,07226162331053322;0,8590032379860084;0;0;0;0;0;0;0;0;0;0,1;0;0,31552393747773566;0,01;0,5132375619417155;0;0;0;0;0;0;0;0;0;1,5785375135730435;0;0;-9,93423868852459;3,37886409836066;-4,10037475409836;2,79478114754098;
420;07:00:00;0;0;6,573682103577268;0;0;0;0;4,916519372491919;-25,7309901639344;0;0;0;0;3,5848624411313668;11,897745605926684;0,08113976996053877;0,8356717447756578;0;0;0;0;0;0;0;0;0;0,1;0;0,3746620476664717;0,01;0,40684318020101573;0;0;0;0;0;0;0;0;0;1,5422892601391363;0;0;-9,84889409836066;3,41540639344262;-4,10752819672131;2,80659213114754;
421;07:01:00;0;0;6,573682103577268;0;0;0;0;5,2324274974439415;-25,0629573770492;0;0;0;0;3,4323533143491383;9,81449850595065;0,06354672224755292;0,8327748541023319;0;0;0;0;0;0;0;0;0;0,1;0;0,3242351165981337;0,01;0,3976032840003804;0;0;0;0;0;0;0;0;0;1,4565032002346572;0;0;-9,81698901639344;3,46879770491803;-4,13303573770492;2,79270606557377;
422;07:02:00;0;0;6,573682103577268;0;0;0;0;5,986321568222785;-24,5805278688525;0;0;0;0;4,557623345690218;9,12117777408195;0,07638260908745195;0,8381182297099629;0;0;0;0;0;0;0;0;0;0,1;0;0,3451110638284169;0,01;0,46548475244153875;0;0;0;0;0;0;0;0;0;1,6732081306004885;0;0;-9,84698459016394;3,45055295081967;-4,15728393442623;2,70229442622951;
423;07:03:00;0;0;6,573682103577268;0;0;0;0;5,555379799281831;-24,6062418032787;0;0;0;0;3,5054406294998364;8,875208220602978;0,0737025010127759;0,8437982675289458;0;0;0;0;0;0;0;0;0;0,1;0;0,3372858040577223;0,01;0,5551618485903066;0;0;0;0;0;0;0;0;0;1,676408158251326;0;0;-9,90105016393443;3,43873639344262;-4,13955163934426;2,79372852459016;
424;07:04:00;0;0;6,573682103577268;0;0;0;0;4,296567258528333;-6,84976327868852;0;0;0;0;4,5314976948251635;11,907266024747793;0,0843419698138548;0,7981822349880033;0;0;0;0;0;0;0;0;0;0,1;0;0,33579048459805166;0,01;0,4827766097107842;0;0;0;0;0;0;0;0;0;1,3970463969707934;0;0;-9,93679426229508;3,50946885245902;-4,11262;2,7031693442623;
425;07:05:00;0;0;6,573682103577268;0;0;0;0;4,822991950963761;-6,84976327868852;0;0;0;0;4,602402795072089;8,24257080845097;0,08284727053023982;0,6858196092267337;0;0;0;0;0;0;0;0;0;0,1;0;0,3578527295997615;0,01;0,4584702701710759;0;0;0;0;0;0;0;0;0;1,4886039599464143;0;0;-9,95073016393443;3,43518442622951;-4,10278163934426;2,70767885245902;
426;07:06:00;0;0;6,573682103577268;0;0;0;0;5,204031008904958;-6,89638327868852;0;0;0;0;4,135916624500192;10,149951268999306;0,07933221166071316;0,9236214467616318;0;0;0;0;0;0;0;0;0;0,1;0;0,34715455936581796;0,01;0,4360444184680299;0;0;0;0;0;0;0;0;0;1,295881450463112;0;0;-9,82998016393443;3,39325868852459;-4,11732721311475;2,80194196721312;
427;07:07:00;0;0;6,573682103577268;0;0;0;0;4,587309391934333;-6,89638327868852;0;0;0;0;3,5850490518440794;12,667733938538454;0,062479425903522186;0,8556662944375896;0;0;0;0;0;0;0;0;0;0,1;0;0,33755332663268006;0,01;0,40187127949915336;0;0;0;0;0;0;0;0;0;1,397689068656887;0;0;-9,85958803278688;3,34716901639344;-4,1489062295082;2,80280098360656;
428;07:08:00;0;0;6,573682103577268;0;0;0;0;5,144285990024895;0;0;0;0;0;4,294114022587557;10,651173862338482;0,08903488985106318;0,8716877372673817;0;0;0;0;0;0;0;0;0;0,1;0;0,3273782173171684;0,01;0,4182896632529625;0;0;0;0;0;0;0;0;0;1,3544982952379536;0;0;-9,83183868852459;3,37962081967213;-4,14376114754098;2,61103950819672;
429;07:09:00;0;0;6,573682103577268;0;0;0;0;5,406994123566754;0;0;0;0;0;4,24901790910233;8,29237841838925;0,090417253898238;0,819685799914145;0;0;0;0;0;0;0;0;0;0,1;0;0,33533669298426194;0,01;0,4560314164630109;0;0;0;0;0;0;0;0;0;1,7169052045181323;0;0;-9,83514049180328;3,39120426229508;-4,14258213114754;2,61103950819672;
430;07:10:00;0;0;0;0;0;0;0;5,5211065444460665;0;0;0;0;0;4,2600448714067545;8,983403114448615;0,07963816660694664;0,9304393401997259;0;0;0;0;0;0;0;0;0;0,1;0;0,28856434427320476;0,01;0,39806263545411175;0;0;0;0;0;0;0;0;0;1,5372943987178327;0;0;-9,87300327868852;3,38965196721311;-4,13468114754098;2,7881831147541;
431;07:11:00;0;0;0;0;0;0;0;5,084769437643903;0;0;0;0;0;3,476564034086322;10,395235363023563;0,07466159960827966;0,7166064201885758;0;0;0;0;0;0;0;0;0;0,1;0;0,3641237933829614;0,01;0,4133965193784695;0;0;0;0;0;0;0;0;0;1,5313118817545892;0;0;-9,85432557377049;3,4124568852459;-4,12861540983607;2,42915081967213;
432;07:12:00;0;0;0;0;0;0;0;5,054294407782898;0;0;0;0;0;4,256447495857355;10,776920122594447;0,0858190155348361;0,784266951461486;0;0;0;0;0;0;0;0;0;0,1;0;0,3610868245112065;0,01;0,47807312822126796;0;0;0;0;0;0;0;0;0;1,5000119651403638;0;0;-9,80643508196721;3,37830032786885;-4,15684295081967;2,80111770491803;
433;07:13:00;0;0;0;0;0;0;0;5,7521313922442845;0;0;0;0;0;4,544293659844111;11,022671886898321;0,08223628091931905;0,9961310029723309;0;0;0;0;0;0;0;0;0;0,1;0;0,3053124082151389;0,01;0,4389674993635709;0;0;0;0;0;0;0;0;0;1,2610858479651195;0;0;-9,82054508196721;3,41631065573771;-4,1547831147541;2,61662016393443;
434;07:14:00;0;0;0;0;0;0;0;5,359298964350898;0;0;0;0;0;3,6939509500552123;8,871734754222855;0,06616719122862952;0,8655119420634916;0;0;0;0;0;0;0;0;0;0,1;0;0,29200489480765635;0,01;0,4115822147694453;0;0;0;0;0;0;0;0;0;1,6349126853910514;0;0;-9,8036462295082;3,44019590163934;-4,15468196721312;2,70724770491803;
435;07:15:00;0;0;0;0;0;0;0;4,084162440465455;0;0;0;0;0;4,203292942144536;10,36171461531052;0,08519092563673568;1,0071253894796777;0;0;0;0;0;0;0;0;0;0,1;0;0,35737875204350605;0,01;0,4685317178310878;0;0;0;0;0;0;0;0;0;1,6413745850718227;0;0,662856;-9,88470131147541;3,4215562295082;-4,15783655737705;2,79934852459016;
436;07:16:00;0;0;0;0;0;0;0;4,946751787193242;0;0;0;0;0;3,8728585696398157;10,095605613935742;0,0676166189816584;0,9401485230547487;0;0;0;0;0;0;0;0;0;0,1;0;0,32017094331871565;0,01;0,42880234391829064;0;0;0;0;0;0;0;0;0;1,46794739747582;0;83,48559;-9,7675362295082;3,39081196721312;-4,14943032786885;2,69639147540984;
437;07:17:00;0;0;0;0;0;0;0;5,1233847910363455;0;0;0;0;0;4,779723137448922;10,913525839672051;0,06441968423383254;0,7739966457358013;0;0;0;0;0;0;0;0;0;0,1;0;0,3580853020469415;0,01;0,4636799327593487;0;0;0;0;0;0;0;0;0;1,4953637569342317;0;77,1484;-9,71364491803279;3,37286868852459;-4,15790672131147;2,79977;
438;07:18:00;0;0;0;0;0;0;0;4,183100427037062;0;0;0;0;0;3,913750260019647;11,197364844832306;0,07144528141126177;0,960546251657938;0;0;0;0;0;0;0;0;0;0,1;0;0,3483644787303159;0,01;0,3667129270626925;0;0;0;0;0;0;0;0;0;1,5803973494030705;0;75,54624;-9,78063885245902;3,35882901639344;-4,15744639344262;2,80640737704918;
439;07:19:00;0;0;0;0;0;0;0;4,5371773863745535;0;0;0;0;0;3,8685216138863763;11,082631412476413;0,08167400229576155;0,9225083759703949;0;0;0;0;0;0;0;0;0;0,1;0;0,32701969971149136;0,01;0,4443073246656421;0;0;0;0;0;0;0;0;0;1,3725446345770262;0;75,61092;-9,81431409836065;3,38166344262295;-4,14457491803279;2,6256162295082;
440;07:20:00;0;0;0;0;0;0;0;4,061923677201111;0;0;0;0;0;4,277880822435682;9,808104625863534;0,07868728841077699;0,6237598242171339;0;0;0;0;0;0;0;0;0;0,1;0;0,39448666103364743;0,01;0,37035589736527486;0;0;0;0;0;0;0;0;0;1,4993829700785224;0;75,933;-9,84776065573771;3,35796655737705;-4,15320803278688;2,62434655737705;
441;07:21:00;0;0;0;0;0;0;0;5,3012891518473415;0;0;0;0;0;4,427429016228124;10,051320459387465;0,07777569552442189;0,8878829023932115;0;0;0;0;0;0;0;0;0;0,1;0;0,34145762189953593;0,01;0,42469254611609614;0;0;0;0;0;0;0;0;0;1,724748944869351;0;77,28056;-9,81841180327869;3,33918672131147;-4,15923967213115;2,62266803278689;
442;07:22:00;0;0;0;0;0;0;0;4,837107014578559;0;0;0;0;0;4,20439606741781;8,908436416007005;0,07976488715532014;0,7967929833554843;0;0;0;0;0;0;0;0;0;0,1;0;0,3597354859909269;0,01;0,3752297419320295;0;0;0;0;0;0;0;0;0;1,3161960982057475;0;75,836695;-9,8285068852459;3,36570672131148;-4,16302262295082;2,6174237704918;
443;07:23:00;0;0;0;0;0;0;0;5,062256207723824;0;0;0;0;0;4,0647503355727;9,010621466435664;0,08164343879066918;0,6843418619979015;0;0;0;0;0;0;0;0;0;0,1;0;0,38320582563967315;0,01;0,3932840017308765;0;0;0;0;0;0;0;0;0;1,2644359926138806;0;21,73376;-9,83754180327869;3,41525442622951;-4,1596206557377;2,61908590163934;
444;07:24:00;0;0;0;0;0;0;0;4,912192411470794;0;0;0;0;0;4,301733467876321;10,79948281974244;0,08824042978359888;0,8425681648001156;0;0;0;0;0;0;0;0;0;0,1;0;0,318402192093742;0,01;0,44426672002385975;0;0;0;0;0;0;0;0;0;1,4869268775189075;0;0;-9,89442196721311;3,3985237704918;-4,16741524590164;2,61908590163934;
445;07:25:00;0;0;0;0;0;0;0;4,411754474676835;0;0;0;0;0;3,822868997865341;12,898108696309741;0,07688503690874422;0,7678563487666346;0;0;0;0;0;0;0;0;0;0,1;0;0,35359744699411744;0,01;0,36954861072561274;0;0;0;0;0;0;0;0;0;1,422041517349472;0;0;-9,86750918032787;3,43628934426229;-4,16093901639344;2,52213393442623;
446;07:26:00;0;0;0;0;0;0;0;4,893417870182825;0;0;0;0;0;2,7491206242883908;10,185807036280673;0,07154289929475283;0,9610742715734775;0;0;0;0;0;0;0;0;0;0,1;0;0,38031581252924046;0,01;0,4542790234539591;0;0;0;0;0;0;0;0;0;1,4568539246716035;0;0;-9,84955196721311;3,48823557377049;-4,15321901639344;2,6248162295082;
447;07:27:00;0;0;0;0;0;0;0;4,045265632537525;0;0;0;0;0;4,071022766200887;10,38531085187616;0,07474383634340263;0,9291518565240006;0;0;0;0;0;0;0;0;0;0,1;0;0,36356516996953125;0,01;0,44125819262653704;0;0;0;0;0;0;0;0;0;1,4539988600853961;0;0;-9,89620737704918;3,47739540983607;-4,17003360655738;2,71494131147541;
448;07:28:00;0;0;0;0;0;0;0;4,416927818772955;0;0;0;0;0;3,9309655721054244;11,177388283447915;0,08498989780989036;0,8206828340709187;0;0;0;0;0;0;0;0;0;0,1;0;0,37399521274471437;0,01;0,4764661095101108;0;0;0;0;0;0;0;0;0;1,5140917026917882;0;0,08424;-9,90179327868852;3,44628049180328;-4,09116213114754;2,54085213114754;
449;07:29:00;0;0;0;0;0;0;0;5,087766322288263;0;0;0;0;0;4,161929175200483;11,067032473004966;0,08269419530243158;0,882212968550353;0;0;0;0;0;0;0;0;0;0,1;0;0,40527838517487896;0,01;0,40857681178284677;0;0;0;0;0;0;0;0;0;1,5392347399848916;0;0;-9,90179327868852;3,45764459016394;-4,07057278688525;2,44978147540984;
450;07:30:00;0;0;0;0;0;0;0;0,4005472562711661;0;0;0;0;0;3,9833799244058925;10,941844032227978;0,08248828156503352;0,7369953398759329;0;0;0;0;0;0;0;0;0;0,1;0;0,3861598310348428;0,01;0,433230085399371;0;0;0;0;0;0;0;0;0;1,4871931772579412;0;0;-9,53281360655738;3,4675168852459;-4,08557262295082;2,53883196721311;
