Reactive.Time;Calender;Bathroom Light (20W);Bathroom Mirror Light 10 W (LED);Kitchen Light (20W);Living Room Light (Energy Saving Lamp, 20W);Bedroom Light (20W);Egg Cooker / Russell Hobbs 14048-56 Stylo;Juicer / Moulinex Vitafruit;Kitchen radio / AEG KRC 4323 CD;Single Stove Plate;Nespresso Coffee Machine, Single Cup;Food Slicer / DOMO Schneidemaschine DO521S;Toaster Salco MT 400;Electric Kettle / Petra WK288 1.5L;PC / Acer 8400;PC Monitor / Fujitsu Siemens Scaleoview D19-1;Epson Stylus Color 860;TASKalfa 180;Canon CanoScan LIDE 110;External Harddrive Iomega 3.5";Miele DA 61;Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind;Christopeit Treadmill TM 2 Pro;Hedge Trimmer / Bosch AHS 550-24 ST;Atika LH 2500 G;Lawn Mower / Sabo 32-EL;Hair Dryer Braun Silencio 1250;Laptop Sony Vaio SVE151G11M;Energy Saving Lamp / EL-REF 11 E27;CD/DVD Player / Philips DVDR 725 H;TV Medion MD20123_DE_A;SAT Receiver / Kathrein UFS913;Blender Vitamix Moulinex;AFK BM-2N;Miele DG 1450;Handmixer / Phillips Robust HR 1581;Clatronic MS 3249 Milk Foamer;Dishwasher NEFF SD6P1F (2011);Dryer / Miele T 8626 WP;Steam Iron / Phillips GC 4410;Washing Machine / Bosch WAE 28143;Sony PlayStation 3;Canister vacuum cleaner / Siemens VS 06 G 1831;Siemens Kl 20 LA 65 (A+);Router O2 Box 6431;Phone Siemens Gigaset C320;Electric Toothbrush Dondodent Professional Clean;Electric Razor Braun Cruzer 5;
248;04:08:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
249;04:09:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
250;04:10:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
251;04:11:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
252;04:12:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
253;04:13:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
254;04:14:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;4;
255;04:15:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;3;0;5;0;5;
256;04:16:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
257;04:17:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
258;04:18:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
259;04:19:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
260;04:20:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
261;04:21:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
262;04:22:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
263;04:23:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
264;04:24:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
265;04:25:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
266;04:26:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
267;04:27:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
268;04:28:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
269;04:29:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
270;04:30:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
271;04:31:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
272;04:32:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
273;04:33:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
274;04:34:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
275;04:35:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
276;04:36:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
277;04:37:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
278;04:38:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
279;04:39:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
280;04:40:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
281;04:41:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
282;04:42:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
283;04:43:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
284;04:44:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
285;04:45:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
286;04:46:00;1;1;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
287;04:47:00;1;1;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
288;04:48:00;1;1;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
289;04:49:00;1;1;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
290;04:50:00;1;1;0;0;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
291;04:51:00;0;0;0;0;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
292;04:52:00;0;0;0;0;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
293;04:53:00;0;0;0;0;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
294;04:54:00;0;0;0;0;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
295;04:55:00;0;0;0;0;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;3;
296;04:56:00;0;0;0;0;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
297;04:57:00;0;0;0;0;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
298;04:58:00;0;0;0;0;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
299;04:59:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
300;05:00:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
301;05:01:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
302;05:02:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
303;05:03:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
304;05:04:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
305;05:05:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
306;05:06:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
307;05:07:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
308;05:08:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
309;05:09:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
310;05:10:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
311;05:11:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
312;05:12:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
313;05:13:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
314;05:14:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
315;05:15:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;4;
316;05:16:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
317;05:17:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
318;05:18:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;4;
319;05:19:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
320;05:20:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
321;05:21:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
322;05:22:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
323;05:23:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
324;05:24:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
325;05:25:00;0;0;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
326;05:26:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
327;05:27:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
328;05:28:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
329;05:29:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
330;05:30:00;0;0;1;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;1;0;0;0;0;5;0;1;0;5;0;5;
331;05:31:00;0;0;1;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;1;0;0;0;0;5;0;2;0;5;0;5;
332;05:32:00;0;0;1;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;1;0;0;0;0;5;0;1;0;5;0;5;
333;05:33:00;0;0;1;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;1;0;0;0;0;5;0;0;0;5;0;5;
334;05:34:00;0;0;1;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;1;0;0;0;0;5;0;0;0;5;0;5;
335;05:35:00;0;0;1;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;1;0;0;0;0;5;0;0;0;5;0;4;
336;05:36:00;0;0;1;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;1;0;0;0;0;5;0;0;0;5;0;5;
337;05:37:00;0;0;1;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;1;0;0;0;0;5;0;1;0;5;0;5;
338;05:38:00;0;0;1;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;1;0;0;0;0;5;0;1;0;5;0;5;
339;05:39:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
340;05:40:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
341;05:41:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
342;05:42:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
343;05:43:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
344;05:44:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
345;05:45:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
346;05:46:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
347;05:47:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
348;05:48:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
349;05:49:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
350;05:50:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
351;05:51:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
352;05:52:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
353;05:53:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
354;05:54:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
355;05:55:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
356;05:56:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
357;05:57:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
358;05:58:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
359;05:59:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
360;06:00:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
361;06:01:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
362;06:02:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;1;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
363;06:03:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
364;06:04:00;1;1;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
365;06:05:00;2;2;0;1;1;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
366;06:06:00;2;2;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
367;06:07:00;2;2;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
368;06:08:00;2;2;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
369;06:09:00;2;2;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
370;06:10:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
371;06:11:00;0;0;0;1;0;0;0;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
372;06:12:00;0;0;0;1;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;
373;06:13:00;0;0;0;1;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
374;06:14:00;0;0;0;1;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;1;0;5;0;5;
375;06:15:00;0;0;0;1;0;1;1;5;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;4;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;2;0;5;0;5;
