Reactive.Timestep;Time;Sum [kWh]
1225;16/04/2025 20:25;0.00543613602075335
1226;16/04/2025 20:26;0.004763889031604921
1227;16/04/2025 20:27;0.005141486201469322
1228;16/04/2025 20:28;0.005166717030045666
1229;16/04/2025 20:29;0.005352355556992744
1230;16/04/2025 20:30;0.005475388406934369
1231;16/04/2025 20:31;0.00537928756689368
1232;16/04/2025 20:32;0.005613668346613803
1233;16/04/2025 20:33;0.005792925703711094
1234;16/04/2025 20:34;0.0056569987016034
1235;16/04/2025 20:35;0.005528080872442731
1236;16/04/2025 20:36;0.005574377968854525
1237;16/04/2025 20:37;0.005597556451757608
1238;16/04/2025 20:38;0.005670744753711357
1239;16/04/2025 20:39;0.005767585501043934
1240;16/04/2025 20:40;0.006067560634878702
1241;16/04/2025 20:41;0.0056637462189018115
1242;16/04/2025 20:42;0.005834037634810951
1243;16/04/2025 20:43;0.005369919626470988
1244;16/04/2025 20:44;0.005957800255762525
1245;16/04/2025 20:45;0.00594669195630655
1246;16/04/2025 20:46;0.005904210332718824
1247;16/04/2025 20:47;0.005852696785111489
1248;16/04/2025 20:48;0.0041771383305326225
1249;16/04/2025 20:49;0.004039214529476374
1250;16/04/2025 20:50;0.004083131363719345
1251;16/04/2025 20:51;0.0040747975372541914
1252;16/04/2025 20:52;0.004218934962731705
1253;16/04/2025 20:53;0.004278038444220211
1254;16/04/2025 20:54;0.004499968864093553
1255;16/04/2025 20:55;0.004284925565458573
1256;16/04/2025 20:56;0.004171063269230867
1257;16/04/2025 20:57;0.0043730153629843735
1258;16/04/2025 20:58;0.0041443436078888425
1259;16/04/2025 20:59;0.004083366438236212
1260;16/04/2025 21:00;0.004112073442087518
1261;16/04/2025 21:01;0.0044706033559129025
1262;16/04/2025 21:02;0.00416496960721167
1263;16/04/2025 21:03;0.017921509625238485
1264;16/04/2025 21:04;0.018368809672081043
1265;16/04/2025 21:05;0.018176166887060342
1266;16/04/2025 21:06;0.015479948875568734
1267;16/04/2025 21:07;0.0182654183603365
1268;16/04/2025 21:08;0.01751575145905003
1269;16/04/2025 21:09;0.017703693910120263
1270;16/04/2025 21:10;0.018702190388998556
1271;16/04/2025 21:11;0.01761340012161227
1272;16/04/2025 21:12;0.014839135631603306
1273;16/04/2025 21:13;0.004291406376407969
1274;16/04/2025 21:14;0.0037394252955906507
1275;16/04/2025 21:15;0.0034241550450788646
1276;16/04/2025 21:16;0.0030593323886725916
1277;16/04/2025 21:17;0.003012839052622995
1278;16/04/2025 21:18;0.0032244514794877973
1279;16/04/2025 21:19;0.003046011048814704
1280;16/04/2025 21:20;0.0032080053250196413
1281;16/04/2025 21:21;0.0036109071561410415
1282;16/04/2025 21:22;0.0033263792172902643
1283;16/04/2025 21:23;0.003037871325829152
1284;16/04/2025 21:24;0.0031895214299467838
1285;16/04/2025 21:25;0.0037891062337240115
1286;16/04/2025 21:26;0.003550739594346365
1287;16/04/2025 21:27;0.0032441010027439666
1288;16/04/2025 21:28;0.003329387395057684
1289;16/04/2025 21:29;0.003366221228589315
1290;16/04/2025 21:30;0.003458681426811024
1291;16/04/2025 21:31;0.003404614204488638
1292;16/04/2025 21:32;0.003048135029650483
1293;16/04/2025 21:33;0.0032045439431611696
1294;16/04/2025 21:34;0.0031051404919064055
1295;16/04/2025 21:35;0.003512198304124161
1296;16/04/2025 21:36;0.0034236628498602287
1297;16/04/2025 21:37;0.0032604550277676933
1298;16/04/2025 21:38;0.003686379353912181
1299;16/04/2025 21:39;0.0026325331508795188
1300;16/04/2025 21:40;0.0028633773716507122
1301;16/04/2025 21:41;0.0028090248811811326
1302;16/04/2025 21:42;0.0028586831153297586
1303;16/04/2025 21:43;0.0027356619840673787
1304;16/04/2025 21:44;0.0024879497895927308
1305;16/04/2025 21:45;0.0027675619889039986
1306;16/04/2025 21:46;0.0031912181887454615
1307;16/04/2025 21:47;0.0025607948605130006
1308;16/04/2025 21:48;0.003161000905479787
1309;16/04/2025 21:49;0.0030059166417265738
1310;16/04/2025 21:50;0.00296809255107973
1311;16/04/2025 21:51;0.002596288907567367
1312;16/04/2025 21:52;0.0027499055059738453
1313;16/04/2025 21:53;0.0025692809904659343
1314;16/04/2025 21:54;0.0030971063240622146
1315;16/04/2025 21:55;0.0029615194090983044
1316;16/04/2025 21:56;0.003282326231002786
1317;16/04/2025 21:57;0.0028113423564624005
1318;16/04/2025 21:58;0.0030198340402681476
1319;16/04/2025 21:59;0.002685278950494981
1320;16/04/2025 22:00;0.002953155948507607
1321;16/04/2025 22:01;0.002985525019376995
1322;16/04/2025 22:02;0.0029882471332690376
1323;16/04/2025 22:03;0.002964645515036003
1324;16/04/2025 22:04;0.002703884322690577
1325;16/04/2025 22:05;0.0028521872455120247
1326;16/04/2025 22:06;0.002806991085674323
1327;16/04/2025 22:07;0.003033463668613433
1328;16/04/2025 22:08;0.0027834279206172515
1329;16/04/2025 22:09;0.003246484195232999
1330;16/04/2025 22:10;0.003070066066383907
1331;16/04/2025 22:11;0.0027991791972422344
1332;16/04/2025 22:12;0.003031948097017881
1333;16/04/2025 22:13;0.003302451393312484
1334;16/04/2025 22:14;0.00302290345053753
1335;16/04/2025 22:15;0.003176927255063985
1336;16/04/2025 22:16;0.003230799796601067
1337;16/04/2025 22:17;0.0031617925561556698
1338;16/04/2025 22:18;0.002889268619979356
1339;16/04/2025 22:19;0.0031015928531792692
1340;16/04/2025 22:20;0.002770773982962743
1341;16/04/2025 22:21;0.002863700939617305
1342;16/04/2025 22:22;0.0029886500861418994
1343;16/04/2025 22:23;0.0026719583241705666
1344;16/04/2025 22:24;0.003171180070673358
1345;16/04/2025 22:25;0.0034598149451262722
1346;16/04/2025 22:26;0.0032602827171114897
1347;16/04/2025 22:27;0.003030299075243436
1348;16/04/2025 22:28;0.0031417761949366738
1349;16/04/2025 22:29;0.003117250974717889
1350;16/04/2025 22:30;0.0029604827889751404
1351;16/04/2025 22:31;0.0027861496681708723
1352;16/04/2025 22:32;0.0031554789074121105
1353;16/04/2025 22:33;0.0034019351724270345
1354;16/04/2025 22:34;0.003056270505979301
1355;16/04/2025 22:35;0.0029318835235795974
1356;16/04/2025 22:36;0.0028906278177636053
1357;16/04/2025 22:37;0.00261709537000977
1358;16/04/2025 22:38;0.003604229243977636
1359;16/04/2025 22:39;0.0031073094138945687
1360;16/04/2025 22:40;0.002920626010277003
1361;16/04/2025 22:41;0.002830812190041114
1362;16/04/2025 22:42;0.0031556142398318212
1363;16/04/2025 22:43;0.003020533518882619
1364;16/04/2025 22:44;0.002733376763370806
1365;16/04/2025 22:45;0.002805643946415016
1366;16/04/2025 22:46;0.003247844355709974
1367;16/04/2025 22:47;0.0026554852947766666
1368;16/04/2025 22:48;0.003018604088155715
1369;16/04/2025 22:49;0.0031517945136541573
1370;16/04/2025 22:50;0.0035683003147528695
1371;16/04/2025 22:51;0.0031522815712540448
1372;16/04/2025 22:52;0.002961312297064288
1373;16/04/2025 22:53;0.0032734966296711298
1374;16/04/2025 22:54;0.0029205295767397266
1375;16/04/2025 22:55;0.0031978491357491394
1376;16/04/2025 22:56;0.0029249629005122756
1377;16/04/2025 22:57;0.0031632543056065755
1378;16/04/2025 22:58;0.0026865236185609764
1379;16/04/2025 22:59;0.003252405282866623
1380;16/04/2025 23:00;0.0030712625366657955
1381;16/04/2025 23:01;0.0032112799809492013
1382;16/04/2025 23:02;0.0032145839160066325
1383;16/04/2025 23:03;0.002601626833609168
1384;16/04/2025 23:04;0.002654051553190716
1385;16/04/2025 23:05;0.003291539786125699
1386;16/04/2025 23:06;0.0033207709098720013
1387;16/04/2025 23:07;0.0030531239073908305
1388;16/04/2025 23:08;0.00354060760289892
1389;16/04/2025 23:09;0.00289435660637059
1390;16/04/2025 23:10;0.0028053758734107796
1391;16/04/2025 23:11;0.002949591733475079
1392;16/04/2025 23:12;0.003021208312317305
1393;16/04/2025 23:13;0.002739354961658181
1394;16/04/2025 23:14;0.0031118281963734614
1395;16/04/2025 23:15;0.002995159072353085
1396;16/04/2025 23:16;0.0032509417620703034
1397;16/04/2025 23:17;0.0033147864791467294
1398;16/04/2025 23:18;0.0034513854208292525
1399;16/04/2025 23:19;0.000899245016457447
1400;16/04/2025 23:20;0.0009378919858554107
1401;16/04/2025 23:21;0.0009870271766546335
1402;16/04/2025 23:22;0.0009588903840666255
1403;16/04/2025 23:23;0.001046361225710403
1404;16/04/2025 23:24;0.0009035853112476923
1405;16/04/2025 23:25;0.000928743125390356
1406;16/04/2025 23:26;0.0009673940676284538
1407;16/04/2025 23:27;0.000980694076621732
1408;16/04/2025 23:28;0.0010031452148887786
1409;16/04/2025 23:29;0.0009670858848774899
1410;16/04/2025 23:30;0.0009827220332437
1411;16/04/2025 23:31;0.0009735701606335092
1412;16/04/2025 23:32;0.0009806530722565217
1413;16/04/2025 23:33;0.0008968153275057774
1414;16/04/2025 23:34;0.0010058764102744292
1415;16/04/2025 23:35;0.0009209162710001678
1416;16/04/2025 23:36;0.001007070987831839
1417;16/04/2025 23:37;0.0009929283908680646
1418;16/04/2025 23:38;0.0010386357423969566
1419;16/04/2025 23:39;0.0009588282293001368
1420;16/04/2025 23:40;0.0010169263704188508
1421;16/04/2025 23:41;0.0009963973220066845
1422;16/04/2025 23:42;0.000356073396473362
1423;16/04/2025 23:43;0.0003475382728882332
1424;16/04/2025 23:44;0.00035266439110941383
1425;16/04/2025 23:45;0.000327434956956611
1426;16/04/2025 23:46;0.00036762863742464947
1427;16/04/2025 23:47;0.0003261046636196161
1428;16/04/2025 23:48;0.00033952237364069096
1429;16/04/2025 23:49;0.0003298800286604717
1430;16/04/2025 23:50;0.00034598662244258153
1431;16/04/2025 23:51;0.0003279802332325967
1432;16/04/2025 23:52;0.00032560572675580964
1433;16/04/2025 23:53;0.00031113088460839365
1434;16/04/2025 23:54;0.00028123450205867604
1435;16/04/2025 23:55;0.0003371994775841334
1436;16/04/2025 23:56;0.0003256862060799618
1437;16/04/2025 23:57;0.0003461650040817198
1438;16/04/2025 23:58;0.0003435847432819967
1439;16/04/2025 23:59;0.0003044392901782841
1440;17/04/2025 00:00;0.00032552922231367465
1441;17/04/2025 00:01;0.0003260229586341381
1442;17/04/2025 00:02;0.00032247572417597463
1443;17/04/2025 00:03;0.00034417033093253396
1444;17/04/2025 00:04;0.0003307414854730059
1445;17/04/2025 00:05;0.0003025630660062191
1446;17/04/2025 00:06;0.0003429379357421843
1447;17/04/2025 00:07;0.0003461738189828132
1448;17/04/2025 00:08;0.00035563581893894376
1449;17/04/2025 00:09;0.00034920730790902557
1450;17/04/2025 00:10;0.0003473218201238408
1451;17/04/2025 00:11;0.0003535474169486367
1452;17/04/2025 00:12;0.0003726974983847448
1453;17/04/2025 00:13;0.00036220339733699595
1454;17/04/2025 00:14;0.00034273079752299574
1455;17/04/2025 00:15;0.00038620905603300694
1456;17/04/2025 00:16;0.00035471083285921253
1457;17/04/2025 00:17;0.00034761842543620846
1458;17/04/2025 00:18;0.00033786542259037076
1459;17/04/2025 00:19;0.0003673014114427797
1460;17/04/2025 00:20;0.00036167040588400227
1461;17/04/2025 00:21;0.0003812607351286994
1462;17/04/2025 00:22;0.00037109101815243744
1463;17/04/2025 00:23;0.0003422418828003981
1464;17/04/2025 00:24;0.0003706893933860931
1465;17/04/2025 00:25;0.00037837751235262484
1466;17/04/2025 00:26;0.0003560128977531287
1467;17/04/2025 00:27;0.00037939185646327083
1468;17/04/2025 00:28;0.00035776895603370837
1469;17/04/2025 00:29;0.0003742356648516096
1470;17/04/2025 00:30;0.0003809963106751476
1471;17/04/2025 00:31;0.00036526567856473834
1472;17/04/2025 00:32;0.0003566099601306679
1473;17/04/2025 00:33;0.0003503586527089804
1474;17/04/2025 00:34;0.00035804606283275044
1475;17/04/2025 00:35;0.00035902184560682713
1476;17/04/2025 00:36;0.0003412451798957955
1477;17/04/2025 00:37;0.0003653996381131234
1478;17/04/2025 00:38;0.00036149305171781027
1479;17/04/2025 00:39;0.00039408344045843723
1480;17/04/2025 00:40;0.00035386761747532223
1481;17/04/2025 00:41;0.0003414864089483816
1482;17/04/2025 00:42;0.00034712438578124243
1483;17/04/2025 00:43;0.0003443705884198776
1484;17/04/2025 00:44;0.0003577704263064527
1485;17/04/2025 00:45;0.00037152441830219977
1486;17/04/2025 00:46;0.0003663399044767543
1487;17/04/2025 00:47;0.00036130643546690086
1488;17/04/2025 00:48;0.0003305087235376177
1489;17/04/2025 00:49;0.000348496282751441
1490;17/04/2025 00:50;0.00032471079125027404
1491;17/04/2025 00:51;0.00032957873451094173
1492;17/04/2025 00:52;0.00035591684433721577
1493;17/04/2025 00:53;0.00032118733228737607
1494;17/04/2025 00:54;0.0003612353919513592
1495;17/04/2025 00:55;0.00035889382844586773
1496;17/04/2025 00:56;0.00036843324632911275
1497;17/04/2025 00:57;0.00033617079657049544
1498;17/04/2025 00:58;0.00034119137179151117
1499;17/04/2025 00:59;0.0003177041083006222
1500;17/04/2025 01:00;0.00037150583884445364
1501;17/04/2025 01:01;0.0003502479935217262
1502;17/04/2025 01:02;0.000325952076613343
1503;17/04/2025 01:03;0.0003455794074344166
1504;17/04/2025 01:04;0.0003503689039188421
1505;17/04/2025 01:05;0.0003389139163617193
1506;17/04/2025 01:06;0.00034235621061554956
1507;17/04/2025 01:07;0.0003323439298871724
1508;17/04/2025 01:08;0.000330524093280945
1509;17/04/2025 01:09;0.00034533270976412064
1510;17/04/2025 01:10;0.0003481871366931865
1511;17/04/2025 01:11;0.0003109513670526798
1512;17/04/2025 01:12;0.0003369347562272021
1513;17/04/2025 01:13;0.0003496849261010997
1514;17/04/2025 01:14;0.00032970323269144433
1515;17/04/2025 01:15;0.0003169948219681293
1516;17/04/2025 01:16;0.0003442997664305238
1517;17/04/2025 01:17;0.00036064914849523547
1518;17/04/2025 01:18;0.0003101689399024266
1519;17/04/2025 01:19;0.0003319016625078528
1520;17/04/2025 01:20;0.00033970938769981284
1521;17/04/2025 01:21;0.0003674795555273181
1522;17/04/2025 01:22;0.0003693053360379698
1523;17/04/2025 01:23;0.0010108412941745276
1524;17/04/2025 01:24;0.001033573601774256
1525;17/04/2025 01:25;0.0010531249581922637
1526;17/04/2025 01:26;0.0008738512750722579
1527;17/04/2025 01:27;0.0009979180464655135
1528;17/04/2025 01:28;0.0010456933044093678
1529;17/04/2025 01:29;0.0011620508764029365
1530;17/04/2025 01:30;0.0010250339629376125
1531;17/04/2025 01:31;0.0009967878814444004
1532;17/04/2025 01:32;0.0008808190534403418
1533;17/04/2025 01:33;0.0010779677415352399
1534;17/04/2025 01:34;0.0009758950189289596
1535;17/04/2025 01:35;0.0009463899521733022
1536;17/04/2025 01:36;0.0009850396130696778
1537;17/04/2025 01:37;0.0015373297378109768
1538;17/04/2025 01:38;0.0015993386073582428
1539;17/04/2025 01:39;0.0014572701979390045
1540;17/04/2025 01:40;0.0014581477634817328
1541;17/04/2025 01:41;0.0015772267347825691
1542;17/04/2025 01:42;0.0013922748204552172
1543;17/04/2025 01:43;0.0014932032568205672
1544;17/04/2025 01:44;0.0014007702258419443
1545;17/04/2025 01:45;0.0015195032500042924
1546;17/04/2025 01:46;0.0014183052291908314
1547;17/04/2025 01:47;0.0015081918320880502
1548;17/04/2025 01:48;0.0015215767614263605
1549;17/04/2025 01:49;0.001374415796356199
1550;17/04/2025 01:50;0.0013898051301911723
1551;17/04/2025 01:51;0.0014082273288350741
1552;17/04/2025 01:52;0.001478504711986348
1553;17/04/2025 01:53;0.0015674025654521945
1554;17/04/2025 01:54;0.001464348869339528
1555;17/04/2025 01:55;0.0016128615770151808
1556;17/04/2025 01:56;0.001347356004537408
1557;17/04/2025 01:57;0.0015123586317029052
1558;17/04/2025 01:58;0.0015323289621364674
1559;17/04/2025 01:59;0.0015159493829565716
1560;17/04/2025 02:00;0.0016007942036048203
1561;17/04/2025 02:01;0.0014775875342148978
1562;17/04/2025 02:02;0.0016750820741323552
1563;17/04/2025 02:03;0.0013865030463510516
1564;17/04/2025 02:04;0.0014575472389370386
1565;17/04/2025 02:05;0.0014790885493771477
1566;17/04/2025 02:06;0.001434896572688151
1567;17/04/2025 02:07;0.0015506497740466966
1568;17/04/2025 02:08;0.0015038324243950723
1569;17/04/2025 02:09;0.001395392634094114
1570;17/04/2025 02:10;0.0015321903202259604
1571;17/04/2025 02:11;0.0015578953467734764
1572;17/04/2025 02:12;0.0015440294591044588
1573;17/04/2025 02:13;0.0014186099176630082
1574;17/04/2025 02:14;0.0015613780174877285
1575;17/04/2025 02:15;0.0015949345436335248
1576;17/04/2025 02:16;0.0014606959178848405
1577;17/04/2025 02:17;0.0016047608888959224
1578;17/04/2025 02:18;0.0015021366315901004
1579;17/04/2025 02:19;0.0016019762328641316
1580;17/04/2025 02:20;0.001407468106010543
1581;17/04/2025 02:21;0.0015170533719870171
1582;17/04/2025 02:22;0.0014345139908501518
1583;17/04/2025 02:23;0.0014810095445333606
1584;17/04/2025 02:24;0.001552167860303848
1585;17/04/2025 02:25;0.0015098820278254372
1586;17/04/2025 02:26;0.001675935763234853
1587;17/04/2025 02:27;0.0013832793242408597
1588;17/04/2025 02:28;0.0014575002660745652
1589;17/04/2025 02:29;0.0014133898005624656
1590;17/04/2025 02:30;0.0014291126646734393
1591;17/04/2025 02:31;0.0007896493403282551
1592;17/04/2025 02:32;0.0007779287060958582
1593;17/04/2025 02:33;0.0008595278151830453
1594;17/04/2025 02:34;0.0008766820872932581
1595;17/04/2025 02:35;0.0008523757395169997
1596;17/04/2025 02:36;0.0008699028851916432
1597;17/04/2025 02:37;0.000889038615166988
1598;17/04/2025 02:38;0.0008918177078851696
1599;17/04/2025 02:39;0.0008688239719368999
1600;17/04/2025 02:40;0.0003722581934199319
1601;17/04/2025 02:41;0.00037480139745554267
1602;17/04/2025 02:42;0.0003872793783032674
1603;17/04/2025 02:43;0.0003834093509187052
1604;17/04/2025 02:44;0.0003499683471500279
1605;17/04/2025 02:45;0.00034245626137579724
1606;17/04/2025 02:46;0.00035663228502092484
1607;17/04/2025 02:47;0.0003728314120319514
1608;17/04/2025 02:48;0.0003635744728177498
1609;17/04/2025 02:49;0.0003451623026175918
1610;17/04/2025 02:50;0.00034962753005150126
1611;17/04/2025 02:51;0.0003845467961869651
1612;17/04/2025 02:52;0.0003419438558209125
1613;17/04/2025 02:53;0.000353978366843813
1614;17/04/2025 02:54;0.00037304157031437077
1615;17/04/2025 02:55;0.0003811642131535865
1616;17/04/2025 02:56;0.00034377453525958143
1617;17/04/2025 02:57;0.0003648502734871391
1618;17/04/2025 02:58;0.0003988667679111015
1619;17/04/2025 02:59;0.00035591259312369437
1620;17/04/2025 03:00;0.00037044693380329426
1621;17/04/2025 03:01;0.00035917521895041605
1622;17/04/2025 03:02;0.00037129741137606947
1623;17/04/2025 03:03;0.0003567412364832289
1624;17/04/2025 03:04;0.0003379391280307631
1625;17/04/2025 03:05;0.0003631997576675173
1626;17/04/2025 03:06;0.0003950945724589686
1627;17/04/2025 03:07;0.00038307251816023833
1628;17/04/2025 03:08;0.0003820719782624536
1629;17/04/2025 03:09;0.00031814365748430496
1630;17/04/2025 03:10;0.0003264753389322033
1631;17/04/2025 03:11;0.00035941337491748887
1632;17/04/2025 03:12;0.00031436987341894166
1633;17/04/2025 03:13;0.0003545138099308111
1634;17/04/2025 03:14;0.00035151045894746676
1635;17/04/2025 03:15;0.0003118082708115645
1636;17/04/2025 03:16;0.0003757747213495404
1637;17/04/2025 03:17;0.0003471276511326851
1638;17/04/2025 03:18;0.00036344759754441643
1639;17/04/2025 03:19;0.00033326381889759186
1640;17/04/2025 03:20;0.0003305614365310669
1641;17/04/2025 03:21;0.00032876662168820583
1642;17/04/2025 03:22;0.00036512812045576287
1643;17/04/2025 03:23;0.0003500916304383045
1644;17/04/2025 03:24;0.000330946731935212
1645;17/04/2025 03:25;0.0003836006197023858
1646;17/04/2025 03:26;0.00034797798105090275
1647;17/04/2025 03:27;0.00035590581993654797
1648;17/04/2025 03:28;0.00032925085229959256
1649;17/04/2025 03:29;0.000352054784069501
1650;17/04/2025 03:30;0.0003628345795101564
1651;17/04/2025 03:31;0.000355673944216105
1652;17/04/2025 03:32;0.00034512337828454987
1653;17/04/2025 03:33;0.0003238128279574103
1654;17/04/2025 03:34;0.0003602732102025596
1655;17/04/2025 03:35;0.0003582327487505425
1656;17/04/2025 03:36;0.0003297616985110798
1657;17/04/2025 03:37;0.00033991040971619816
1658;17/04/2025 03:38;0.0003410964791080818
1659;17/04/2025 03:39;0.0003592361423872279
1660;17/04/2025 03:40;0.00034496050182427794
1661;17/04/2025 03:41;0.00033774091846025067
1662;17/04/2025 03:42;0.00035929580014374703
1663;17/04/2025 03:43;0.0003266695732149956
1664;17/04/2025 03:44;0.00033751655518208276
1665;17/04/2025 03:45;0.0003194850563580616
1666;17/04/2025 03:46;0.00028077828567979425
1667;17/04/2025 03:47;0.00033305431512505094
1668;17/04/2025 03:48;0.00034240628081373003
1669;17/04/2025 03:49;0.0003332213471845623
1670;17/04/2025 03:50;0.000950554882562375
1671;17/04/2025 03:51;0.0009372192596516942
1672;17/04/2025 03:52;0.0009290367097515807
1673;17/04/2025 03:53;0.0009412174443714957
1674;17/04/2025 03:54;0.000943535160969814
1675;17/04/2025 03:55;0.0009517588311419763
1676;17/04/2025 03:56;0.0007673262712687223
1677;17/04/2025 03:57;0.0008305075570466735
1678;17/04/2025 03:58;0.0008364852453484738
1679;17/04/2025 03:59;0.0007662575384370913
1680;17/04/2025 04:00;0.0008047029803720959
1681;17/04/2025 04:01;0.000782628800615301
1682;17/04/2025 04:02;0.0008019183810275595
1683;17/04/2025 04:03;0.0007949240817720778
1684;17/04/2025 04:04;0.0008301304443589082
1685;17/04/2025 04:05;0.0008685737482245863
1686;17/04/2025 04:06;0.0007845849153552048
1687;17/04/2025 04:07;0.0007775498262278539
1688;17/04/2025 04:08;0.0007974954751837296
1689;17/04/2025 04:09;0.000767584457821
1690;17/04/2025 04:10;0.0008334145679157485
1691;17/04/2025 04:11;0.0007705518566381196
1692;17/04/2025 04:12;0.0007865113121736647
1693;17/04/2025 04:13;0.0008965310641408716
1694;17/04/2025 04:14;0.0007958747943230275
1695;17/04/2025 04:15;0.0008001674086409026
1696;17/04/2025 04:16;0.000796837076189329
1697;17/04/2025 04:17;0.000860531763487198
1698;17/04/2025 04:18;0.000776752679673036
1699;17/04/2025 04:19;0.0008110886657936796
1700;17/04/2025 04:20;0.0008476783727015034
1701;17/04/2025 04:21;0.0008149867577308212
1702;17/04/2025 04:22;0.000902891061269624
1703;17/04/2025 04:23;0.0008497954126034478
1704;17/04/2025 04:24;0.0008822776849542327
1705;17/04/2025 04:25;0.000827150586972062
1706;17/04/2025 04:26;0.0008342469292150901
1707;17/04/2025 04:27;0.0008411532168823332
1708;17/04/2025 04:28;0.0009093251277532422
1709;17/04/2025 04:29;0.0008399496222542869
1710;17/04/2025 04:30;0.0007390467279637422
1711;17/04/2025 04:31;0.0007252478052295743
1712;17/04/2025 04:32;0.000776967100227936
1713;17/04/2025 04:33;0.0008040249523971487
1714;17/04/2025 04:34;0.0007703274484049806
1715;17/04/2025 04:35;0.0008370720678667535
1716;17/04/2025 04:36;0.0007795886155633122
1717;17/04/2025 04:37;0.0007984529127269832
1718;17/04/2025 04:38;0.0007479213722227564
1719;17/04/2025 04:39;0.0008230673774811862
1720;17/04/2025 04:40;0.0008428103765575143
1721;17/04/2025 04:41;0.000871063210747201
1722;17/04/2025 04:42;0.0008253572150773693
1723;17/04/2025 04:43;0.0008024091009612671
1724;17/04/2025 04:44;0.0008719569244371774
1725;17/04/2025 04:45;0.0007334192651550295
1726;17/04/2025 04:46;0.000848313527258957
1727;17/04/2025 04:47;0.0007775025066990559
1728;17/04/2025 04:48;0.0008378764022802568
1729;17/04/2025 04:49;0.0008181156456939404
1730;17/04/2025 04:50;0.0007789599149756566
1731;17/04/2025 04:51;0.0008190818558113166
1732;17/04/2025 04:52;0.0007708540665518812
1733;17/04/2025 04:53;0.0007994054980913453
1734;17/04/2025 04:54;0.0008218043681949104
1735;17/04/2025 04:55;0.0009026505818496014
1736;17/04/2025 04:56;0.0008690696518347446
1737;17/04/2025 04:57;0.0007545528759617369
1738;17/04/2025 04:58;0.0007539059698007519
1739;17/04/2025 04:59;0.0008057245594918396
1740;17/04/2025 05:00;0.0007862457803421582
1741;17/04/2025 05:01;0.0008577909084671096
1742;17/04/2025 05:02;0.0008718859547765186
1743;17/04/2025 05:03;0.0007288666330440499
1744;17/04/2025 05:04;0.0008459504117292129
1745;17/04/2025 05:05;0.0008306076098311585
1746;17/04/2025 05:06;0.0007602110260341976
1747;17/04/2025 05:07;0.0007332494054680947
1748;17/04/2025 05:08;0.0008390928558759255
1749;17/04/2025 05:09;0.0007294730026327286
1750;17/04/2025 05:10;0.0007321913659298893
1751;17/04/2025 05:11;0.0008177900202327215
1752;17/04/2025 05:12;0.0007449930492993868
1753;17/04/2025 05:13;0.000773401155382754
1754;17/04/2025 05:14;0.0008563549406850248
1755;17/04/2025 05:15;0.0007107821900086492
1756;17/04/2025 05:16;0.0006690009192888775
1757;17/04/2025 05:17;0.0007535604415891497
1758;17/04/2025 05:18;0.0007556027404685627
1759;17/04/2025 05:19;0.0007959658062477254
1760;17/04/2025 05:20;0.0008359910800900895
1761;17/04/2025 05:21;0.0007262855537205396
1762;17/04/2025 05:22;0.0008241334380820795
1763;17/04/2025 05:23;0.000790085608543086
1764;17/04/2025 05:24;0.0007375241247304038
1765;17/04/2025 05:25;0.0008725100308827415
1766;17/04/2025 05:26;0.0007084961036926621
1767;17/04/2025 05:27;0.0007380642142476126
1768;17/04/2025 05:28;0.0008110640784377668
1769;17/04/2025 05:29;0.0009390323377354216
1770;17/04/2025 05:30;0.000978915721454221
1771;17/04/2025 05:31;0.0009687852902712023
1772;17/04/2025 05:32;0.0009877626489156724
1773;17/04/2025 05:33;0.0009762291965438648
1774;17/04/2025 05:34;0.0009866190196931729
1775;17/04/2025 05:35;0.0009666513230316291
1776;17/04/2025 05:36;0.0009650510061043084
1777;17/04/2025 05:37;0.000947431425503057
1778;17/04/2025 05:38;0.0009519066440521318
1779;17/04/2025 05:39;0.0009803477183079065
1780;17/04/2025 05:40;0.0009698983743767393
1781;17/04/2025 05:41;0.0009535891304733936
1782;17/04/2025 05:42;0.000950481316364392
1783;17/04/2025 05:43;0.000944235309658796
1784;17/04/2025 05:44;0.0009484116617409866
1785;17/04/2025 05:45;0.0009626465192253248
1786;17/04/2025 05:46;0.000979557774428843
1787;17/04/2025 05:47;0.0009988408737850948
1788;17/04/2025 05:48;0.0009760280325203545
1789;17/04/2025 05:49;0.0009646019602830708
1790;17/04/2025 05:50;0.000984712206845322
1791;17/04/2025 05:51;0.0014705394960038234
1792;17/04/2025 05:52;0.007309080018939795
1793;17/04/2025 05:53;0.007279593272939204
1794;17/04/2025 05:54;0.007259717536606271
1795;17/04/2025 05:55;0.0024017246739934696
1796;17/04/2025 05:56;0.002413057140145483
1797;17/04/2025 05:57;0.0009486414058393726
1798;17/04/2025 05:58;0.0009536970772450388
1799;17/04/2025 05:59;0.0009595735022936799
1800;17/04/2025 06:00;0.0009713310248704675
1801;17/04/2025 06:01;0.0009414995983138591
1802;17/04/2025 06:02;0.0009544484999074794
1803;17/04/2025 06:03;0.0009672286404816674
1804;17/04/2025 06:04;0.000945542244805044
1805;17/04/2025 06:05;0.0009424900034975175
1806;17/04/2025 06:06;0.0009720120965697797
1807;17/04/2025 06:07;0.000980625253666114
1808;17/04/2025 06:08;0.0009553930566590019
1809;17/04/2025 06:09;0.0009455428552450061
1810;17/04/2025 06:10;0.0003301640732095074
1811;17/04/2025 06:11;0.00036416252531044777
1812;17/04/2025 06:12;0.0003620250541296925
