Electricity.Time;Time span;Kitchen Light (100W) [Watt];Living Room Light (Energy Saving Lamp, 20W) [Watt];Bathroom Light (100W) [Watt];Bathroom Mirror Light 10 W (LED) [Watt];Bedroom Light (60W) [Watt];Children Room Light (200W) [Watt];Children Room Light Device (20W) [Watt];Egg Cooker / Russell Hobbs 14048-56 Stylo [Watt];Juicer / Moulinex Vitafruit [Watt];Kitchen radio / AEG KRC 4323 CD [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [Watt];Coffee Machine / Braun Impression KF 600 [Watt];Food Slicer / DOMO Schneidemaschine DO521S [Watt];Toaster Salco MT 400 [Watt];PC / Acer 8400 [Watt];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [Watt];Epson Stylus Color 860 [Watt];TASKalfa 180 [Watt];Canon CanoScan LIDE 110 [Watt];External Harddrive Iomega 3.5" [Watt];Laptop / ACER BT.00603.043 Replacement laptop battery [Watt];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [Watt];Fancy Ceiling Lights with at least 3 Bulbs [Watt];CD/DVD Player / Phillips HDR3810/31 [Watt];Panasonic TX-P58V10E [Watt];SAT Receiver / Kathrein UFS913 [Watt];Miele H 5241 B [Watt];Handmixer / Phillips Robust HR 1581 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [Watt];Microwave / Panasonic NN-V 359 W Inverter [Watt];Extractor Hood / Miele DA 429-4 [Watt];Miele DA 61 [Watt];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [Watt];Ricecooker / Tristar RK-6112 [Watt];Steam Cooker / Phillips HD9140 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [Watt];Braun Multiquick 3 MR 300 Soup [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [Watt];Fondue / Unold 48746 Asia [Watt];Dishwashers / Bosch SGI 4662 Silence Comfort [Watt];Dryer / Miele T 8626 WP [Watt];Washing Machine Samsung P1405J [Watt];Home Cinema System / Samsung HT-D5550 [Watt];Hifi System / Sharp XL-HF300PH [Watt];AEG NM 2701 Premium [Watt];Hair Dryer Babyliss 2000 [Watt];Canister Vacuum Cleaner / Siemens Z6.0 VSZ61260 [Watt];TV Medion MD20123_DE_A [Watt];Microsoft Xbox 360 [Watt];TV / Phillips Goya 9770 VT [Watt];Liebherr CBP 4056-20A [Watt];Router O2 Box 6431 [Watt];Electric Razor Braun Cruzer 5 [Watt];Electric Tooth Brush / Phillips HX9332 [Watt];Phone Siemens Gigaset C320 [Watt];Yamaha RX-V667 [Watt];Liebherr GP 2756-20A [Watt];
3029;2.02:29:00;0;0;0;0;0;0;0;0;0;1,335195409751335;0;0;0;0;1,630572078041501;1,2640487597586938;0,23597180936682227;2,498476694519084;0;0;7,311703145907079;0;0;0,7894799689575822;11,819007932184979;4,1802911402636;0;0;0;21,55383416861252;0;0;0;0;0;0;0;0;0;0;0;0;2,0772357373700268;2,94712526327841;0;0;0;0,27607302190020017;3,5284532195394354;2,553567576823961;0;6,41518836065574;0,94110831147541;1,958085504910309;2,77282983606557;11,749354389362463;0;
3030;2.02:30:00;0;0;0;0;0;0;0;0;0;1,3352696483347057;0;0;0;0;1,630633045442431;1,2640974638236957;0,2359732611720244;2,4986656264497804;0;0;7,311741302051626;0;0;0,7895522277135706;11,819323391180149;4,180514954230026;0;0;0;21,5547230473654;0;0;0;0;0;0;0;0;0;0;0;0;2,077451334166349;2,947223658845665;0;0;0;0,27607793942308323;3,5284714326715347;2,5536269817701216;0;6,41518836065574;0,94110831147541;1,958116185992982;2,77282983606557;11,749701071562095;0;
3031;2.02:31:00;0;0;0;0;0;0;0;0;0;1,3352893541961417;0;0;0;0;1,6307366509785153;1,2640977429499645;0,23599055997084478;2,498689064745726;0;0;7,313229306764437;0;0;0,7896132967364149;11,820615833669141;4,180605504159222;0;0;0;21,554744281941502;0;0;0;0;0;0;0;0;0;0;0;0;2,0774559023135377;2,947362577131557;0;0;0;0,27608519999429537;3,5285101064996343;2,553699942849759;0;6,41518836065574;0,94110831147541;1,958205721996986;2,77282983606557;11,749702065652682;0;
3032;2.02:32:00;0;0;0;0;0;0;0;0;0;1,3352951084128648;0;0;0;0;1,6308442150265188;1,2641006906947296;0,23600443094931872;2,4988280245815906;0;0;7,313905132686683;0;0;0,7897126578551265;11,820695402363356;4,180875561422448;0;0;0;21,555853373477223;0;0;0;0;0;0;0;0;0;0;0;0;2,077461042792854;2,9474656113999904;0;0;0;0,2760910798125521;3,5287244258313017;2,5537153918730198;0;6,41518836065574;0,94110831147541;1,9582148319349144;2,77282983606557;11,753854348566595;0;
3033;2.02:33:00;0;0;0;0;0;0;0;0;0;1,3353365050201182;0;0;0;0;1,6308859033603718;1,264301908475085;0,23604767936771667;2,4989063726135026;0;0;7,314755777733463;0;0;0,7897300570864104;11,820720757299096;4,180885055683008;0;0;0;21,55709494565065;0;0;0;0;0;0;0;0;0;0;0;0;2,0774757842503275;2,9479528183939734;0;0;0;0,27612431217567374;3,528778840781873;2,5538072139456878;0;6,41518836065574;0,94110831147541;1,958347529493677;2,77282983606557;11,753960952944464;0;
3034;2.02:34:00;0;0;0;0;0;0;0;0;0;1,335368296418081;0;0;0;0;1,6309113405411093;1,2644567952360137;0,236053771369646;2,4989678708496066;0;0;7,314915224213209;0;0;0,7897659504990105;11,823067961603403;4,180945233890247;0;0;0;21,5587251500725;0;0;0;0;0;0;0;0;0;0;0;0;2,077512371821066;2,9480519654445043;0;0;0;0,2761405704523143;3,529009931061826;2,5538979793506495;0;6,41518836065574;0,94110831147541;1,9585162660354911;2,77282983606557;11,754457049812007;0;
3035;2.02:35:00;0;0;0;0;0;0;0;0;0;1,3353959950671503;0;0;0;0;1,6310376412380085;1,2645166349679746;0,2360565167745737;2,498998997059724;0;0;7,3150465100614275;0;0;0,7898029951923645;11,826530060456987;4,1814038377311356;0;0;0;21,559298919076983;0;0;0;0;0;0;0;0;0;0;0;0;2,077960078084995;2,948209348685604;0;0;0;0,2761427634394048;3,5290280164282737;2,5542401856604076;0;6,41518836065574;0,94110831147541;1,9586863556195429;2,77282983606557;11,75565971506802;0;
3036;2.02:36:00;0;0;0;0;0;0;0;0;0;1,335446281237676;0;0;0;0;1,63124760375145;1,2645178669945418;0,23606692155420272;2,499003281565996;0;0;7,315132121466832;0;0;0,7898649463055852;11,827752890673949;4,181504861271472;0;0;0;21,560046298824965;0;0;0;0;0;0;0;0;0;0;0;0;2,078002583459601;2,948242552263988;0;0;0;0,27615231723375067;3,52911570674031;2,55430003568921;0;6,41518836065574;0,94110831147541;1,9587269076930327;2,77282983606557;11,755670130734336;0;
3037;2.02:37:00;0;0;0;0;0;0;0;0;0;1,3354882863609463;0;0;0;0;1,6315412602398993;1,2646163815749272;0,2360824733319422;2,4990543486463985;0;0;7,315532386285449;0;0;0,7899568100097067;11,82863612180126;4,18151869162262;0;0;0;21,560079383728173;0;0;0;0;0;0;0;0;0;0;0;0;2,078089153376138;2,948273008595061;0;0;0;0,27616430485972254;3,529271790427403;2,554321046362199;0;6,41518836065574;0,94110831147541;1,9588229505201984;2,77282983606557;11,756055689775613;0;
3038;2.02:38:00;0;0;0;0;0;0;0;0;0;1,3355168606504868;0;0;0;0;1,631675410066147;1,2646521190798337;0,23609496451564652;2,4994223798264006;0;0;7,315636562090388;0;0;0,7900287648853384;11,829755234949175;4,1816743175617415;0;0;0;21,56034414345422;0;0;0;0;0;0;0;0;0;0;0;0;2,078658238591399;2,948336617470045;0;0;0;0,2761645296882385;3,5292781754741616;2,554359426801995;0;6,41518836065574;0,941527983606557;1,9589315354942862;2,77282983606557;11,75762020540523;0;
3039;2.02:39:00;0;0;0;0;0;0;0;0;0;1,3356960909542122;0;0;0;0;1,6317961903016511;1,2646607209583336;0,2361024594098778;2,49957399301734;0;0;7,316133636079186;0;0;0,7900337015245124;11,831168199875565;4,1822712085904366;0;0;0;21,56191680542372;0;0;0;0;0;0;0;0;0;0;0;0;2,0786787275844274;2,9483703356411217;0;0;0;0,27617557689040767;3,529585273754099;2,554496198477476;0;6,41518836065574;0,941527983606557;1,958978384297979;2,77282983606557;11,758164564836157;0;
3040;2.02:40:00;0;0;0;0;0;0;0;0;0;1,3358454137715425;0;0;0;0;1,631849607043403;1,264697030670149;0,23610757573914637;2,4996105529249015;0;0;7,317265750108339;0;0;0,7900477816119686;11,831670902558127;4,182319579382901;0;0;0;21,562002240207043;0;0;0;0;0;0;0;0;0;0;0;0;2,0786883113418666;2,9483818561631616;0;0;0;0,2761998701893154;3,5295942847972532;2,554767374176241;0;6,41518836065574;0,941527983606557;1,959005813702897;2,77282983606557;11,758786574671705;0;
3041;2.02:41:00;0;0;0;0;0;0;0;0;0;1,335868335263983;0;0;0;0;1,6319388560970343;1,2648087593269892;0,23610770027455144;2,4996230687709735;0;0;7,318169714663128;0;0;0,7900633027661519;11,83622668767449;4,1826825589176915;0;0;0;21,56366521362435;0;0;0;0;0;0;0;0;0;0;0;0;2,0787253201478184;2,9485043015633376;0;0;0;0,27622066720178484;3,5300777587075043;2,5548104136962375;0;6,41518836065574;0,941527983606557;1,9591111064359075;2,77282983606557;11,758936511841368;0;
3042;2.02:42:00;0;0;0;0;0;0;0;0;0;1,3359009189698896;0;0;0;0;1,6319430697507138;1,264813324878265;0,23610794026655166;2,4997582480030265;0;0;7,31851943005102;0;0;0,7900961265559968;11,837422582790005;4,182716719160938;0;0;0;21,56477265846836;0;0;0;0;0;0;0;0;0;0;0;0;2,0791643393566153;2,9485450840639693;0;0;0;0,2762369255980757;3,5304362970922405;2,554830448188522;0;6,41518836065574;0,941527983606557;1,9591415129134109;2,77282983606557;11,760614296334609;0;
3043;2.02:43:00;0;0;0;0;0;0;0;0;0;1,33592515399422;0;0;0;0;1,63196793711088;1,264844862732869;0,2361167274245014;2,4998525256258164;0;0;7,318520346557548;0;0;0,7901280327304273;11,837907445769467;4,182787697262236;0;0;0;21,565007790335933;0;0;0;0;0;0;0;0;0;0;0;0;2,079192881057226;2,948587972332683;0;0;0;0,27625435056907743;3,5304671143252446;2,55486156398;0;6,41518836065574;0,941527983606557;1,9592178958576825;2,77282983606557;11,761126932216213;0;
3044;2.02:44:00;0;0;0;0;0;0;0;0;0;1,3361399034209822;0;0;0;0;1,632147234792824;1,2648955236043238;0,23611836682185056;2,4999127602554583;0;0;7,319089550051265;0;0;0,7901647013486187;11,83798477364612;4,18288722249565;0;0;0;21,565043629601178;0;0;0;0;0;0;0;0;0;0;0;0;2,0792864563420252;2,9487222979660577;0;0;0;0,27626689562437584;3,5307386612277067;2,554958384682484;0;6,41518836065574;0,941527983606557;1,959242103285443;2,77282983606557;11,762053646094682;0;
3045;2.02:45:00;0;0;0;0;0;0;0;0;0;1,336215697484703;0;0;0;0;1,6322243739266402;1,265019245816327;0,23612389551420043;2,499951848147029;0;0;7,319632930876947;0;0;0,790176626531585;11,838807551219555;4,183050465056543;0;0;0;21,5657649122976;0;0;0;0;0;0;0;0;0;0;0;0;2,0794290009601557;2,949027311979847;0;0;0;0,2762739238367185;3,5311035526390797;2,5550738588491893;0;6,41518836065574;0,941527983606557;1,9592717977967258;2,77282983606557;11,762073274153602;0;
3046;2.02:46:00;0;0;0;0;0;0;0;0;0;1,3362752951532382;0;0;0;0;1,6323268761945304;1,2652377009992282;0,23612629123003917;2,5000133736364716;0;0;7,319868656363695;0;0;0,7901783150730269;11,840092657967674;4,183382816296745;0;0;0;21,5665728566653;0;0;0;0;0;0;0;0;0;0;0;0;2,0796815141694656;2,9491263621308064;0;0;0;0,27627638623942113;3,531107853312062;2,5552793976647115;0;6,41518836065574;0,941527983606557;1,9593839721595852;2,77282983606557;11,762231172292346;0;
3047;2.02:47:00;0;0;0;0;0;0;0;0;0;1,3362999901000636;0;0;0;0;1,6324941616294357;1,2653298001857174;0,23612639993005727;2,5001531782112996;0;0;7,319898303381127;0;0;0,7901903691354497;11,840286977860371;4,183694606794201;0;0;0;21,56680564193896;0;0;0;0;0;0;0;0;0;0;0;0;2,0797074645188425;2,9492453756058064;0;0;0;0,27629289685718933;3,531373724893235;2,5554772988931904;0;6,41518836065574;0,941527983606557;1,9593849145665023;2,77282983606557;11,762933614200369;0;
3048;2.02:48:00;0;0;0;0;0;0;0;0;0;1,3363287571262303;0;0;0;0;1,6325093494015015;1,2653695953980415;0,23613080603082642;2,50022431842274;0;0;7,320159421421734;0;0;0,7902104667394206;11,840883564103086;4,183809939615195;0;0;0;21,566845161835115;0;0;0;0;0;0;0;0;0;0;0;0;2,0797835390755326;2,949381610620531;0;0;0;0,27630850516294025;3,5314943241278445;2,555932250210447;0;6,41518836065574;0,941527983606557;1,959396992324901;2,77282983606557;11,76305141520444;0;
3049;2.02:49:00;0;0;0;0;0;0;0;0;0;1,3363500017704428;0;0;0;0;1,6325225144716946;1,2654462284170946;0,23613737297960807;2,5003577081175057;0;0;7,320191799918416;0;0;0,7902171621668194;11,840950803188006;4,183914222021133;0;0;0;21,56747296098635;0;0;0;0;0;0;0;0;0;0;0;0;2,0798240950199327;2,9493904555826287;0;0;0;0,27632041767695736;3,5316345630312083;2,5559664140963276;0;6,41518836065574;0,941527983606557;1,9594438336448152;2,77282983606557;11,763362731188234;0;
3050;2.02:50:00;0;0;0;0;0;0;0;0;0;1,3363795942695904;0;0;0;0;1,632544587278339;1,265457579103275;0,23614048289856468;2,500433400572855;0;0;7,3224823971987325;0;0;0,7902190743177474;11,842316523076851;4,183947498540429;0;0;0;21,567676282449707;0;0;0;0;0;0;0;0;0;0;0;0;2,0799493500251516;2,9493972947064653;0;0;0;0,2763309971186871;3,531674429946335;2,556042484001855;0;6,41518836065574;0,941527983606557;1,959487310237171;2,77282983606557;11,76426275698289;0;
3051;2.02:51:00;0;0;0;0;0;0;0;0;0;1,3363894684546709;0;0;0;0;1,632577335266948;1,2654852187362522;0,23614993361554573;2,500696030629599;0;0;7,322503257696326;0;0;0,7902331240322148;11,842408060252145;4,183979119915471;0;0;0;21,56835933205338;0;0;0;0;0;0;0;0;0;0;0;0;2,07995217302148;2,9494750544894273;0;0;0;0,27634582322118356;3,5321595635048655;2,556095570448199;0;6,41518836065574;0,941527983606557;1,9594940338864402;2,77282983606557;11,76456776962818;0;
3052;2.02:52:00;0;0;0;0;0;0;0;0;0;1,336407271907263;0;0;0;0;1,632619609477449;1,2655406691721924;0,23615539779686015;2,500710280668435;0;0;7,3228698273274215;0;0;0,7902888999665587;11,844866950645818;4,184106335741362;0;0;0;21,568611617035703;0;0;0;0;0;0;0;0;0;0;0;0;2,079992229460452;2,949475894203186;0;0;0;0,2763558088119148;3,53217425621942;2,55611862904917;0;6,41518836065574;0,941527983606557;1,9595942622660962;2,77282983606557;11,765176002654085;0;
3053;2.02:53:00;0;0;0;0;0;0;0;0;0;1,3364301298467558;0;0;0;0;1,6326429586313294;1,265563040316738;0,23615887301896712;2,5008493524804702;0;0;7,323157561666563;0;0;0,790356838833773;11,848154367350956;4,184162467167629;0;0;0;21,57019967194093;0;0;0;0;0;0;0;0;0;0;0;0;2,0800328149181033;2,949502903311882;0;0;0;0,2763628282703459;3,532217115425432;2,556250641127428;0;6,41518836065574;0,941527983606557;1,9596705550040519;2,77282983606557;11,765366715387092;0;
3054;2.02:54:00;0;0;0;0;0;0;0;0;0;1,3364973896470134;0;0;0;0;1,6326505235962956;1,265585570818303;0,236174572681145;2,500914114065817;0;0;7,3236298943130524;0;0;0,7903762569844838;11,848187530275524;4,184520016939969;0;0;0;21,57057436350288;0;0;0;0;0;0;0;0;0;0;0;0;2,0800713071388737;2,9495758033464785;0;0;0;0,27637516419114244;3,5322806047236908;2,5562543698497358;0;6,41518836065574;0,941527983606557;1,9601980808982804;2,77282983606557;11,765486286337008;0;
3055;2.02:55:00;0;0;0;0;0;0;0;0;0;1,336508750364183;0;0;0;0;1,6330603023633583;1,265587635107292;0,23619224573834513;2,500985365032034;0;0;7,323799843015779;0;0;0,7903793906509117;11,848810980375347;4,184586033866726;0;0;0;21,571935166145146;0;0;0;0;0;0;0;0;0;0;0;0;2,0800843078234297;2,9497283062514876;0;0;0;0,2763854208244238;3,532294237641994;2,556307711308071;0;6,41518836065574;0,941527983606557;1,9602249232340758;2,77282983606557;11,766315024727728;0;
3056;2.02:56:00;0;0;0;0;0;0;0;0;0;1,3365635323534468;0;0;0;0;1,6331611680514229;1,2656234074904285;0,23619333952317076;2,5011734271140735;0;0;7,324179703372984;0;0;0,7904376594966586;11,856120092276887;4,18470783238635;0;0;0;21,57287362589469;0;0;0;0;0;0;0;0;0;0;0;0;2,0801205646021725;2,949787782893058;0;0;0;0,2764039612780332;3,532416449884766;2,556345610570007;0;6,41518836065574;0,941527983606557;1,9603118751946609;2,77282983606557;11,766448737402618;0;
3057;2.02:57:00;0;0;0;0;0;0;0;0;0;1,336573254025358;0;0;0;0;1,6333544651317071;1,2656243572782166;0,23619809450786702;2,50129591067376;0;0;7,325380528708294;0;0;0,7904758027542254;11,857003188792753;4,184803738681133;0;0;0;21,572980171952818;0;0;0;0;0;0;0;0;0;0;0;0;2,080173004177609;2,949795293142609;0;0;0;0,27641417971875043;3,5325166455217856;2,5563753833185494;0;6,41518836065574;0,941527983606557;1,9604822804036566;2,77282983606557;11,767043318024099;0;
3058;2.02:58:00;0;0;0;0;0;0;0;0;0;1,3366532204841557;0;0;0;0;1,6334669694857316;1,26563282470302;0,23619981924765016;2,5013607242484017;0;0;7,325773913985359;0;0;0,790480519652903;11,857720120130349;4,184920831213006;0;0;0;21,57335458178792;0;0;0;0;0;0;0;0;0;0;0;0;2,0803753502334628;2,9498364392964556;0;0;0;0,2764153339579383;3,532554294838187;2,5564826141579795;0;6,41518836065574;0,941527983606557;1,9606717020394617;2,77282983606557;11,768213116775854;0;
3059;2.02:59:00;0;0;0;0;0;0;0;0;0;1,3366555801161304;0;0;0;0;1,6335404661926973;1,2656550926389538;0,23620937453555016;2,5013908498704183;0;0;7,32676891728617;0;0;0,7904944869420409;11,859221456317034;4,184949060551733;0;0;0;21,574201312288892;0;0;0;0;0;0;0;0;0;0;0;0;2,080421455886042;2,9498513699810096;0;0;0;0,27641741564930344;3,53260216655358;2,5565015545344343;0;6,41518836065574;0,941527983606557;1,9608065893624198;2,77282983606557;11,768292334017287;0;
3060;2.03:00:00;0;0;0;0;0;0;0;0;0;1,3367322306138252;0;0;0;0;1,6335723630986714;1,2657110578410422;0,2362181234737582;2,5014794376022746;0;0;7,3274113738675;0;0;0,7905032346851548;11,859972017707966;4,184988931876957;0;0;0;21,5745772396776;0;0;0;0;0;0;0;0;0;0;0;0;2,0805077264904326;2,9499287202389506;0;0;0;0,2764286332313287;3,5327463984525758;2,5565993339976822;0;6,41518836065574;0,941527983606557;1,9610182447422198;2,77282983606557;11,7686196659085;0;
3061;2.03:01:00;0;0;0;0;0;0;0;0;0;1,3367702834379813;0;0;0;0;1,6337073874906534;1,2657482515535123;0,23622124574247563;2,501654598873744;0;0;7,327652982103118;0;0;0,790589480298865;11,862090439595901;4,185178112583943;0;0;0;21,575159626969167;0;0;0;0;0;0;0;0;0;0;0;0;2,0805231117041174;2,949977853701644;0;0;0;0,276442928500617;3,5329115001143534;2,556805573144965;0;6,41518836065574;0,941527983606557;1,9610674150428313;2,77282983606557;11,769386701159998;0;
3062;2.03:02:00;0;0;0;0;0;0;0;0;0;1,3367929125791174;0;0;0;0;1,6339907606947026;1,2658121836741725;0,23622922543643074;2,5016864132371066;0;0;7,328500000569948;0;0;0,7906431910581523;11,863117207352236;4,185246732881431;0;0;0;21,57552371129765;0;0;0;0;0;0;0;0;0;0;0;0;2,0806661181282897;2,950014512907515;0;0;0;0,2764545683589688;3,5329139233073796;2,5571316259594035;0;6,41518836065574;0,941527983606557;1,9611557655811553;2,77282983606557;11,769512270923283;0;
3063;2.03:03:00;0;0;0;0;0;0;0;0;0;1,3368092844294739;0;0;0;0;1,6340588373996803;1,2658624693024283;0,2362534803277005;2,501816699381396;0;0;7,3288288500728385;0;0;0,7906665633214348;11,863450743638001;4,185369491197537;0;0;0;21,57630760375324;0;0;0;0;0;0;0;0;0;0;0;0;2,0807960979904463;2,9502426579148944;0;0;0;0,27645772953168163;3,5331261549418773;2,557182338244075;0;6,41518836065574;0,941527983606557;1,961226684487479;2,77282983606557;11,7696065127553;0;
3064;2.03:04:00;0;0;0;0;0;0;0;0;0;1,3369306371187701;0;0;0;0;1,6346888708433818;1,265891002626056;0,23625855533625403;2,501883296462062;0;0;7,329034177890133;0;0;0,7906667811280031;11,864100579319045;4,185529343379755;0;0;0;21,57749361466997;0;0;0;0;0;0;0;0;0;0;0;0;2,0810283471120954;2,9503563468697207;0;0;0;0,2764754081154421;3,5331695629540714;2,5572835472502695;0;6,41518836065574;0,941527983606557;1,9612753791793427;2,77282983606557;11,769988709221673;0;
3065;2.03:05:00;0;0;0;0;0;0;0;0;0;1,3369426566643734;0;0;0;0;1,6347174592119726;1,2659966905766937;0,23626246513565466;2,5019795945529077;0;0;7,329866313414185;0;0;0,7906721231593016;11,864722332814004;4,185920516946872;0;0;0;21,578391030678944;0;0;0;0;0;0;0;0;0;0;0;0;2,08114074667293;2,950418120012747;0;0;0;0,2764852512824891;3,5334232028155386;2,557351106404751;0;6,41518836065574;0,941527983606557;1,9613876512378825;2,77282983606557;11,770793681724362;0;
3066;2.03:06:00;0;0;0;0;0;0;0;0;0;1,3369699378812323;0;0;0;0;1,6347377104601433;1,2660083882001454;0,23627296311085066;2,5020595442935885;0;0;7,329961090842056;0;0;0,7906729902739084;11,867473598758112;4,186079192286382;0;0;0;21,58545670507096;0;0;0;0;0;0;0;0;0;0;0;0;2,0811889985358363;2,9504196008501626;0;0;0;0,27649040295527144;3,5334899577499828;2,5574472705277715;0;6,41518836065574;0,941527983606557;1,9614091250958718;2,77282983606557;11,77151176014207;0;
3067;2.03:07:00;0;0;0;0;0;0;0;0;0;1,3371807497816266;0;0;0;0;1,6347592693158088;1,266054814413839;0,23629704105259697;2,5021807484179797;0;0;7,3309482835164;0;0;0,7906766413116876;11,867746623441173;4,186106408678483;0;0;0;21,585596201123167;0;0;0;0;0;0;0;0;0;0;0;0;2,081228131808842;2,9504629383284517;0;0;0;0,27649639629160505;3,533716216656911;2,5575055300407286;0;6,41518836065574;0,941527983606557;1,961440928274565;2,77282983606557;11,771522244988454;0;
3068;2.03:08:00;0;0;0;0;0;0;0;0;0;1,3372149203696009;0;0;0;0;1,6347822299585109;1,2661700782585559;0,23630339129519487;2,5021963929789743;0;0;7,331160224389671;0;0;0,7906960385612812;11,869866502505822;4,186160905532514;0;0;0;21,585604869353826;0;0;0;0;0;0;0;0;0;0;0;0;2,0812367987654694;2,950476378648553;0;0;0;0,27649925661345715;3,5337189450258464;2,5577456873891196;0;6,41518836065574;0,941527983606557;1,961472878133962;2,77282983606557;11,772112108937286;0;
3069;2.03:09:00;0;0;0;0;0;0;0;0;0;1,3372761690182924;0;0;0;0;1,6347930300245204;1,2661806902925166;0,23632896189161967;2,5024626248972814;0;0;7,331643157752711;0;0;0,7907074562137024;11,870233410239052;4,186356839937718;0;0;0;21,58614866902743;0;0;0;0;0;0;0;0;0;0;0;0;2,081253799686676;2,9507339694553507;0;0;0;0,27651560199186886;3,533782054581976;2,557965588435684;0;6,41518836065574;0,941527983606557;1,9615373849781856;2,77282983606557;11,772588206142036;0;
3070;2.03:10:00;0;0;0;0;0;0;0;0;0;1,3372916899880667;0;0;0;0;1,634860630121946;1,2662081439227564;0,23633497712653928;2,5026954848741068;0;0;7,331680027086863;0;0;0,7907139938349954;11,870250679740487;4,1864640715113906;0;0;0;21,58727694750882;0;0;0;0;0;0;0;0;0;0;0;0;2,0812707172156255;2,9508338687357583;0;0;0;0,27651851971617075;3,533879335053126;2,5581542771556607;0;6,41518836065574;0,941527983606557;1,9615429859202396;2,77282983606557;11,772722162627796;0;
3071;2.03:11:00;0;0;0;0;0;0;0;0;0;1,3373131315662456;0;0;0;0;1,6348688411570909;1,2662280210670993;0,23634318037594101;2,502752406736007;0;0;7,332430232160824;0;0;0,7907815686077269;11,870524728063163;4,18646496931199;0;0;0;21,589326271489963;0;0;0;0;0;0;0;0;0;0;0;0;2,08142886214881;2,950862504814849;0;0;0;0,2765223393557876;3,5339264908335304;2,558207086853326;0;6,41518836065574;0,941527983606557;1,961549864764493;2,77282983606557;11,773302612832932;0;
3072;2.03:12:00;0;0;0;0;0;0;0;0;0;1,337508317620567;0;0;0;0;1,6349554409648246;1,266301699257431;0,23639865655939007;2,502823980205479;0;0;7,332472138175623;0;0;0,7907974444902376;11,871493423958553;4,186715292923834;0;0;0;21,5897797546611;0;0;0;0;0;0;0;0;0;0;0;0;2,0814355121577357;2,950894865115888;0;0;0;0,2765254320879809;3,5339510703795143;2,55833522048845;0;6,41518836065574;0,941527983606557;1,9617351106969745;2,77282983606557;11,773494270272268;0;
3073;2.03:13:00;0;0;0;0;0;0;0;0;0;1,3375973368506036;0;0;0;0;1,635018078826178;1,266343506922418;0,2364178736209114;2,5029998951140984;0;0;7,332876570125421;0;0;0,7908110772088535;11,87802979985561;4,186779466604376;0;0;0;21,59162094516809;0;0;0;0;0;0;0;0;0;0;0;0;2,0814752252664745;2,951344520084394;0;0;0;0,2765266658909115;3,5342530818425506;2,558356199715206;0;6,41518836065574;0,941527983606557;1,9619775044460186;2,77282983606557;11,773561009884439;0;
3074;2.03:14:00;0;0;0;0;0;0;0;0;0;1,337602592789207;0;0;0;0;1,6352163340274393;1,2663556331389083;0,2364211872841296;2,503048841497544;0;0;7,3333235622072515;0;0;0,7908360317270658;11,878100792830432;4,1868096785257425;0;0;0;21,591763496258054;0;0;0;0;0;0;0;0;0;0;0;0;2,081572760885364;2,951358660094325;0;0;0;0,27654065639754183;3,5348014039197855;2,5584226146992393;0;6,41518836065574;0,941527983606557;1,9620986743508972;2,77282983606557;11,774038669169117;0;
3075;2.03:15:00;0;0;0;0;0;0;0;0;0;1,3376396262577783;0;0;0;0;1,6353196908913887;1,2663903627935778;0,23642415041708043;2,5030752358463855;0;0;7,3339725566452545;0;0;0,7909127838935769;11,87952776438056;4,186910762872905;0;0;0;21,591881695157944;0;0;0;0;0;0;0;0;0;0;0;0;2,081578882737627;2,9513628675765577;0;0;0;0,27654928317429256;3,535059860350683;2,5585807175261763;0;6,41518836065574;0,941527983606557;1,9623763859095504;2,77282983606557;11,774243298985787;0;
3076;2.03:16:00;0;0;0;0;0;0;0;0;0;1,3376828781642947;0;0;0;0;1,6354770331344994;1,2664837223987144;0,236428074650652;2,503090947724656;0;0;7,334353313138569;0;0;0,7909985513193301;11,879948162658243;4,1869522679517;0;0;0;21,59227971530566;0;0;0;0;0;0;0;0;0;0;0;0;2,0816912648639128;2,951368156943475;0;0;0;0,2765616847119725;3,5352909886770965;2,558617065639942;0;6,41518836065574;0,941527983606557;1,9624500219612475;2,77282983606557;11,774615704197103;0;
3077;2.03:17:00;0;0;0;0;0;0;0;0;0;1,3377162709338433;0;0;0;0;1,635534771838579;1,2665691303539104;0,23644404081425047;2,503122409717991;0;0;7,334450012370546;0;0;0,7910050614314897;11,88102244074299;4,186993794677451;0;0;0;21,59280220329379;0;0;0;0;0;0;0;0;0;0;0;0;2,081693186498304;2,951796018559269;0;0;0;0,27656706716071777;3,5352975955865156;2,5587293162847606;0;6,41518836065574;0,941527983606557;1,9624804513066776;2,77282983606557;11,77469023798622;0;
