Reactive.Time;Time span;Kitchen Light (100W) [var];Living Room Light (Energy Saving Lamp, 20W) [var];Bathroom Light (100W) [var];Bathroom Mirror Light 10 W (LED) [var];Bedroom Light (60W) [var];Children Room Light (200W) [var];Children Room Light Device (20W) [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [var];Coffee Machine / Braun Impression KF 600 [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];PC / Acer 8400 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Epson Stylus Color 860 [var];TASKalfa 180 [var];Canon CanoScan LIDE 110 [var];External Harddrive Iomega 3.5" [var];Laptop / ACER BT.00603.043 Replacement laptop battery [var];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [var];Fancy Ceiling Lights with at least 3 Bulbs [var];CD/DVD Player / Phillips HDR3810/31 [var];Panasonic TX-P58V10E [var];SAT Receiver / Kathrein UFS913 [var];Miele H 5241 B [var];Handmixer / Phillips Robust HR 1581 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [var];Microwave / Panasonic NN-V 359 W Inverter [var];Extractor Hood / Miele DA 429-4 [var];Miele DA 61 [var];Deep Fryer / DeLonghi F 28311.W Rotofritteuse [var];Ricecooker / Tristar RK-6112 [var];Steam Cooker / Phillips HD9140 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Braun Multiquick 3 MR 300 Soup [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [var];Fondue / Unold 48746 Asia [var];Dishwashers / Bosch SGI 4662 Silence Comfort [var];Dryer / Miele T 8626 WP [var];Washing Machine Samsung P1405J [var];Home Cinema System / Samsung HT-D5550 [var];Hifi System / Sharp XL-HF300PH [var];AEG NM 2701 Premium [var];Hair Dryer Babyliss 2000 [var];Canister Vacuum Cleaner / Siemens Z6.0 VSZ61260 [var];TV Medion MD20123_DE_A [var];Microsoft Xbox 360 [var];TV / Phillips Goya 9770 VT [var];Liebherr CBP 4056-20A [var];Router O2 Box 6431 [var];Electric Razor Braun Cruzer 5 [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Yamaha RX-V667 [var];Liebherr GP 2756-20A [var];
2788;1.22:28:00;0;0;0;0;0;0;0;0;0;0,4345258361328821;0;0;0;0;0,5299774837011533;0,41045648286788317;0,0768208095977183;0,8145934797938004;0;0;2,3705424121485636;0;0;0,2566869207090563;3,798019158062462;1,361442892833141;0;0;0;7,024384543846353;0;0;0;0;0;0;0;0;0;0;0;0;0,6760973493653919;0,9595503980151634;0;0;0;0,01;1,1487970027979908;0,830120117790525;0;-9,84698459016394;2,14428918032787;0,6380755213953185;3,40708147540984;3,8252091545683746;0;
2789;1.22:29:00;0;0;0;0;0;0;0;0;0;0,434554587222302;0;0;0;0;0,5300073138203707;0,41047905839280585;0,07682741560494825;0,8146267683613556;0;0;2,3707186261598827;0;0;0,25669641918486324;3,7982453344958986;1,3614494724136235;0;0;0;7,024417316452973;0;0;0;0;0;0;0;0;0;0;0;0;0,6761799913374331;0,9595631887555457;0;0;0;0,01;1,1488729427425257;0,8301983734885185;0;-9,84698459016394;2,14428918032787;0,6381087850814626;3,40708147540984;3,8252097208265945;0;
2790;1.22:30:00;0;0;0;0;0;0;0;0;0;0,43455718369794705;0;0;0;0;0,530039993179746;0,41048640797103103;0,07682768942144438;0,8146339553606637;0;0;2,3707228360711796;0;0;0,2566996995367625;3,7986429921385048;1,3615353892320294;0;0;0;7,024427465294505;0;0;0;0;0;0;0;0;0;0;0;0;0,6761920916548696;0,959586859652012;0;0;0;0,01;1,1488943072397844;0,830199250160101;0;-9,84698459016394;2,14428918032787;0,6381136784432315;3,40708147540984;3,8258395673448202;0;
2791;1.22:31:00;0;0;0;0;0;0;0;0;0;0,4345641240688784;0;0;0;0;0,5300498430851198;0,41050528308888407;0,07682825460379573;0,8146598143747102;0;0;2,3709439459261406;0;0;0,2567041881113692;3,7988658105459017;1,3615595976880086;0;0;0;7,024674776117016;0;0;0;0;0;0;0;0;0;0;0;0;0,6762487935342311;0,9596883144717187;0;0;0;0,01;1,1489059124319756;0,8302329402482393;0;-9,84698459016394;2,14428918032787;0,6381413343316746;3,40708147540984;3,825883583828422;0;
2792;1.22:32:00;0;0;0;0;0;0;0;0;0;0,43457967775793593;0;0;0;0;0,5300777140112544;0,410566174047883;0,07683729262759063;0,8146991704861436;0;0;2,3710367844886053;0;0;0,25671892178592465;3,7990241082963867;1,3615914753831222;0;0;0;7,024734022893689;0;0;0;0;0;0;0;0;0;0;0;0;0,6762593855765904;0,9597942136163254;0;0;0;0,01;1,1489447540071973;0,8302891689418456;0;-9,84698459016394;2,14428918032787;0,6381540419611413;3,40708147540984;3,8259793976596304;0;
2793;1.22:33:00;0;0;0;0;0;0;0;0;0;0,43458626294739017;0;0;0;0;0,5300806500069908;0,41057841131306844;0,07683851166404557;0,8147580851187924;0;0;2,3711401031267245;0;0;0,2567225852827324;3,7990404544914815;1,3616037330969868;0;0;0;7,024985615051914;0;0;0;0;0;0;0;0;0;0;0;0;0,6762749711685272;0,9598090793212353;0;0;0;0,01;1,1489563189314524;0,8302917742483846;0;-9,84698459016394;2,14428918032787;0,6381548644808381;3,40708147540984;3,8262158436728546;0;
2794;1.22:34:00;0;0;0;0;0;0;0;0;0;0,4346085471249634;0;0;0;0;0,5301575788509195;0,41059119332622207;0,07683963502266146;0,8147772255156268;0;0;2,371209484816087;0;0;0,2567260761399488;3,7992230547654766;1,3616342410094318;0;0;0;7,025008161310949;0;0;0;0;0;0;0;0;0;0;0;0;0,6762894882475489;0,9598960630495161;0;0;0;0,01;1,1489911712261067;0,8303217076559851;0;-9,84698459016394;2,14428918032787;0,6381682086903723;3,40708147540984;3,8263292751345532;0;
2795;1.22:35:00;0;0;0;0;0;0;0;0;0;0,4346166887842124;0;0;0;0;0,5301949539414798;0,41060169356416976;0,0768406757127843;0,8147799060932605;0;0;2,3712121706264777;0;0;0,2567391690461473;3,7995058483611164;1,3616565792502275;0;0;0;7,0253481068472645;0;0;0;0;0;0;0;0;0;0;0;0;0,676343208897222;0,9599065271007553;0;0;0;0,01;1,14899145946554;0,8304082760076298;0;-9,84698459016394;2,14428918032787;0,6381690484766837;3,40708147540984;3,8263998525050837;0;
2796;1.22:36:00;0;0;0;0;0;0;0;0;0;0,4346178650696623;0;0;0;0;0,5302202177573192;0,4106023668904603;0,07684614869025269;0,81479818080384;0;0;2,3712267911868397;0;0;0,25675281718678206;3,7996189308059964;1,3616624220313311;0;0;0;7,025655086083374;0;0;0;0;0;0;0;0;0;0;0;0;0,6763660695810889;0,9599505595758611;0;0;0;0,01;1,1490189052074624;0,8304225971409842;0;-9,84698459016394;2,14428918032787;0,6382148175679057;3,40708147540984;3,826574971123801;0;
2797;1.22:37:00;0;0;0;0;0;0;0;0;0;0,43465556768791613;0;0;0;0;0,5302226638257376;0,41062136721184833;0,0768497984125785;0,8148731928151824;0;0;2,371291727790806;0;0;0,25676899752882754;3,799657664594986;1,3617851036009085;0;0;0;7,025666647182639;0;0;0;0;0;0;0;0;0;0;0;0;0,6763706037522926;0,959997851438351;0;0;0;0,01;1,1490789919462476;0,8304278171163126;0;-9,84698459016394;2,14428918032787;0,6382290898479105;3,40708147540984;3,8265971489989754;0;
2798;1.22:38:00;0;0;0;0;0;0;0;0;0;0,43466707179984604;0;0;0;0;0,5302627827557337;0,4106447632212497;0,07685251314601968;0,8148877166871077;0;0;2,371418461965985;0;0;0,2567906760678406;3,8001596316132527;1,3618697781381286;0;0;0;7,025693958809856;0;0;0;0;0;0;0;0;0;0;0;0;0,6763968037513224;0,9601318421428057;0;0;0;0,01;1,1491523617041361;0,830434993811041;0;-9,84698459016394;2,14428918032787;0,6382512517816792;3,40708147540984;3,82680276812149;0;
2799;1.22:39:00;0;0;0;0;0;0;0;0;0;0,43467427164146843;0;0;0;0;0,5302745196955538;0,41065354924792025;0,07686486774584719;0,8148993746610733;0;0;2,371494654488378;0;0;0,2567932395060839;3,8001815302520834;1,3618781365838912;0;0;0;7,025815053191724;0;0;0;0;0;0;0;0;0;0;0;0;0,6764387278367199;0,9601517555707494;0;0;0;0,01;1,1491717708136258;0,8304563953122586;0;-9,84698459016394;2,14428918032787;0,6383314128153593;3,40708147540984;3,8268638380952056;0;
2800;1.22:40:00;0;0;0;0;0;0;0;0;0;0,43471351563106847;0;0;0;0;0,5302951857841448;0,4106725662364999;0,07686739456762859;0,8149308411622384;0;0;2,371528944164798;0;0;0,25679474424984583;3,8003689876832865;1,3618912228207825;0;0;0;7,0259954137891025;0;0;0;0;0;0;0;0;0;0;0;0;0,6764682015039447;0,9601527535860709;0;0;0;0,01;1,1491873402173987;0,830511507947398;0;-9,84698459016394;2,14428918032787;0,6383457183035978;3,40708147540984;3,826876520157842;0;
2801;1.22:41:00;0;0;0;0;0;0;0;0;0;0,43471424638229783;0;0;0;0;0,5303164415556276;0,41068576104831384;0,07687572120240445;0,8149497555817813;0;0;2,3716057905621875;0;0;0,25680702477435374;3,8007825457543936;1,3619928553276117;0;0;0;7,026019228370678;0;0;0;0;0;0;0;0;0;0;0;0;0,6765214740989586;0,9602372194644622;0;0;0;0,01;1,1492269165549631;0,8305487415119104;0;-9,84698459016394;2,14428918032787;0,6383952766018254;3,40708147540984;3,8271868676191203;0;
2802;1.22:42:00;0;0;0;0;0;0;0;0;0;0,43472018248961536;0;0;0;0;0,5303322781713798;0,4107311597889488;0,07687734748800407;0,8149968058896584;0;0;2,3717169695915525;0;0;0,2568124707171192;3,80089491190784;1,362003885005585;0;0;0;7,026335537750641;0;0;0;0;0;0;0;0;0;0;0;0;0,6765451217177783;0,9602466694540364;0;0;0;0,01;1,1492771295375417;0,8305946200260478;0;-9,84698459016394;2,14428918032787;0,6383986299889409;3,40708147540984;3,8275204602783255;0;
2803;1.22:43:00;0;0;0;0;0;0;0;0;0;0,4347672607091534;0;0;0;0;0,5303493845927502;0,41073663851832015;0,07687837260213772;0,8151622719806436;0;0;2,371736424767187;0;0;0,2568148383917899;3,801211974247553;1,3620359627774805;0;0;0;7,026368341550138;0;0;0;0;0;0;0;0;0;0;0;0;0,6765649297620979;0,960280747963711;0;0;0;0,01;1,149304211220869;0,8306494196952262;0;-9,84698459016394;2,14428918032787;0,6384005511664349;3,40708147540984;3,827540533359369;0;
2804;1.22:44:00;0;0;0;0;0;0;0;0;0;0,43477097692652444;0;0;0;0;0,5303831288906374;0,4107837930374946;0,07687857766774571;0,8151696334759312;0;0;2,3717518854374675;0;0;0,25681721050565737;3,8016452897557507;1,3620856346886783;0;0;0;7,0267177379032475;0;0;0;0;0;0;0;0;0;0;0;0;0,676568546632171;0,9603107582006444;0;0;0;0,01;1,149464801553349;0,8306640411335623;0;-9,84698459016394;2,14428918032787;0,6384763140178029;3,40708147540984;3,827839469340042;0;
2805;1.22:45:00;0;0;0;0;0;0;0;0;0;0,4347788245673703;0;0;0;0;0,5303909649024852;0,4108274587076643;0,0768803039038911;0,8151845229908414;0;0;2,3717544371397015;0;0;0,25682471470944507;3,8018349174948223;1,3621879234735448;0;0;0;7,02697340638706;0;0;0;0;0;0;0;0;0;0;0;0;0,6765960289286065;0,9603124109109609;0;0;0;0,01;1,1494662730221334;0,8306931165183787;0;-9,84698459016394;2,14428918032787;0,6384929663832442;3,40708147540984;3,8280546813172194;0;
2806;1.22:46:00;0;0;0;0;0;0;0;0;0;0,43479533425508454;0;0;0;0;0,5304005585467083;0,41083895254927294;0,07688080230194425;0,8152111969376391;0;0;2,3723523941741425;0;0;0,2568348169619924;3,801892906088454;1,3622902669399055;0;0;0;7,027026107202552;0;0;0;0;0;0;0;0;0;0;0;0;0,6766208384114718;0,9603590231358505;0;0;0;0,01;1,1495587663269147;0,8307080384048057;0;-9,84698459016394;2,14428918032787;0,6385309256176805;3,40708147540984;3,828082527262625;0;
2807;1.22:47:00;0;0;0;0;0;0;0;0;0;0,4348240947344077;0;0;0;0;0,5304076128052265;0,410848715092922;0,07688173791773348;0,8152206817687635;0;0;2,372504364468458;0;0;0,25684587408271353;3,8023671307058424;1,3623011397634814;0;0;0;7,027201659463817;0;0;0;0;0;0;0;0;0;0;0;0;0,6766463098530462;0,9603882157076236;0;0;0;0,01;1,149641630803922;0,8307240432028127;0;-9,84698459016394;2,14428918032787;0,638538901040972;3,40708147540984;3,8282832776591316;0;
2808;1.22:48:00;0;0;0;0;0;0;0;0;0;0,4348368412563464;0;0;0;0;0,5304143966628454;0,41089998098362623;0,07688600246335242;0,8152583413063539;0;0;2,3725964283980647;0;0;0,25686903663178134;3,802503602055616;1,362334515537557;0;0;0;7,027289582876207;0;0;0;0;0;0;0;0;0;0;0;0;0,6766755736151234;0,9604269386545632;0;0;0;0,01;1,1496838778671932;0,8308176433693811;0;-9,84698459016394;2,14428918032787;0,6385520379552247;3,40708147540984;3,828555136786294;0;
2809;1.22:49:00;0;0;0;0;0;0;0;0;0;0,4348434466465488;0;0;0;0;0,5304560951000106;0,41090869815514397;0,07689262347106235;0,8153348685492605;0;0;2,372649584357399;0;0;0,25690218207590604;3,803259729955394;1,3623828516127923;0;0;0;7,027451492055393;0;0;0;0;0;0;0;0;0;0;0;0;0,6767511301729646;0,9604373287520227;0;0;0;0,01;1,1497268515455163;0,8308395707546445;0;-9,84698459016394;2,14428918032787;0,6385585972569446;3,40708147540984;3,828754938990557;0;
2810;1.22:50:00;0;0;0;0;0;0;0;0;0;0,43485173326044163;0;0;0;0;0,5304682384794924;0,4109113957077249;0,07689448426658;0,8153469277947446;0;0;2,372753536837251;0;0;0,25692138048825025;3,803389525017112;1,3624579093582965;0;0;0;7,027492870418871;0;0;0;0;0;0;0;0;0;0;0;0;0,6767759833696663;0,9605288530699624;0;0;0;0,01;1,1497512077811247;0,8308576814283525;0;-9,84698459016394;2,14428918032787;0,6385918326570998;3,40708147540984;3,8287904245589797;0;
2811;1.22:51:00;0;0;0;0;0;0;0;0;0;0,43489956771246535;0;0;0;0;0,5304906372139986;0,4109153109620155;0,07689472033648288;0,8153794378377561;0;0;2,372829396616242;0;0;0,2569478098505301;3,8037700267259624;1,3625048468918044;0;0;0;7,02761261549944;0;0;0;0;0;0;0;0;0;0;0;0;0,6768035526943558;0,9605709089394497;0;0;0;0,01;1,1498215017237834;0,8308651091035244;0;-9,84698459016394;2,14428918032787;0,6386208841149057;3,40708147540984;3,8288689007483137;0;
2812;1.22:52:00;0;0;0;0;0;0;0;0;0;0,43491639545541055;0;0;0;0;0,5305019235012423;0,4109159048917156;0,07689596782682884;0,8155271797999224;0;0;2,3728687541169506;0;0;0,2569551725378498;3,8053186351894372;1,362519141813792;0;0;0;7,0278849396766585;0;0;0;0;0;0;0;0;0;0;0;0;0,6768141192097159;0,9605812274063957;0;0;0;0,01;1,1498622244386045;0,8309146591185763;0;-9,84698459016394;2,14428918032787;0,6386284952909895;3,40708147540984;3,828890346854032;0;
2813;1.22:53:00;0;0;0;0;0;0;0;0;0;0,4349284179613645;0;0;0;0;0,5305435155279874;0,4109171935259276;0,07689754727782551;0,8156080462817185;0;0;2,3728699306313157;0;0;0,2569765203656573;3,8055164200454885;1,3625325657989005;0;0;0;7,028278330503364;0;0;0;0;0;0;0;0;0;0;0;0;0,6768832261387506;0,960588718121633;0;0;0;0,01;1,149873635891105;0,8310180634881794;0;-9,84698459016394;2,14428918032787;0,6386631710118335;3,40708147540984;3,829254164011343;0;
2814;1.22:54:00;0;0;0;0;0;0;0;0;0;0,43494120113012835;0;0;0;0;0,5305466429982056;0,4109485899020644;0,0768994425719161;0,8156681063036114;0;0;2,373044861684818;0;0;0,2569819022172537;3,806148063248716;1,3628224918916123;0;0;0;7,028395364703901;0;0;0;0;0;0;0;0;0;0;0;0;0,6769059585948765;0,960615819130676;0;0;0;0,01;1,1498976712244546;0,8310351280126086;0;-9,84698459016394;2,14428918032787;0,6386855068645959;3,40708147540984;3,829289835945513;0;
2815;1.22:55:00;0;0;0;0;0;0;0;0;0;0,43496574203240496;0;0;0;0;0,530557148979914;0,41100482728397136;0,07690577422377386;0,8156716052054078;0;0;2,3730610468944526;0;0;0,25704017905512344;3,8068219730194754;1,3628292085432538;0;0;0;7,028438702113289;0;0;0;0;0;0;0;0;0;0;0;0;0,6769332039576711;0,9606530123501875;0;0;0;0,01;1,1499305428435835;0,8310972127966358;0;-9,84698459016394;2,14428918032787;0,6386868732451694;3,40708147540984;3,829314166455976;0;
2816;1.22:56:00;0;0;0;0;0;0;0;0;0;0,4349944910503205;0;0;0;0;0,5305772015035887;0,4110239169372219;0,07691378907993586;0,8156920191353807;0;0;2,373380961829194;0;0;0,257053118333949;3,8068437679809035;1,3629176988508283;0;0;0;7,029054975962675;0;0;0;0;0;0;0;0;0;0;0;0;0,6769518879918893;0,9606814788193925;0;0;0;0,01;1,1499810630735419;0,8311355182920932;0;-9,84698459016394;2,14428918032787;0,6386913792457942;3,40708147540984;3,829709917713848;0;
2817;1.22:57:00;0;0;0;0;0;0;0;0;0;0,43502334310785035;0;0;0;0;0,5305890791236211;0,4110602220569856;0,07691884714641796;0,815738562153666;0;0;2,3735825481432773;0;0;0,2570547072700729;3,806900825722433;1,3630035887459413;0;0;0;7,02906138776621;0;0;0;0;0;0;0;0;0;0;0;0;0,6769739707412328;0,9607154841961665;0;0;0;0,01;1,1500940651799711;0,831169727263414;0;-9,84698459016394;2,14428918032787;0,6386975367871992;3,40708147540984;3,829831884043488;0;
2818;1.22:58:00;0;0;0;0;0;0;0;0;0;0,435033662567734;0;0;0;0;0,5306153348622513;0,4110646850943878;0,07692027566324665;0,815741867645808;0;0;2,374023087967414;0;0;0,25705621446164284;3,8071664674263066;1,3630981457348357;0;0;0;7,029251839952124;0;0;0;0;0;0;0;0;0;0;0;0;0,6769742575139807;0,960775754639231;0;0;0;0,01;1,1501192895511274;0,8312123986778733;0;-9,84698459016394;2,14428918032787;0,6387083379906968;3,40708147540984;3,829893741146822;0;
2819;1.22:59:00;0;0;0;0;0;0;0;0;0;0,43506475971268393;0;0;0;0;0,5306182635437644;0,4110782210048967;0,07692296155093971;0,8157910954076975;0;0;2,37423279490185;0;0;0,25706899259671123;3,807186045607529;1,3631389553602717;0;0;0;7,029315507618877;0;0;0;0;0;0;0;0;0;0;0;0;0,6769943170246129;0,9608653297383248;0;0;0;0,01;1,1501251924514546;0,8312127165973021;0;-9,84698459016394;2,14428918032787;0,6387122166697217;3,40708147540984;3,829940950659272;0;
2820;1.23:00:00;0;0;0;0;0;0;0;0;0;0,4350666402153093;0;0;0;0;0,53065014135067;0,41108795431426004;0,07693538293133681;0,8158078750247111;0;0;2,374252515288693;0;0;0,25707213315741634;3,8078465594156197;1,3631699756158464;0;0;0;7,029490771987803;0;0;0;0;0;0;0;0;0;0;0;0;0,6770958762384327;0,9608876239946982;0;0;0;0,01;1,1501528200396145;0,8312224993123494;0;-9,84698459016394;2,14428918032787;0,6387211578404721;3,40708147540984;3,8300735138126285;0;
2821;1.23:01:00;0;0;0;0;0;0;0;0;0;0,4350966842491577;0;0;0;0;0,5306784526658788;0,41109411744402347;0,07694170758710231;0,8159127113723925;0;0;2,374320668602812;0;0;0,25708154605742206;3,807905071332161;1,3631941102193148;0;0;0;7,029849923962489;0;0;0;0;0;0;0;0;0;0;0;0;0,6770994740954769;0,9609738969007272;0;0;0;0,01;1,1502331519733233;0,8312261374160593;0;-9,84698459016394;2,15274360655738;0,6387286100797037;3,40708147540984;3,830408323330399;0;
2822;1.23:02:00;0;0;0;0;0;0;0;0;0;0,43510563461372287;0;0;0;0;0,5306788042394385;0,4111154995462043;0,07694784844451698;0,8159213391627527;0;0;2,3743629195334672;0;0;0,25709386450352156;3,8079222596921163;1,3632774564184311;0;0;0;7,030139892105495;0;0;0;0;0;0;0;0;0;0;0;0;0,6771128225624489;0,960984368920001;0;0;0;0,01;1,1502907137032494;0,8314320155867212;0;-9,84698459016394;2,15274360655738;0,6387609958919249;3,40708147540984;3,8307597170275605;0;
2823;1.23:03:00;0;0;0;0;0;0;0;0;0;0,4351263502340196;0;0;0;0;0,5306910878280742;0,4111240789042542;0,0769534251061508;0,8159250883324815;0;0;2,3744206319858914;0;0;0,25710248624947163;3,8084961594970244;1,3634214756708158;0;0;0;7,030401798801456;0;0;0;0;0;0;0;0;0;0;0;0;0,6771321774941013;0,9610404814459166;0;0;0;0,01;1,1503385961739543;0,8314353409541918;0;-9,84698459016394;2,15274360655738;0,6387729892467208;3,40708147540984;3,8307635588717264;0;
2824;1.23:04:00;0;0;0;0;0;0;0;0;0;0,43516111947745917;0;0;0;0;0,5306970870565701;0,4111317760921333;0,07695504071143248;0,815939710972494;0;0;2,3745064626408534;0;0;0,25712974595234084;3,8085372903419783;1,3634625480478093;0;0;0;7,030450268074957;0;0;0;0;0;0;0;0;0;0;0;0;0,6772406370736511;0,9610767875264905;0;0;0;0,01;1,1503431791628866;0,8314354550824214;0;-9,84698459016394;2,15274360655738;0,6388362483021574;3,40708147540984;3,8308899069944355;0;
2825;1.23:05:00;0;0;0;0;0;0;0;0;0;0,43519134050718167;0;0;0;0;0,5306991700615166;0,41114271805823527;0,07695641346989006;0,815957784219233;0;0;2,374749809691787;0;0;0,2571318754066961;3,808550004701496;1,363566383335862;0;0;0;7,031120675228886;0;0;0;0;0;0;0;0;0;0;0;0;0,6772702679656147;0,9611079185272636;0;0;0;0,01;1,1503571873235554;0,8314356967504835;0;-9,84698459016394;2,15274360655738;0,6388413722810565;3,40708147540984;3,8309141435016945;0;
2826;1.23:06:00;0;0;0;0;0;0;0;0;0;0,4352304784456608;0;0;0;0;0,5306994130127334;0,4111614723531712;0,0769581835106226;0,815985105583239;0;0;2,3748756415687664;0;0;0,2571583727387474;3,8090455085015287;1,3636143004685581;0;0;0;7,031226665249494;0;0;0;0;0;0;0;0;0;0;0;0;0,6773347558985608;0,9611796581063483;0;0;0;0,01;1,1504222665362345;0,8315755389847977;0;-9,84698459016394;2,15274360655738;0,6388508202929069;3,4124568852459;3,8309750246354035;0;
2827;1.23:07:00;0;0;0;0;0;0;0;0;0;0,43523353750196636;0;0;0;0;0,53071847817462;0,41117660723237315;0,07695985306615376;0,8159923254281024;0;0;2,375111484079246;0;0;0,2571594854767381;3,809600996430523;1,363695089063536;0;0;0;7,031238870722735;0;0;0;0;0;0;0;0;0;0;0;0;0,6773401091663109;0,9612044024785167;0;0;0;0,01;1,1504502015809874;0,8315835251397683;0;-9,84698459016394;2,15274360655738;0,6389045768682248;3,4124568852459;3,8316032109166165;0;
2828;1.23:08:00;0;0;0;0;0;0;0;0;0;0,4352530428047406;0;0;0;0;0,5307257508291191;0,41118137316532405;0,07696575148617375;0,8159969810260889;0;0;2,3752299426240913;0;0;0,2571991753316857;3,8100622633023384;1,3637072602703801;0;0;0;7,031549920107181;0;0;0;0;0;0;0;0;0;0;0;0;0,6773406042201752;0,9612686648182097;0;0;0;0,01;1,1504665047028728;0,8316147104332926;0;-9,84698459016394;2,15274360655738;0,6389138378516661;3,4124568852459;3,8318341233214257;0;
2829;1.23:09:00;0;0;0;0;0;0;0;0;0;0,4353187172624095;0;0;0;0;0,5307392597082767;0,41119289799438763;0,07697142509891315;0,8160017415982621;0;0;2,375405658090563;0;0;0,2572022614413367;3,8103102816396905;1,363717996625456;0;0;0;7,031624024176466;0;0;0;0;0;0;0;0;0;0;0;0;0,6774240464785692;0,9613402913745194;0;0;0;0,01;1,1505402891105654;0,8316883463168895;0;-9,84698459016394;2,15274360655738;0,6389355684035168;3,4124568852459;3,832008799839326;0;
2830;1.23:10:00;0;0;0;0;0;0;0;0;0;0,43533006988635325;0;0;0;0;0,5307465976597053;0,41120872875335407;0,07697306303795108;0,8161142406072066;0;0;2,3754094406819584;0;0;0,25720976759240816;3,810401918192441;1,3637365546333697;0;0;0;7,031664760827126;0;0;0;0;0;0;0;0;0;0;0;0;0,6774242226195326;0,9614441174244942;0;0;0;0,01;1,150541153320205;0,8316919385272492;0;-9,84698459016394;2,15274360655738;0,6389359343563421;3,4124568852459;3,8323351799670147;0;
2831;1.23:11:00;0;0;0;0;0;0;0;0;0;0,4353422209031544;0;0;0;0;0,5307564088237732;0,4112277535348078;0,0769758607918045;0,8161288034498988;0;0;2,3754879725767175;0;0;0,25722583420640743;3,8105830763256123;1,3637966228002463;0;0;0;7,032015710304942;0;0;0;0;0;0;0;0;0;0;0;0;0,6774302705092735;0,9614482549138329;0;0;0;0,01;1,15064714981481;0,8316978372053976;0;-9,84698459016394;2,15274360655738;0,638953961661842;3,4124568852459;3,8324828359937015;0;
2832;1.23:12:00;0;0;0;0;0;0;0;0;0;0,4353554425326231;0;0;0;0;0,5307596139677798;0,4112467197792353;0,0769762478156102;0,8161378005598544;0;0;2,375566751278575;0;0;0,2572858064087256;3,8108529247998644;1,364051280466323;0;0;0;7,03287097133104;0;0;0;0;0;0;0;0;0;0;0;0;0,6774398269909061;0,9615187623669446;0;0;0;0,01;1,1507491438085147;0,8317784864843237;0;-9,84698459016394;2,15274360655738;0,6389881121370533;3,4124568852459;3,83263346843857;0;
2833;1.23:13:00;0;0;0;0;0;0;0;0;0;0,43538838820933035;0;0;0;0;0,5307837281560814;0,41125383353586253;0,07697660929975732;0,8161451585645028;0;0;2,3756528583394694;0;0;0,25730142208030626;3,8108978968186427;1,3640850873961299;0;0;0;7,03318544435149;0;0;0;0;0;0;0;0;0;0;0;0;0,6774554613690416;0,9615681611860938;0;0;0;0,01;1,1509390834182718;0,8318933518202779;0;-9,84698459016394;2,15274360655738;0,6390003668175024;3,4124568852459;3,8326401806025188;0;
2834;1.23:14:00;0;0;0;0;0;0;0;0;0;0,4354051808432145;0;0;0;0;0,530792019161915;0,41126489245433034;0,0769773289113198;0,8161506333197395;0;0;2,3761495813503304;0;0;0,25730336386843217;3,811438889915307;1,3641361630911981;0;0;0;7,0332719851689465;0;0;0;0;0;0;0;0;0;0;0;0;0,6774604733763442;0,9616505309658135;0;0;0;0,01;1,1509578758533494;0,8319145092597074;0;-9,84698459016394;2,15274360655738;0,6390022393573714;3,4124568852459;3,832822119384948;0;
2835;1.23:15:00;0;0;0;0;0;0;0;0;0;0,4354109038979653;0;0;0;0;0,5308693185997639;0,4113137200512554;0,07698645882910772;0,8161536568439134;0;0;2,376307516952788;0;0;0,2573124519073825;3,8117426812592656;1,3642521997351722;0;0;0;7,033572733181704;0;0;0;0;0;0;0;0;0;0;0;0;0,6775349998617093;0,9616541235629811;0;0;0;0,01;1,1509823037299094;0,8319460934760791;0;-9,84698459016394;2,15274360655738;0,6390031955151267;3,4124568852459;3,8328361921029974;0;
2836;1.23:16:00;0;0;0;0;0;0;0;0;0;0,43541795785861165;0;0;0;0;0,5308880632351285;0,4113797137348656;0,07699215643915226;0,816174128166394;0;0;2,376330105580251;0;0;0,2573270819027501;3,8120415778610885;1,3642707863558294;0;0;0;7,03361708515927;0;0;0;0;0;0;0;0;0;0;0;0;0,6775381967602611;0,9616882919370823;0;0;0;0,01;1,1510831155634906;0,8319712896444859;0;-9,84698459016394;2,15274360655738;0,6390123121833202;3,4124568852459;3,8329165188773433;0;
