Reactive.Time;Time span;Bedroom Light (200W) [var];Living Room Light (Energy Saving Lamp, 20W) [var];Kitchen Light (60W) [var];Bathroom Light (200W) [var];Bathroom Mirror Light 30W (CFL) [var];Children Room Light Device (20W) [var];Bread Baking Machine Unold 6595 [var];Toaster Salco MT 400 [var];Single Stove Plate [var];Electric Kettle / Petra WK288 1.5L [var];Oven / AEG B 33512-5-M [var];Handmixer / Phillips Robust HR 1581 [var];PC / Acer Aspire T310 [var];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [var];Epson Stylus Color 860 [var];TASKalfa 180 [var];Canon CanoScan LIDE 110 [var];External Harddrive Iomega 3.5" [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Miele DA 61 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [var];Dehumidifier / Trotec TTK 50 S [var];Dryer / Miele T 8626 WP [var];Christopeit Treadmill TM 2 Pro [var];Hedge Trimmer / Bosch AHS 550-24 ST [var];Atika LH 2500 G [var];Lawn Mower / Sabo 32-EL [var];Laptop / ACER BT.00603.043 Replacement laptop battery [var];SAT Receiver / Kathrein UFS913 [var];Steam Iron / Phillips GC 4410 [var];TV / Phillips Goya 9770 VT [var];Washing Machine Samsung P1405J [var];Asviva High End Wellness Massage Seat [var];CD/DVD Player / Phillips HDR3810/31 [var];Home Cinema System / Samsung HT-D5550 [var];Digitalpiano / Kawai CN-23 [var];Hifi System / Sharp XL-HF300PH [var];Hair Dryer / Braun Satin Pro 2200 Ion Care [var];LED Lamp Globe E 14 Ambient 3W matt [var];Nintendo Wii [var];Microsoft Xbox 360 [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Kitchen radio / AEG KRC 4323 CD [var];Nespresso Coffee Machine, Single Cup [var];Moulinex electronic 833 [var];Dishwasher NEFF SD6P1F (2011) [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];Liebherr CBNPes 3956 [var];Router O2 Box 6431 [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Smartphone Samung S4 [var];Electric Razor / Phillips PT860/16 Razor PowerTouch Plus [var];
4091;2.20:11:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0579388273470551;0,43058905836054145;0,08046587397191592;0,8545075702227466;0;0;0;0;0;0;0;0;0;0;0;2,5983128586119717;0,4582451541599396;0;0,879452842275311;0;0;0,2634331664662676;0,7203479500060999;0;1,0053125972373798;0;0;0,6605524455938788;1,1922560721898976;0;0,4509810049137383;0;0;0;0;0;-9,81841180327869;0,6678044908341721;3,43518442622951;0,2678844377867754;0,07241785301655987;
4092;2.20:12:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0579592851433686;0,43061594831256556;0,08046839380879299;0,8545156034812601;0;0;0;0;0;0;0;0;0;0;0;2,5984218640109304;0,4582820222211111;0;0,8794593983232377;0;0;0,263442252987961;0,7204066434985665;0;1,0053333322824904;0;0;0,6605613762266255;1,1922955779355087;0;0,4509960626119676;0;0;0;0;0;-9,81841180327869;0,6678584945169798;3,43518442622951;0,26791714914671616;0,07242238673400687;
4093;2.20:13:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0581616043995519;0,4306576608856094;0,08047333807081554;0,8545388144568783;0;0;0;0;0;0;0;0;0;0;0;2,5986479277362355;0,4582951019433222;0;0,8794658646210688;0;0;0,26345011707345917;0,7204193894138146;0;1,0054276205236674;0;0;0,6605681747909656;1,1923999567580885;0;0,4509968654175176;0;0;0;0;0;-9,81841180327869;0,6678718306862116;3,43518442622951;0,2680329359225425;0,07242397284212987;
4094;2.20:14:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0582281411560284;0,4306776985908432;0,08047611139296479;0,8545501126091262;0;0;0;0;0;0;0;0;0;0;0;2,599728012871462;0,4583110838426211;0;0,8794900120513891;0;0;0,2634595918772206;0,7204296815016652;0;1,0054542463303762;0;0;0,6605695059737052;1,1924142728106553;0;0,4510099285470644;0;0;0;0;0;-9,81841180327869;0,6679140128947442;3,43518442622951;0,26804445562434354;0,07242614729927761;
4095;2.20:15:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0582925758962403;0,43067858945728305;0,08047687780191833;0,8545511652842567;0;0;0;0;0;0;0;0;0;0;0;2,599966286374711;0,4583590602364657;0;0,8795168936681511;0;0;0,26347483669579347;0,7204315217786125;0;1,005458798739971;0;0;0,6605983012597703;1,1924254262862324;0;0,4510206068441507;0;0;0;0;0;-9,81841180327869;0,6679200509933179;3,43518442622951;0,2680644464049281;0,07242753006666017;
4096;2.20:16:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0582930800929364;0,4307231575139605;0,08047981595565261;0,8545901934015578;0;0;0;0;0;0;0;0;0;0;0;2,6001822952262352;0,45836561829445627;0;0,8795426573614931;0;0;0,26348363078739934;0,7204371458051568;0;1,005487317691539;0;0;0,6606012737570638;1,1924568224537173;0;0,4510343598331037;0;0;0;0;0;-9,81841180327869;0,667939671337673;3,43518442622951;0,2680822220101906;0,07242780884279953;
4097;2.20:17:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0583025011556029;0,43072612310065783;0,08048260896005006;0,8546419446823281;0;0;0;0;0;0;0;0;0;0;0;2,6007421220308946;0,45839494183682333;0;0,8795472317745678;0;0;0,2634904014764635;0,720456918722321;0;1,0054993211015628;0;0;0,66062341336811;1,1924785620957263;0;0,4510364171743631;0;0;0;0;0;-9,81841180327869;0,6679416609057169;3,43518442622951;0,2681066958418978;0,07242920398720311;
4098;2.20:18:00;0;0;0;0;0;0;0;0;0;0;0;0;1,058334472179675;0,43076813919748835;0,08048275563237427;0,8546433416755683;0;0;0;0;0;0;0;0;0;0;0;2,600774800654175;0,4584210508400245;0;0,8799388920396745;0;0;0,2634919043252295;0,7205562750275465;0;1,005509033108791;0;0;0,66063389988719;1,1925720036884775;0;0,4510585770290414;0;0;0;0;0;-9,81841180327869;0,6679584089610476;3,43518442622951;0,268118536236721;0,07242923490990562;
4099;2.20:19:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0584772428233056;0,4307802444276934;0,08048392522188443;0,854671289117128;0;0;0;0;0;0;0;0;0;0;0;2,600830128942798;0,45842188178654825;0;0,8799964071637405;0;0;0,2634977784171451;0,7207489362108014;0;1,0055698274716818;0;0;0,6606555588984018;1,1925742965858999;0;0,45106829077679594;0;0;0;0;0;-9,81841180327869;0,6679700169749061;3,43518442622951;0,26812607145862216;0,0724312429877201;
4100;2.20:20:00;0;0;0;0;0;0;0;0;0;0;0;0;1,058556133974383;0,43078637889842275;0,08048559883380699;0,8546717777574386;0;0;0;0;0;0;0;0;0;0;0;2,600862065511769;0,4585112453943381;0;0,8800066550468182;0;0;0,26350600319783185;0,7208314738408836;0;1,005574357285856;0;0;0,6606639493013388;1,1925748712641795;0;0,4510803702857466;0;0;0;0;0;-9,81841180327869;0,6679835351056251;3,43518442622951;0,26813584769771354;0,07243480558864711;
4101;2.20:21:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0586956808318237;0,43085062801925544;0,08048838201752971;0,8547283802568963;0;0;0;0;0;0;0;0;0;0;0;2,6010626481277876;0,4585137160318848;0;0,8800866522930381;0;0;0,263507014830653;0,7209412740737368;0;1,0055997395253955;0;0;0,6606738741798905;1,1926060688338733;0;0,45108972876629394;0;0;0;0;0;-9,81841180327869;0,6680555576392143;3,43518442622951;0,2681614317351849;0,07243532168638295;
4102;2.20:22:00;0;0;0;0;0;0;0;0;0;0;0;0;1,058746791349503;0,430864239323099;0,08049733854962185;0,8547518601093151;0;0;0;0;0;0;0;0;0;0;0;2,6012148165348106;0,45852537893813994;0;0,8800898240020073;0;0;0,2635089906989341;0,7209427349943007;0;1,0056051303687883;0;0;0,6607389704591554;1,1926846752127351;0;0,45110612866373245;0;0;0;0;0;-9,81841180327869;0,6680682648809302;3,43518442622951;0,2681945305395778;0,07243953432374925;
4103;2.20:23:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0588550655024647;0,4308671391787815;0,08049832550974226;0,8548847122451906;0;0;0;0;0;0;0;0;0;0;0;2,6013642491031765;0,45854462334356305;0;0,8801637770049542;0;0;0,26352606316934585;0,7209559005654462;0;1,005618485250319;0;0;0,6607417082201924;1,1926914781056641;0;0,45111697698770586;0;0;0;0;0;-9,81841180327869;0,668069658785998;3,43518442622951;0,26822549028660825;0,07243975627047487;
4104;2.20:24:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0589076209994603;0,43090575264313385;0,08049884397246805;0,8549045408748096;0;0;0;0;0;0;0;0;0;0;0;2,6016480756003086;0,4585848801617076;0;0,8802861212589389;0;0;0,2635263520090704;0,7209567995882495;0;1,0056405357761704;0;0;0,6607453898766806;1,1927240210822458;0;0,4511264342713116;0;0;0;0;0;-9,81841180327869;0,6680856791496192;3,43518442622951;0,268313574365263;0,07244548876358838;
4105;2.20:25:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0589680003425592;0,4309103250586176;0,08050260261842679;0,8549581405090588;0;0;0;0;0;0;0;0;0;0;0;2,6016801762335264;0,45858812730755616;0;0,8803468577617385;0;0;0,2635354352481594;0,7210867019005774;0;1,0057410251494396;0;0;0,6607500901511042;1,1927325191586893;0;0,4511362766593346;0;0;0;0;0;-9,81841180327869;0,6681037125447196;3,43518442622951;0,26833934738637394;0,07244813001432948;
4106;2.20:26:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0589970242915467;0,4309187410294947;0,08050939003540217;0,8550304994077936;0;0;0;0;0;0;0;0;0;0;0;2,6017383980050344;0,45859402432219715;0;0,8803471223886172;0;0;0,26353849978946986;0,7210872692931257;0;1,0057453896462971;0;0;0,660775432283277;1,1927425267810183;0;0,45118177995535796;0;0;0;0;0;-9,81841180327869;0,6681069497092628;3,43518442622951;0,2683553470936786;0,07245061212415016;
4107;2.20:27:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0590178149831484;0,4309553968702672;0,080509567881703;0,8550428593257748;0;0;0;0;0;0;0;0;0;0;0;2,6017638775526772;0,458609811561016;0;0,8803604736982281;0;0;0,2635394496642712;0,7211137949792886;0;1,005824271003916;0;0;0,6607817022153804;1,1928585020321734;0;0,45118184200430844;0;0;0;0;0;-9,81841180327869;0,6681177074799433;3,43518442622951;0,2683722725429829;0,07245194297737965;
4108;2.20:28:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0590376122106058;0,43099454356745603;0,08051610466996391;0,855059514758211;0;0;0;0;0;0;0;0;0;0;0;2,602502628701031;0,45862073404004156;0;0,880366695620978;0;0;0,2635590463033815;0,7212202851952312;0;1,0058388043274293;0;0;0,6607934234230077;1,192898599796814;0;0,45127193286401623;0;0;0;0;0;-9,81841180327869;0,6681328151832588;3,43518442622951;0,2683857847954312;0,07245259456718274;
4109;2.20:29:00;0;0;0;0;0;0;0;0;0;0;0;0;1,059110724673041;0,4310091149970905;0,08051679520394718;0,8551001418295135;0;0;0;0;0;0;0;0;0;0;0;2,6030251085922718;0,45864785981263306;0;0,8804483633643749;0;0;0,26357545731981524;0,7212323643394436;0;1,0058798788939742;0;0;0,6608062014897466;1,1929185786516383;0;0,45128856048725813;0;0;0;0;0;-9,81841180327869;0,6682144887607773;3,43518442622951;0,2684056583109995;0,072454695557064;
4110;2.20:30:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0591409599240103;0,43101373984409713;0,080520055461833;0,8551082835871754;0;0;0;0;0;0;0;0;0;0;0;2,6032554870065674;0,4586487233326426;0;0,8804594994859269;0;0;0,26357979978866164;0,7212521391062172;0;1,0059746973885195;0;0;0,6608294165355452;1,1929188421894128;0;0,4512948542524024;0;0;0;0;0;-9,81841180327869;0,6682582157328188;3,43518442622951;0,26844203540490325;0,07245707055272686;
4111;2.20:31:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0592054667984614;0,4310386101804939;0,08052672786009951;0,8551367267904004;0;0;0;0;0;0;0;0;0;0;0;2,603559601225708;0,45867116318503715;0;0,8804685074075097;0;0;0,2635981605173023;0,7212832784050892;0;1,0060175523555717;0;0;0,6608418815108825;1,1929932529071086;0;0,451314735609872;0;0;0;0;0;-9,81841180327869;0,6682634765909613;3,43518442622951;0,2684803940920537;0,07245712441395255;
4112;2.20:32:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0592658836974944;0,43104442015791417;0,08052942292326001;0,8551446469828575;0;0;0;0;0;0;0;0;0;0;0;2,603815283445043;0,4586804569837925;0;0,8804950108340532;0;0;0,2635991266261404;0,7213313710637246;0;1,0060263924239097;0;0;0,6608815919719246;1,1930019545457669;0;0,4513163240345403;0;0;0;0;0;-9,81841180327869;0,6682703393742403;3,43518442622951;0,2684888097865478;0,07246072742596671;
4113;2.20:33:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0592747877229096;0,43105258539216434;0,08053354537350811;0,8551634237113852;0;0;0;0;0;0;0;0;0;0;0;2,603828421410797;0,45869279541359087;0;0,8805028116392805;0;0;0,2636000548868337;0,7213520502093365;0;1,0060276194678373;0;0;0,6608904952510983;1,193077337824208;0;0,4513406410872322;0;0;0;0;0;-9,81841180327869;0,6682876190660383;3,43518442622951;0,2685031933188735;0,07246327933502328;
4114;2.20:34:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0594112811277696;0,43105981606328186;0,08053440670353813;0,855166570235463;0;0;0;0;0;0;0;0;0;0;0;2,604082777274436;0,45874258065574214;0;0,8805055855815885;0;0;0,2636001334772076;0,7213822072627112;0;1,006039540475244;0;0;0,6609109571683969;1,19316404035584;0;0,45135613243619516;0;0;0;0;0;-9,81841180327869;0,6683277943635685;3,43518442622951;0,2685646779985283;0,0724647622610745;
4115;2.20:35:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0594879517877123;0,43107531381191194;0,08053545301609961;0,855177944403983;0;0;0;0;0;0;0;0;0;0;0;2,6044927225788808;0,45875115805469263;0;0,8805103390762536;0;0;0,2636018769539217;0,7213893417531352;0;1,0061076799106037;0;0;0,6609164740645512;1,1931670511902046;0;0,4513596865857468;0;0;0;0;0;-9,81841180327869;0,6683299303478624;3,43518442622951;0,26856620194556624;0,07246806027350045;
4116;2.20:36:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0595582775287284;0,4310802056739446;0,0805371137892579;0,8551783616985589;0;0;0;0;0;0;0;0;0;0;0;2,604549888574216;0,45877733998440523;0;0,8805682475391433;0;0;0,26360245820167516;0,7214122526024548;0;1,0061230344160512;0;0;0,6609236956591859;1,1932705499599456;0;0,4513968635779137;0;0;0;0;0;-9,81841180327869;0,6683303076650935;3,43518442622951;0,2685777270020915;0,07247283123742176;
4117;2.20:37:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0597410202471325;0,43109957666221527;0,08054152002813146;0,8552067610060745;0;0;0;0;0;0;0;0;0;0;0;2,6051599832172188;0,45878380117193746;0;0,8805850960003396;0;0;0,2636192604310796;0,7214533636893513;0;1,0061456536039979;0;0;0,6609324000132324;1,193332742635134;0;0,4514113351866056;0;0;0;0;0;-9,81841180327869;0,6683313052156569;3,43518442622951;0,26857793400773344;0,0724730198160058;
4118;2.20:38:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0597964600790426;0,43110849470169293;0,08054597145205857;0,8552218984631276;0;0;0;0;0;0;0;0;0;0;0;2,6052929666538223;0,458801999445658;0;0,8806008426797466;0;0;0,26362276261676815;0,7214679841718477;0;1,0061510459158858;0;0;0,6609651189973612;1,193334955637534;0;0,451418251450909;0;0;0;0;0;-9,81841180327869;0,6683407743482401;3,43518442622951;0,2686750055265534;0,07247489834438801;
4119;2.20:39:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0598915175746901;0,4311285927639751;0,08055430070311154;0,8552310605694653;0;0;0;0;0;0;0;0;0;0;0;2,6053930500057603;0,4588114505556744;0;0,8806372391031214;0;0;0,2636266357084784;0,7215616919310941;0;1,0062142001237293;0;0;0,6609717969968435;1,193379655503041;0;0,45149830144682024;0;0;0;0;0;-9,81841180327869;0,6683583989229664;3,43518442622951;0,2687043969426146;0,07247542580241972;
4120;2.20:40:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0598993829277936;0,4311556685149753;0,08055548882514899;0,8552456033927739;0;0;0;0;0;0;0;0;0;0;0;2,6054019447809003;0,4588170878328266;0;0,8806667867591543;0;0;0,26364090509289084;0,721628171542162;0;1,0062577969485709;0;0;0,6609742747237423;1,1933887507011112;0;0,45151973036173576;0;0;0;0;0;-9,81841180327869;0,6684492693415057;3,43518442622951;0,26874026944013246;0,07247588653405033;
4121;2.20:41:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0599815002731843;0,43116403849885476;0,08055688389300475;0,8552562662855018;0;0;0;0;0;0;0;0;0;0;0;2,605702913505364;0,45883661235467343;0;0,8806716722483223;0;0;0,2636593043505821;0,7216589094103066;0;1,0062883810011969;0;0;0,6609757649832362;1,1934592441840406;0;0,45157261347359884;0;0;0;0;0;-9,81841180327869;0,6684513065071896;3,43518442622951;0,26874046690429904;0,07247745587084037;
4122;2.20:42:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0600421916982123;0,4311665260171252;0,08056372977249356;0,8552736286935269;0;0;0;0;0;0;0;0;0;0;0;2,6061256407926376;0,4588394480992117;0;0,8807152757409225;0;0;0,26368515884471694;0,7216895253339837;0;1,006288446807296;0;0;0,6609960013823651;1,193465813995583;0;0,45157992619510295;0;0;0;0;0;-9,81841180327869;0,6684743044248874;3,43518442622951;0,2687651200244931;0,07248072245808969;
4123;2.20:43:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0600757891160963;0,4312011061647623;0,08056404732080036;0,8553240512688772;0;0;0;0;0;0;0;0;0;0;0;2,6061833885877896;0,4588460445142204;0;0,8807459224672589;0;0;0,2636904311467127;0,7217157539475887;0;1,0063225824710529;0;0;0,6609973656711592;1,193485012148054;0;0,4515854605834879;0;0;0;0;0;-9,81841180327869;0,668475878761341;3,43518442622951;0,2687808795426684;0,07248231696569479;
4124;2.20:44:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0600878212259766;0,43120212813338527;0,08056456587228361;0,8553401023966342;0;0;0;0;0;0;0;0;0;0;0;2,606282632898257;0,4588851581860673;0;0,8807770992405476;0;0;0,26370403661882785;0,721747753571038;0;1,006330713681737;0;0;0,6609998376027828;1,19351317202486;0;0,451624605004275;0;0;0;0;0;-9,81841180327869;0,6684769029399767;3,43518442622951;0,26879441218340644;0,07248397769625285;
4125;2.20:45:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0601146734790747;0,43124155945422254;0,08056599711167302;0,8553932202481673;0;0;0;0;0;0;0;0;0;0;0;2,6070397762636284;0,4589052666337226;0;0,8810385534485281;0;0;0,26371278614531574;0,7217809502262009;0;1,0063337005002073;0;0;0,6610395923393285;1,1935562093166419;0;0,451627902671927;0;0;0;0;0;-9,81841180327869;0,6684876295530552;3,43518442622951;0,2688176236991095;0,07248669077114893;
4126;2.20:46:00;0;0;0;0;0;0;0;0;0;0;0;0;1,060123453658296;0,43126404460916673;0,08057166086296247;0,8553939014304407;0;0;0;0;0;0;0;0;0;0;0;2,607374413694249;0,45891772900566513;0;0,8810726964586748;0;0;0,26373546115050533;0,7217810778568077;0;1,0063338368324592;0;0;0,6610807458017771;1,193559448472781;0;0,45166404739581034;0;0;0;0;0;-9,81841180327869;0,668505494816099;3,43518442622951;0,2688225914174221;0,07248690001522169;
4127;2.20:47:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0601359467271274;0,4312765123833937;0,0805766172560889;0,8554083385448226;0;0;0;0;0;0;0;0;0;0;0;2,607644791632492;0,45892637812822523;0;0,8811551149881179;0;0;0,26374005276725665;0,7217836977890664;0;1,0063446525378161;0;0;0,6611041077972283;1,1935669854452373;0;0,45166571064166106;0;0;0;0;0;-9,81841180327869;0,6685434342410773;3,43518442622951;0,2688435924795367;0,07248970815564901;
4128;2.20:48:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0601396219009849;0,4312879475922013;0,08058018176890586;0,855461979671513;0;0;0;0;0;0;0;0;0;0;0;2,6081022798239375;0,4589305447113171;0;0,8812151660435243;0;0;0,26378485759223885;0,7217837459681512;0;1,0063751748855094;0;0;0,6611594451200551;1,1936135033689694;0;0,45170393944264564;0;0;0;0;0;-9,81841180327869;0,6685446992661374;3,43518442622951;0,26893159459198773;0,07249250640480834;
4129;2.20:49:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0602090395054111;0,43130489328965105;0,08058330491864085;0,8555658897599567;0;0;0;0;0;0;0;0;0;0;0;2,6081163757388324;0,45893063506776255;0;0,8812601992248229;0;0;0,2637865143953066;0,721787290324513;0;1,0063830393249804;0;0;0,6611704003840124;1,1936847331612612;0;0,4517336192310125;0;0;0;0;0;-9,81841180327869;0,6685634748269313;3,43518442622951;0,26900374068004945;0,07249658895301624;
4130;2.20:50:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0602183995651784;0,431333077007664;0,08058727926390953;0,8555839322414465;0;0;0;0;0;0;0;0;0;0;0;2,6085671856780697;0,45894747510717476;0;0,881263023548216;0;0;0,263795668341215;0,7218156027223572;0;1,006389631132657;0;0;0,6612112428455603;1,1936928412739198;0;0,45179454453795337;0;0;0;0;0;-9,81841180327869;0,668565948370364;3,43518442622951;0,2690042101232632;0,07249717402474937;
4131;2.20:51:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0602218415168723;0,4314067624047807;0,08058986986782321;0,8555878905226407;0;0;0;0;0;0;0;0;0;0;0;2,6085731010557964;0,4589985051632248;0;0,8812771142583758;0;0;0,263802148354942;0,7218292264920332;0;1,0063900948915936;0;0;0,6612191096884744;1,193758855040275;0;0,4518304007943702;0;0;0;0;0;-9,81841180327869;0,6685809021452934;3,43518442622951;0,26905019926763313;0,07250072400147714;
4132;2.20:52:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0603150354909063;0,43141072854673446;0,08059013379272353;0,8555976305150819;0;0;0;0;0;0;0;0;0;0;0;2,608580423218424;0,4590025644933041;0;0,8813385732359225;0;0;0,26380466974180644;0,7218744638060139;0;1,0063971510790333;0;0;0,6612207722962496;1,1937602097493734;0;0,45185826765385695;0;0;0;0;0;-9,81841180327869;0,6685903752152195;3,43518442622951;0,26907056538828644;0,07250349066456305;
4133;2.20:53:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0603367518491593;0,4314777637821754;0,08059207278325135;0,8556554245328681;0;0;0;0;0;0;0;0;0;0;0;2,6089132314355825;0,45901059168104347;0;0,8813425051350791;0;0;0,26381213028427297;0,7218868737212806;0;1,0063988445210905;0;0;0,6612481659365856;1,1938152434225864;0;0,4518629795078244;0;0;0;0;0;-9,81841180327869;0,6686299835100662;3,43518442622951;0,2690800451161658;0,07250494304144252;
4134;2.20:54:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0603560399392615;0,43149206716971084;0,08059434427919977;0,8556868934703975;0;0;0;0;0;0;0;0;0;0;0;2,6091768760357366;0,4590504819562871;0;0,8814627110154067;0;0;0,2638533517223578;0,7219808562728179;0;1,00645601926913;0;0;0,6612526108738846;1,1938203057452341;0;0,45187530293293265;0;0;0;0;0;-9,81841180327869;0,6686407492649122;3,43518442622951;0,26911468990947307;0,07250740486022593;
4135;2.20:55:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0604875250493138;0,43149803525850444;0,08059500975900485;0,8557302115216151;0;0;0;0;0;0;0;0;0;0;0;2,609221770464214;0,4590605911167982;0;0,8816286919886683;0;0;0,2638730926110218;0,7219957671184122;0;1,0064768679346623;0;0;0,6612574874809735;1,1939072835490863;0;0,451882277910226;0;0;0;0;0;-9,81841180327869;0,6686508846197944;3,43518442622951;0,269200731063811;0,07250884672967119;
4136;2.20:56:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0605890785864815;0,43149959131277793;0,08059504724044748;0,8557671613921636;0;0;0;0;0;0;0;0;0;0;0;2,6094979689122777;0,45909528065245236;0;0,8816471194298228;0;0;0,2638777754260992;0,722001045993464;0;1,0064784586534126;0;0;0,6612616285154429;1,1939316248906502;0;0,4519123471968055;0;0;0;0;0;-9,81841180327869;0,668703609600961;3,43518442622951;0,26928769341997655;0,07251290128769174;
4137;2.20:57:00;0;0;0;0;0;0;0;0;0;0;0;0;1,060626900185021;0,43155800529523647;0,0805985827636999;0,8557950509771447;0;0;0;0;0;0;0;0;0;0;0;2,6096629696977605;0,4591285102946995;0;0,8816666095441552;0;0;0,2638870816553587;0,7220472192388661;0;1,0064806620123758;0;0;0,6612792725311227;1,1939552222978798;0;0,4519222923106643;0;0;0;0;0;-9,81841180327869;0,6687122519599189;3,43518442622951;0,26931754207069836;0,072514637541743;
4138;2.20:58:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0606521288561714;0,43156418096412075;0,0806077023122433;0,8558112346298343;0;0;0;0;0;0;0;0;0;0;0;2,609842793990098;0,4591300935086987;0;0,8816774316447704;0;0;0,2638952154083558;0,722078186898829;0;1,0065131688549225;0;0;0,6612956349592626;1,193969400943258;0;0,45192545095764247;0;0;0;0;0;-9,81841180327869;0,6687200640172113;3,43518442622951;0,26932731997984455;0,07251561138600085;
4139;2.20:59:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0606786071984398;0,43156698708457825;0,0806103242984612;0,855821146148786;0;0;0;0;0;0;0;0;0;0;0;2,610060865188874;0,4591504048813262;0;0,88175015420957;0;0;0,26390244029774024;0,7220963330874793;0;1,0065152433690252;0;0;0,6613056686154246;1,1939696523781973;0;0,4519268826001793;0;0;0;0;0;-9,81841180327869;0,6687217522234795;3,43518442622951;0,269345209285029;0,07251981932391666;
4140;2.21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0606951133967721;0,43161791395216437;0,08061051229017614;0,8558273176116489;0;0;0;0;0;0;0;0;0;0;0;2,6104110315859614;0,4591634599125004;0;0,8817771646615968;0;0;0,2639042303225568;0,7221236089521272;0;1,0065570057549733;0;0;0,6613061385632255;1,1939947268373654;0;0,45192785210212527;0;0;0;0;0;-9,81841180327869;0,6687446954029402;3,43518442622951;0,2693926895824054;0,07252234060566189;
4141;2.21:01:00;0;0;0;0;0;0;0;0;0;0;0;0;1,0607283403240249;0,4316226498765719;0,080624310347058;0,8558586416965608;0;0;0;0;0;0;0;0;0;0;0;2,6105175197191297;0,4591833731416835;0;0,881780079760176;0;0;0,2639121990264286;0,722158003070155;0;1,0066550876678242;0;0;0,66133930940479;1,1940621668426035;0;0,4519290138996099;0;0;0;0;0;-9,81841180327869;0,6687697939432684;3,43518442622951;0,2694295421609268;0,07252375171259307;
4142;2.21:02:00;0;0;0;0;0;0;0;0;0;0;0;0;1,060731060619779;0,43165138505701056;0,08062669930754857;0,8558839559238095;0;0;0;0;0;0;0;0;0;0;0;2,6107993246204333;0,4592546092914061;0;0,8817996513789441;0;0;0,263918136548014;0,7221588962762618;0;1,0066657077740078;0;0;0,661379512528842;1,1941322598614712;0;0,4519492388776784;0;0;0;0;0;-9,81841180327869;0,6687815010453136;3,43518442622951;0,26943878852183256;0,0725343968698166;
4143;2.21:03:00;0;0;0;0;0;0;0;0;0;0;0;0;1,060749703589115;0,4316562585639686;0,08062730278742006;0,8559083816320653;0;0;0;0;0;0;0;0;0;0;0;2,6110546601336675;0,4592852737083174;0;0,8818305247762526;0;0;0,2639343647978997;0,7221644516437126;0;1,006667651125288;0;0;0,6613815889925805;1,1941678698952958;0;0,4519544306635227;0;0;0;0;0;-9,81841180327869;0,6687891906817242;3,43518442622951;0,26944499367320746;0,07253501094622435;
