Reactive.Time;Time span;Living Room Light (200W) [var];Kitchen Light (300W) [var];Bathroom Light (60W) [var];Bathroom Mirror Light 100W (Conventional) [var];Bedroom Light (60W) [var];Bedroom Light (20W) [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left [var];Coffee Machine / Braun Impression KF 600 [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster / Bosch TAT8SL1 [var];Miele H 5241 B [var];Handmixer / Phillips Robust HR 1581 [var];Extractor Hood / Miele DA 429-4 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv [var];Microwave / Panasonic NN-CD757W [var];Electronic hometrainer / Kettler Track Perfomance [var];Laptop Lenovo Thinkpad x220 [var];Washing Machine Samsung P1405J [var];CD/DVD Player / Philips DVDR 725 H [var];Home Cinema System / Samsung HT-D5550 [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Hifi System / Sharp XL-HF300PH [var];Electric Kettle / Phillips Essential HD 4685/90 Schwarz [var];Energy Saving Lamp / EL-REF 11 E27 [var];Vacuum Cleaner FiF [var];Nintendo Wii [var];Coffee Machine / Braun KF 580E [var];Electric Kettle / Petra WK288 1.5L [var];Hair Dryer / Braun Satin Pro 2200 Ion Care [var];Heater / Honeywell BH-888E [var];Liebherr CBNPes 3956 [var];Electric Razor Braun Cruzer 5 [var];Electric Tooth Brush / Phillips HX9332 [var];Phone Siemens Gigaset C320 [var];Router O2 Box 6431 [var];Yamaha RX-V667 [var];
4447;3.02:07:00;0;0;0;0;0;0;0;0;0,46676378362474236;0;0;0;0;0;0;0;0;8,12585695041191;0;12,83156992;0;0,3676916728901237;0,7247792800288075;0,01;0,4642254922779634;1,0150971675203466;0;0;0;0,6676772120487533;0;0;0;0;0;2,55123590163934;0,676405827127827;3,43873639344262;-9,81431409836065;4,05448251830194;
4448;3.02:08:00;0;0;0;0;0;0;0;0;0,46682840231996614;0;0;0;0;0;0;0;0;8,126201235571367;0;12,83156992;0;0,3677026656324095;0,7247896017175028;0,01;0,46428653881484694;1,0151052968195065;0;0;0;0,6676825491154399;0;0;0;0;0;2,55123590163934;0,67647740279206;3,43873639344262;-9,81431409836065;4,05469291426954;
4449;3.02:09:00;0;0;0;0;0;0;0;0;0,4668560145488616;0;0;0;0;0;0;0;0;8,126239384816037;0;12,83156992;0;0,3677247184560566;0,7247939297472576;0,01;0,46432240355336;1,015163973075673;0;0;0;0,6677004383696518;0;0;0;0;0;2,55123590163934;0,6764889646650427;3,43873639344262;-9,81431409836065;4,054715464653923;
4450;3.02:10:00;0;0;0;0;0;0;0;0;0,4668732220622727;0;0;0;0;0;0;0;0;8,126468212788945;0;12,83156992;0;0,367746534211177;0,7248149292819207;0,01;0,4644595800863489;1,0151741699379342;0;0;0;0,6677088056980703;0;0;0;0;0;2,55123590163934;0,6764922658222773;3,43873639344262;-9,81431409836065;4,054736664079112;
4451;3.02:11:00;0;0;0;0;0;0;0;0;0,4669099114356978;0;0;0;0;0;0;0;0;8,126492470701676;0;12,83156992;0;0,3677607049947117;0,7248498308890949;0,01;0,464476039035271;1,015176015029755;0;0;0;0,6677137166767165;0;0;0;0;0;2,55123590163934;0,6764979760391377;3,43873639344262;-9,81431409836065;4,054765837846757;
4452;3.02:12:00;0;0;0;0;0;0;0;0;0,4669099121892238;0;0;0;0;0;0;0;0;8,12681762758966;0;12,83156992;0;0,36777267087283405;0,7248980650852325;0,01;0,46448157040921845;1,0151837731120914;0;0;0;0,6678192479689065;0;0;0;0;0;2,55123590163934;0,6765343127315876;3,43873639344262;-9,81431409836065;4,0548625031841725;
4453;3.02:13:00;0;0;0;0;0;0;0;0;0,4669610308307961;0;0;0;0;0;0;0;0;8,127038132770224;0;12,83156992;0;0,3677757114346404;0,7249291531680612;0,01;0,46450064275559694;1,0152744585257405;0;0;0;0,6678222143371545;0;0;0;0;0;2,55123590163934;0,6765758761089163;3,43873639344262;-9,81431409836065;4,054870895164774;
4454;3.02:14:00;0;0;0;0;0;0;0;0;0,4669834008437949;0;0;0;0;0;0;0;0;8,127045831163782;0;12,83156992;0;0,3677808412497795;0,7249443739793053;0,01;0,46450090328247307;1,0152945449500594;0;0;0;0,6678250261591608;0;0;0;0;0;2,55123590163934;0,676578867144078;3,43873639344262;-9,81431409836065;4,054982798368206;
4455;3.02:15:00;0;0;0;0;0;0;0;0;0,4670458675463626;0;0;0;0;0;0;0;0;8,127208548309309;0;12,83156992;0;0,36778408817733377;0,7250160043750074;0,01;0,4645062964392146;1,015304992703259;0;0;0;0,6678253190841803;0;0;0;0;0;2,55123590163934;0,6766714030189144;3,43873639344262;-9,81431409836065;4,05532834806999;
4456;3.02:16:00;0;0;0;0;0;0;0;0;0,46704831762024734;0;0;0;0;0;0;0;0;8,127560859348138;0;12,83156992;0;0,36779368594207035;0,7250296426261413;0,01;0,4645147712408362;1,0153403380082098;0;0;0;0,6678314034782549;0;0;0;0;0;2,55123590163934;0,6766754851507407;3,43873639344262;-9,81431409836065;4,056083027859226;
4457;3.02:17:00;0;0;0;0;0;0;0;0;0,4670499092148996;0;0;0;0;0;0;0;0;8,129078067605768;0;12,83156992;0;0,3678100762546585;0,7250573437320679;0,01;0,46455087023832237;1,0153699913633585;0;0;0;0,6678329778472317;0;0;0;0;0;2,55123590163934;0,6767038084347173;3,43873639344262;-9,81431409836065;4,056164215388623;
4458;3.02:18:00;0;0;0;0;0;0;0;0;0,46707758410555167;0;0;0;0;0;0;0;0;8,129454781180689;0;12,83156992;0;0,3678255710213197;0,7250591799525813;0,01;0,46456523163044855;1,0154479826991119;0;0;0;0,6678876503834471;0;0;0;0;0;2,55123590163934;0,6767145200595404;3,43873639344262;-9,81431409836065;4,056342417423142;
4459;3.02:19:00;0;0;0;0;0;0;0;0;0,4670855006927852;0;0;0;0;0;0;0;0;8,129580936808493;0;12,83156992;0;0,3678311767304925;0,7251077566373151;0,01;0,4646200380225075;1,0154480863084625;0;0;0;0,6679065625768311;0;0;0;0;0;2,55123590163934;0,6767569015430882;3,43873639344262;-9,81431409836065;4,056380820692101;
4460;3.02:20:00;0;0;0;0;0;0;0;0;0,4671579646914006;0;0;0;0;0;0;0;0;8,130240833189793;0;12,83156992;0;0,36784682046704964;0,725147289281574;0,01;0,4646292388364819;1,0155048124973978;0;0;0;0,6680070272854398;0;0;0;0;0;2,55123590163934;0,676814930053879;3,43873639344262;-9,81431409836065;4,056517704738905;
4461;3.02:21:00;0;0;0;0;0;0;0;0;0,46719530603751513;0;0;0;0;0;0;0;0;8,13046852364834;0;12,83156992;0;0,3678549078939866;0,7252309152913459;0,01;0,46463000105793517;1,0155797938436277;0;0;0;0,6680688777419446;0;0;0;0;0;2,55123590163934;0,676832522924047;3,43873639344262;-9,81431409836065;4,05687565785161;
4462;3.02:22:00;0;0;0;0;0;0;0;0;0,46721367988143675;0;0;0;0;0;0;0;0;8,130549998178562;0;12,83156992;0;0,36785841616448617;0,7252541813364135;0,01;0,4646792432510641;1,0155943536796368;0;0;0;0,6680752717299421;0;0;0;0;0;2,55123590163934;0,6769236467336234;3,43873639344262;-9,81431409836065;4,057010784270535;
4463;3.02:23:00;0;0;0;0;0;0;0;0;0,4672241408940106;0;0;0;0;0;0;0;0;8,130578195569296;0;12,83156992;0;0,3678648269841763;0,7252597013247261;0,01;0,4646866819166267;1,015603715124524;0;0;0;0,6681485008070593;0;0;0;0;0;2,55123590163934;0,6770512271575947;3,43873639344262;-9,81431409836065;4,057058813084401;
4464;3.02:24:00;0;0;0;0;0;0;0;0;0,46722683887768424;0;0;0;0;0;0;0;0;8,130693011949619;0;12,83156992;0;0,3678650060660344;0,7252837661334754;0,01;0,4647231673551088;1,0156343439336442;0;0;0;0,6681618862681264;0;0;0;0;0;2,55123590163934;0,6770640586440846;3,43873639344262;-9,81431409836065;4,0574268066218515;
4465;3.02:25:00;0;0;0;0;0;0;0;0;0,46724209654202215;0;0;0;0;0;0;0;0;8,130727288689132;0;12,83156992;0;0,367870094235168;0,7253279410748568;0,01;0,46472942306657367;1,0156359375904938;0;0;0;0,6681750171817157;0;0;0;0;0;2,55123590163934;0,6770819572000762;3,43873639344262;-9,81431409836065;4,057628562815002;
4466;3.02:26:00;0;0;0;0;0;0;0;0;0,46726065757688207;0;0;0;0;0;0;0;0;8,130989302513042;0;12,83156992;0;0,3678818099822044;0,7253714284629671;0,01;0,46473096987342516;1,015642346468777;0;0;0;0,6681755278082219;0;0;0;0;0;2,55123590163934;0,6771134258492963;3,43873639344262;-9,81431409836065;4,0578032668351165;
4467;3.02:27:00;0;0;0;0;0;0;0;0;0,46727688701258313;0;0;0;0;0;0;0;0;8,131463511609015;0;12,83156992;0;0,3678927955917942;0,7253748838614619;0,01;0,46473998866539856;1,0156571244525008;0;0;0;0,6682338580376146;0;0;0;0;0;2,55123590163934;0,677151001463045;3,43873639344262;-9,81431409836065;4,057841166833547;
4468;3.02:28:00;0;0;0;0;0;0;0;0;0,46729634177359036;0;0;0;0;0;0;0;0;8,131818218477248;0;12,83156992;0;0,3678957232793552;0,7254003006295712;0,01;0,4647505122198473;1,0156846630431355;0;0;0;0,6682355034668672;0;0;0;0;0;2,55123590163934;0,6772530036968759;3,43873639344262;-9,81431409836065;4,0579510048814385;
4469;3.02:29:00;0;0;0;0;0;0;0;0;0,4673000777647185;0;0;0;0;0;0;0;0;8,131851285025817;0;12,83156992;0;0,3678966138354827;0,7254136013661039;0,01;0,46476968075629455;1,0157199999590711;0;0;0;0,6682508533911978;0;0;0;0;0;2,55123590163934;0,677293514095674;3,43873639344262;-9,81431409836065;4,0581549782468205;
4470;3.02:30:00;0;0;0;0;0;0;0;0;0,467318655291896;0;0;0;0;0;0;0;0;8,132714644397083;0;12,83156992;0;0,36790824540852485;0,7254883784452905;0,01;0,4647701330256409;1,0158150475427978;0;0;0;0,6683141601781344;0;0;0;0;0;2,55123590163934;0,677311474227512;3,43873639344262;-9,81431409836065;4,058229629823947;
4471;3.02:31:00;0;0;0;0;0;0;0;0;0,4673252780117563;0;0;0;0;0;0;0;0;8,13283621841201;0;12,83156992;0;0,3679160275077157;0,725518568348461;0,01;0,4648915289885553;1,0158429576365369;0;0;0;0,6683508926929368;0;0;0;0;0;2,55123590163934;0,6773231072937776;3,43873639344262;-9,81431409836065;4,058299167176187;
4472;3.02:32:00;0;0;0;0;0;0;0;0;0,4673301008431169;0;0;0;0;0;0;0;0;8,133779095172095;0;12,83156992;0;0,3679194040800572;0,7255674532030963;0,01;0,46489377452048736;1,0158555389958963;0;0;0;0,6683634498829925;0;0;0;0;0;2,55123590163934;0,6773293545805323;3,43873639344262;-9,81431409836065;4,058566971270129;
4473;3.02:33:00;0;0;0;0;0;0;0;0;0,4673434469671741;0;0;0;0;0;0;0;0;8,133864617131685;0;12,83156992;0;0,36792571021136505;0,7255972792271453;0,01;0,4649136905808195;1,0158594340971652;0;0;0;0,6684288698523662;0;0;0;0;0;2,55123590163934;0,6773377079103181;3,43873639344262;-9,81431409836065;4,058714299522984;
4474;3.02:34:00;0;0;0;0;0;0;0;0;0,4673456368942732;0;0;0;0;0;0;0;0;8,134057712778315;0;12,83156992;0;0,3679526915506773;0,7256114399253534;0,01;0,4649177006094048;1,015867519538956;0;0;0;0,6684996484167176;0;0;0;0;0;2,55123590163934;0,6773596802688734;3,43873639344262;-9,81431409836065;4,058812091267043;
4475;3.02:35:00;0;0;0;0;0;0;0;0;0,4673527475511734;0;0;0;0;0;0;0;0;8,134148446485183;0;12,83156992;0;0,3679690700257004;0,7257098008138091;0,01;0,4649225412465101;1,015917580931532;0;0;0;0,6685182864416636;0;0;0;0;0;2,55123590163934;0,6773739526706178;3,43873639344262;-9,81431409836065;4,058946986322554;
4476;3.02:36:00;0;0;0;0;0;0;0;0;0,46735588306114473;0;0;0;0;0;0;0;0;8,13449978829693;0;12,83156992;0;0,36797134404997;0,7257175934984696;0,01;0,4649402976709128;1,0160712527608187;0;0;0;0,6685221482455743;0;0;0;0;0;2,55123590163934;0,6774345796635228;3,43873639344262;-9,81431409836065;4,059081380809438;
4477;3.02:37:00;0;0;0;0;0;0;0;0;0,4673626074310457;0;0;0;0;0;0;0;0;8,134795321421317;0;12,83156992;0;0,36803273350328153;0,7257201568315929;0,01;0,46496155381696064;1,0160779912625015;0;0;0;0,6685322357971962;0;0;0;0;0;2,55123590163934;0,6774496247698916;3,43873639344262;-9,81431409836065;4,059308547589586;
4478;3.02:38:00;0;0;0;0;0;0;0;0;0,46745134390105786;0;0;0;0;0;0;0;0;8,134961307888315;0;12,83156992;0;0,3680434425570135;0,7260150992659827;0,01;0,46496635338104025;1,0160801816290963;0;0;0;0,668643278370115;0;0;0;0;0;2,55123590163934;0,6774903238650719;3,43873639344262;-9,81431409836065;4,059321446432847;
4479;3.02:39:00;0;0;0;0;0;0;0;0;0,46746775786830275;0;0;0;0;0;0;0;0;8,135819976258738;0;12,83156992;0;0,36804849609801266;0,7260590500495363;0,01;0,46500679616612106;1,0162101129684609;0;0;0;0,6686690695691392;0;0;0;0;0;2,55123590163934;0,6774981350713432;3,43873639344262;-9,81431409836065;4,059382708766083;
4480;3.02:40:00;0;0;0;0;0;0;0;0;0,4674911981995242;0;0;0;0;0;0;0;0;8,135900230911236;0;12,83156992;0;0,36805105556424506;0,726077671346696;0,01;0,46502136351742807;1,016210202732419;0;0;0;0,6687247384483296;0;0;0;0;0;2,55123590163934;0,6775031171370419;3,43873639344262;-9,81431409836065;4,059653235477372;
4481;3.02:41:00;0;0;0;0;0;0;0;0;0,46752817011260417;0;0;0;0;0;0;0;0;8,137159634784627;0;12,83156992;0;0,3680510682239018;0,7261330994643226;0,01;0,4650268464331082;1,0163401520279878;0;0;0;0,6687510454440521;0;0;0;0;0;2,55123590163934;0,6775051971224723;3,43873639344262;-9,81431409836065;4,05994007645005;
4482;3.02:42:00;0;0;0;0;0;0;0;0;0,46753981826399;0;0;0;0;0;0;0;0;8,137174114355098;0;12,83156992;0;0,3680593738292036;0,7261999439955129;0,01;0,4650279446149134;1,0163778470919138;0;0;0;0,6687593204500271;0;0;0;0;0;2,55123590163934;0,6775080471650546;3,43873639344262;-9,81431409836065;4,060016900632793;
4483;3.02:43:00;0;0;0;0;0;0;0;0;0,46755760895458043;0;0;0;0;0;0;0;0;8,13727637846497;0;12,83156992;0;0,36806254501449254;0,7262329327031644;0,01;0,46505217365420837;1,0164182991197381;0;0;0;0,6688377990724964;0;0;0;0;0;2,55123590163934;0,6775231435467038;3,43873639344262;-9,81431409836065;4,060055025751631;
4484;3.02:44:00;0;0;0;0;0;0;0;0;0,46759927526467826;0;0;0;0;0;0;0;0;8,137467452737363;0;12,83156992;0;0,368099801322557;0,7262370802398388;0,01;0,4650662624260132;1,0164825479902446;0;0;0;0,6688409145932258;0;0;0;0;0;2,55123590163934;0,677562693331632;3,43873639344262;-9,81431409836065;4,060512417536983;
4485;3.02:45:00;0;0;0;0;0;0;0;0;0,4676084628501345;0;0;0;0;0;0;0;0;8,137531030754895;0;12,83156992;0;0,368116587453824;0,7262821281742795;0,01;0,46506921350283165;1,0165775511227002;0;0;0;0,6688915484178056;0;0;0;0;0;2,55123590163934;0,6775861909254411;3,43873639344262;-9,81431409836065;4,060609627045645;
4486;3.02:46:00;0;0;0;0;0;0;0;0;0,4676837983277194;0;0;0;0;0;0;0;0;8,137556062043341;0;12,83156992;0;0,36813403313417375;0,7262972123159551;0,01;0,46507044782406826;1,0166129594145885;0;0;0;0,6689196550714125;0;0;0;0;0;2,55123590163934;0,677622194839088;3,43873639344262;-9,81431409836065;4,060818677039936;
4487;3.02:47:00;0;0;0;0;0;0;0;0;0,46771969819841636;0;0;0;0;0;0;0;0;8,13768918218435;0;12,83156992;0;0,368141749884218;0,7263211207149706;0,01;0,4651049074864785;1,0166339324128142;0;0;0;0,6689205215768877;0;0;0;0;0;2,55123590163934;0,6776256805983729;3,43873639344262;-9,81431409836065;4,060977725479246;
4488;3.02:48:00;0;0;0;0;0;0;0;0;0,4677239790825768;0;0;0;0;0;0;0;0;8,138138299190487;0;12,83156992;0;0,3681626057578114;0,7263453722727374;0,01;0,46510585711738167;1,0166764112223485;0;0;0;0,6690602138804546;0;0;0;0;0;2,55123590163934;0,6776610835922732;3,43873639344262;-9,81431409836065;4,060987606607691;
4489;3.02:49:00;0;0;0;0;0;0;0;0;0,4678094142800614;0;0;0;0;0;0;0;0;8,138487537566736;0;12,83156992;0;0,3681694327240083;0,7264266016795888;0,01;0,4651079482302744;1,0167394690000267;0;0;0;0,6690737236680471;0;0;0;0;0;2,55123590163934;0,6776857853087953;3,43873639344262;-9,81431409836065;4,061086486406919;
4490;3.02:50:00;0;0;0;0;0;0;0;0;0,4678284065497706;0;0;0;0;0;0;0;0;8,138641441487783;0;12,83156992;0;0,36818842487016384;0,7264535899815219;0,01;0,4651108120956416;1,0167541277717909;0;0;0;0,669176467229648;0;0;0;0;0;2,55123590163934;0,6777016553857051;3,43873639344262;-9,81431409836065;4,061324008731915;
4491;3.02:51:00;0;0;0;0;0;0;0;0;0,4678369352402391;0;0;0;0;0;0;0;0;8,138771706963531;0;12,833632;0;0,3681963091503281;0,726467446907719;0,01;0,46515079491048267;1,016754829901477;0;0;0;0,6691798017364551;0;0;0;0;0;2,55123590163934;0,6777359237937218;3,43873639344262;-9,81431409836065;4,061491810238082;
4492;3.02:52:00;0;0;0;0;0;0;0;0;0,46787174933711245;0;0;0;0;0;0;0;0;8,138888126825318;0;12,833632;0;0,36821591892417604;0,7265255675220019;0,01;0,4651697429069126;1,016861149639843;0;0;0;0,6693152602086969;0;0;0;0;0;2,55123590163934;0,6777831493149485;3,43873639344262;-9,81431409836065;4,061711194639687;
4493;3.02:53:00;0;0;0;0;0;0;0;0;0,46787773623217793;0;0;0;0;0;0;0;0;8,138901388780825;0;12,833632;0;0,36821654345446253;0,7266257476097737;0,01;0,46519507545857547;1,016875375135125;0;0;0;0,6693342009451886;0;0;0;0;0;2,55123590163934;0,6778053950434382;3,43873639344262;-9,81431409836065;4,061811940765058;
4494;3.02:54:00;0;0;0;0;0;0;0;0;0,4679128814080686;0;0;0;0;0;0;0;0;8,138972272599515;0;12,833632;0;0,36822992862605086;0,7266275381459242;0,01;0,46522529742939905;1,0169378646177967;0;0;0;0,6693584732808419;0;0;0;0;0;2,55123590163934;0,6778082308150096;3,43873639344262;-9,81431409836065;4,062334832414873;
4495;3.02:55:00;0;0;0;0;0;0;0;0;0,46792202741535177;0;0;0;0;0;0;0;0;8,13921371686966;0;12,833632;0;0,368249687046868;0,726638039015593;0,01;0,465259846241969;1,0169426865681799;0;0;0;0,6693606991521216;0;0;0;0;0;2,55123590163934;0,6778247013240913;3,43873639344262;-9,81431409836065;4,062350583141578;
4496;3.02:56:00;0;0;0;0;0;0;0;0;0,46795391429557043;0;0;0;0;0;0;0;0;8,139248463168133;0;12,833632;0;0,3682600586500982;0,7266770469204754;0,01;0,46526714043163625;1,0169648871857666;0;0;0;0,6694098823860382;0;0;0;0;0;2,55123590163934;0,6778404003102789;3,43873639344262;-9,81431409836065;4,062523939643522;
4497;3.02:57:00;0;0;0;0;0;0;0;0;0,46795467481593017;0;0;0;0;0;0;0;0;8,139346577212583;0;12,833632;0;0,3682615407712893;0,7267157517012585;0,01;0,46529682192982125;1,016972970415646;0;0;0;0,6694336791282955;0;0;0;0;0;2,55123590163934;0,677891395723641;3,43873639344262;-9,81431409836065;4,0625971905379705;
4498;3.02:58:00;0;0;0;0;0;0;0;0;0,4679594257586545;0;0;0;0;0;0;0;0;8,13953857754667;0;12,833632;0;0,3682730486063888;0,7267538469090871;0,01;0,4653088227292233;1,016973453437131;0;0;0;0,6694564991604678;0;0;0;0;0;2,55123590163934;0,6779651832342577;3,43873639344262;-9,81431409836065;4,062817117666301;
4499;3.02:59:00;0;0;0;0;0;0;0;0;0,4679668392814334;0;0;0;0;0;0;0;0;8,139587271852347;0;12,833632;0;0,36827325408027095;0,726810566038664;0,01;0,46532010002499646;1,0169838010151642;0;0;0;0,6694578145477403;0;0;0;0;0;2,55123590163934;0,677980427285495;3,43873639344262;-9,81431409836065;4,062887939533443;
4500;3.03:00:00;0;0;0;0;0;0;0;0;0,46796982488487765;0;0;0;0;0;0;0;0;8,139927601434932;0;12,833632;0;0,3682888604038294;0,7268189102038629;0,01;0,46532063654712336;1,0170400768664571;0;0;0;0,6694759453781204;0;0;0;0;0;2,55123590163934;0,6780161213672041;3,43873639344262;-9,81431409836065;4,063071731623232;
4501;3.03:01:00;0;0;0;0;0;0;0;0;0,4679717799668327;0;0;0;0;0;0;0;0;8,140094194815422;0;12,833632;0;0,36829230072954566;0,7268582584404064;0,01;0,46533103630194883;1,0170592935457559;0;0;0;0,6694810272114761;0;0;0;0;0;2,55123590163934;0,6780374253938405;3,43873639344262;-9,81431409836065;4,063438422502805;
4502;3.03:02:00;0;0;0;0;0;0;0;0;0,46797502170553396;0;0;0;0;0;0;0;0;8,140255751347398;0;12,833632;0;0,3683058051482699;0,7268748989680046;0,01;0,4653837191189281;1,017102317720811;0;0;0;0,6695518630512807;0;0;0;0;0;2,55123590163934;0,678050060691137;3,43873639344262;-9,81431409836065;4,063455639277165;
4503;3.03:03:00;0;0;0;0;0;0;0;0;0,4679775891960332;0;0;0;0;0;0;0;0;8,140459340089896;0;12,833632;0;0,3683173680350321;0,7268791171505146;0,01;0,46539077622907576;1,0171732816859067;0;0;0;0,6696431599233592;0;0;0;0;0;2,55123590163934;0,6780941237357773;3,43873639344262;-9,81431409836065;4,063717225777794;
4504;3.03:04:00;0;0;0;0;0;0;0;0;0,4679788363212962;0;0;0;0;0;0;0;0;8,14048135610964;0;12,833632;0;0,3683368715949388;0,7268993913009593;0,01;0,4653973568383075;1,0171829319095715;0;0;0;0,6696588722275185;0;0;0;0;0;2,55123590163934;0,6782183272046924;3,43873639344262;-9,81431409836065;4,063819809724656;
4505;3.03:05:00;0;0;0;0;0;0;0;0;0,46799154333029097;0;0;0;0;0;0;0;0;8,140687991083007;0;12,833632;0;0,36840934764809496;0,7269023640349853;0,01;0,4654108536325628;1,0172692409125927;0;0;0;0,6696712439288702;0;0;0;0;0;2,55123590163934;0,678325196795845;3,43873639344262;-9,81431409836065;4,064419461783931;
4506;3.03:06:00;0;0;0;0;0;0;0;0;0,46799996943917666;0;0;0;0;0;0;0;0;8,141254884265846;0;12,833632;0;0,3684285024110702;0,7269118844505073;0,01;0,46542999278239333;1,017309704872791;0;0;0;0,6697577436792669;0;0;0;0;0;2,55123590163934;0,6783789617991117;3,43873639344262;-9,81431409836065;4,064571374587194;
4507;3.03:07:00;0;0;0;0;0;0;0;0;0,4680481491320701;0;0;0;0;0;0;0;0;8,14175040591368;0;12,833632;0;0,3684354675849577;0,7269184691115835;0,01;0,4654353318246471;1,0173268470442853;0;0;0;0,6697823999893086;0;0;0;0;0;2,55123590163934;0,6783849115687182;3,43873639344262;-9,81431409836065;4,064654930983535;
4508;3.03:08:00;0;0;0;0;0;0;0;0;0,468060232654209;0;0;0;0;0;0;0;0;8,14192586532108;0;12,833632;0;0,36843853568053686;0,7269450028920638;0,01;0,4654580234585183;1,0174134854908343;0;0;0;0,669788932033064;0;0;0;0;0;2,55123590163934;0,6783925546928309;3,43873639344262;-9,81431409836065;4,064672787291027;
4509;3.03:09:00;0;0;0;0;0;0;0;0;0,4680681831778005;0;0;0;0;0;0;0;0;8,142640801866529;0;12,833632;0;0,3684658266841706;0,7269548624496162;0,01;0,4654609872702696;1,0174547484740433;0;0;0;0,6698419210299953;0;0;0;0;0;2,55123590163934;0,6783984829200874;3,43873639344262;-9,81431409836065;4,064682026934697;
4510;3.03:10:00;0;0;0;0;0;0;0;0;0,4680953369197139;0;0;0;0;0;0;0;0;8,142677218913699;0;12,833632;0;0,3685068819628284;0,7269846888532955;0,01;0,46547607486530307;1,0174595107710598;0;0;0;0,6698636404009567;0;0;0;0;0;2,55123590163934;0,6784119851341825;3,43873639344262;-9,81431409836065;4,064813850968225;
4511;3.03:11:00;0;0;0;0;0;0;0;0;0,4681000822230227;0;0;0;0;0;0;0;0;8,142723106267116;0;12,833632;0;0,36850830700018933;0,7270403720058979;0,01;0,46550322031959657;1,0174819470920673;0;0;0;0,6698792816196539;0;0;0;0;0;2,55123590163934;0,6784366424998973;3,43873639344262;-9,81431409836065;4,064835100775978;
4512;3.03:12:00;0;0;0;0;0;0;0;0;0,46816940024649145;0;0;0;0;0;0;0;0;8,143372688689004;0;12,833632;0;0,3685466619930262;0,727088096643079;0,01;0,4655507937856353;1,0176014212400706;0;0;0;0,6698822169455944;0;0;0;0;0;2,55123590163934;0,6784489851428785;3,43873639344262;-9,81431409836065;4,065087883122321;
4513;3.03:13:00;0;0;0;0;0;0;0;0;0,4681885712418566;0;0;0;0;0;0;0;0;8,143646760384314;0;12,833632;0;0,3685760854087821;0,7271150587503863;0,01;0,46555206549933353;1,0176291811631495;0;0;0;0,6699136322648543;0;0;0;0;0;2,55123590163934;0,6784998491924338;3,43873639344262;-9,81431409836065;4,065099666721351;
4514;3.03:14:00;0;0;0;0;0;0;0;0;0,4682213254015496;0;0;0;0;0;0;0;0;8,143656575811239;0;12,833632;0;0,3685803416323173;0,7271172426144361;0,01;0,4655526078737773;1,0176380177409763;0;0;0;0,6699563992424428;0;0;0;0;0;2,55123590163934;0,6785005030642336;3,43873639344262;-9,81431409836065;4,0651060940771835;
4515;3.03:15:00;0;0;0;0;0;0;0;0;0,4682436120210292;0;0;0;0;0;0;0;0;8,143889980097706;0;12,833632;0;0,3685864979740302;0,7271189145587109;0,01;0,4655658726070081;1,0176478524038743;0;0;0;0,6699818729473601;0;0;0;0;0;2,55123590163934;0,6785133042536208;3,43873639344262;-9,81431409836065;4,065114426819054;
4516;3.03:16:00;0;0;0;0;0;0;0;0;0,46825157246016197;0;0;0;0;0;0;0;0;8,144643538745896;0;12,833632;0;0,3685865952128864;0,7271246459114292;0,01;0,4655724876179537;1,0177345193280292;0;0;0;0,6700233210773991;0;0;0;0;0;2,55123590163934;0,6785162645608607;3,43873639344262;-9,81431409836065;4,065228674678007;
4517;3.03:17:00;0;0;0;0;0;0;0;0;0,4682843840213084;0;0;0;0;0;0;0;0;8,145204066007588;0;12,833632;0;0,3685905477668952;0,7271398401035555;0,01;0,46558898547565286;1,0177612263407187;0;0;0;0,6700451969388902;0;0;0;0;0;2,55123590163934;0,6785825821088332;3,43873639344262;-9,81431409836065;4,065307181906532;
4518;3.03:18:00;0;0;0;0;0;0;0;0;0,4682877938600962;0;0;0;0;0;0;0;0;8,145274105699794;0;12,833632;0;0,368615537809637;0,727148858012914;0,01;0,465602758591225;1,0178244374795782;0;0;0;0,6700709263229027;0;0;0;0;0;2,55123590163934;0,6785941733800432;3,43873639344262;-9,81431409836065;4,0653197128397;
4519;3.03:19:00;0;0;0;0;0;0;0;0;0,4682902205403868;0;0;0;0;0;0;0;0;8,145849255853378;0;12,833632;0;0,36862987447315765;0,7272534894158877;0,01;0,4656092016087879;1,0178280001475262;0;0;0;0,6700794686609647;0;0;0;0;0;2,61103950819672;0,678595705080303;3,43873639344262;-9,81431409836065;4,065482432349912;
4520;3.03:20:00;0;0;0;0;0;0;0;0;0,46829187155059304;0;0;0;0;0;0;0;0;8,146262086662565;0;12,833632;0;0,36864602383579953;0,7273617561091613;0,01;0,46561092499757833;1,017881956552751;0;0;0;0,6700841920315056;0;0;0;0;0;2,61103950819672;0,6785980105625783;3,43873639344262;-9,81431409836065;4,0655647889931235;
