Inner Device Heat Gains.Time;Calender;Calender for Excel;Sunday;Monday;Tuesday;Wednesday;Thursday;Friday;Saturday;
254;403,11037756465765;135,9269805196678;127,24485325653613;65,89617364810545;62,986351776789505;
255;398,33943201079654;140,91894340142176;141,94298335019724;65,91220091016204;59,89360513546349;
256;396,75597206240053;136,976637517957;141,97602394705373;62,62196808055349;59,906843474979475;
257;403,68462913286;136,45622486885054;140,418107621118;67,75602118190449;61,96336320075563;
258;401,9428475469077;133,2989234456695;133,67827121059025;61,92956105602913;62,562371766703656;
259;402,77188211660774;118,71716421620985;119,24366482732466;62,03612414890704;64,01281089321544;
260;401,22995399681133;151,6063963536045;137,57174999604158;66,40171903143444;62,57149908160151;
261;402,73275341972703;119,61645879281511;126,66767959097935;63,79320230444664;61,15906377816051;
262;399,5424294737253;132,48225448795796;126,3465528166065;61,50008463635168;65,29763607611146;
263;402,95277122146587;143,74097171710648;121,5853108685084;62,49512425182678;60,31747093183084;
264;404,9004289445029;125,37060701708404;121,2620523233706;63,63819354246212;60,55579419895245;
265;399,11233182328937;131,81120141671153;141,4135511211039;62,49271574516777;60,02550895748057;
266;389,11719839660736;128,4993493267435;125,63666476592242;65,79860879783516;60,96313241749522;
267;395,86437319091766;125,72609225287528;132,8144565561736;60,07593907857645;60,282091518741346;
268;398,7261899258753;149,35269902256485;122,50167657058009;64,13338676673379;60,999816178327066;
269;397,3024498201368;139,5422651683915;131,09733174770201;60,59887208171088;65,41390662103868;
270;403,1435002931982;130,1808113822259;129,69561310025765;62,48781437812343;59,2399669450341;
271;395,24496853686213;126,48640098215625;151,62540704517312;62,81646484651563;63,54474633167712;
272;406,4285400926902;150,95578677790593;138,36693805702907;60,512901122755416;66,07975585823519;
273;395,7271755442977;127,23348854434343;132,50818868151507;65,3668326749848;57,34206930589983;
274;407,3802290802564;117,15416340200153;134,40425683789562;59,05132460635646;60,26271026056896;
275;406,2234514374256;145,320320631872;121,5203234405962;65,33203658785511;64,2845715348582;
276;405,7020228359732;127,04084320577235;132,46109746122428;58,81351266313164;65,5712462738127;
277;406,51021396365513;136,13635195339168;130,91621694126854;64,750309526392;63,5321456279074;
278;407,1442307922943;127,66674623001293;114,07394645168868;65,19529144668886;64,08814993770423;
279;401,0812098171792;133,8392488851792;141,97061177506882;62,84258378896666;60,475601836969986;
280;404,1916424613668;63,8364692359406;127,24497795216548;66,9065416801606;59,30040665090523;
281;388,43580484406897;66,22699913068693;149,27326072912857;65,90691000688436;63,64025992258853;
282;397,23566993744896;61,0797416161154;131,92804468796254;69,5414157266972;66,63382556314055;
283;388,7556007838466;63,34691999280531;129,1087674641485;59,39491026438164;63,673645707666964;
284;383,5620864280686;65,9948544750094;145,6238775640994;65,30370808521859;66,32044267704245;
285;394,4926098328007;59,061533071226556;121,2981921835845;65,2246479890878;64,25696399920818;
286;411,3655752316589;60,98730790698521;139,99699266970654;69,55871154099734;61,799285087824025;
287;399,5677528295148;61,053935746288545;138,41577781047343;63,09821840121585;63,54793446217767;
288;399,493760586745;63,26765444418723;133,9747520280275;64,40194325165915;60,34935748112729;
289;405,57798725772864;64,14042921859644;130,6782999204911;67,31745787338305;62,600488955041364;
290;396,26053633406883;69,69958171690219;63,43217080414999;62,53456684897314;61,78136459370174;
291;395,5400149674218;62,924010303729915;64,67412293406747;64,28027937567778;63,19023052592581;
292;410,0817950196621;68,24392957288951;63,433236614740615;62,72688866006706;64,6971970804848;
293;398,5419936598874;64,9465169913519;61,54672784286102;67,90929392458351;64,32461786384661;
294;395,32000585563816;64,95806293391688;69,87485962651904;66,37447920157489;63,016193151984126;
295;400,64981521480536;61,15380359414874;61,6819864243133;63,56871819580263;61,410719785973264;
296;402,59515326344194;59,544923640068646;62,718425026719125;63,89548418628507;70,54415437734171;
297;405,37058953188625;67,75389131815847;66,19187524107585;65,08378381026301;62,27003216210807;
298;403,5013348051598;61,33291499993565;57,48142117349731;61,21905656635552;65,15132032193053;
299;473,73160207851396;63,89745798198082;66,04847202921226;62,404077372074184;68,03052088268295;
300;627,9719859062648;63,17381228346168;66,55065642260894;60,7156484707089;66,30596382849573;
301;667,889220737209;58,457672634911624;58,752754555095095;66,11294977520821;64,52275530196374;
302;299,018572807135;69,93082925828723;62,02311918876565;66,84164326036915;60,96106532158174;
303;321,15821760823405;63,906896699963;62,792978882134754;58,34752550865501;63,752001358499555;
304;308,98603689196136;61,79881369869405;63,35750213456214;64,73372949069073;60,241975116402415;
305;356,66373867003165;59,93693235242762;64,6686620454752;68,26091400915746;64,69171278067397;
306;357,18423212419367;59,608784399481294;66,5248211489605;61,531374295031576;59,41421266660277;
307;365,7021742258929;62,34523218290461;63,95511614670211;60,50198911276018;63,96159897556166;
308;365,1057228868549;65,85583199186897;61,40518505429813;57,75103714009761;61,16377082193806;
309;371,80913366512993;61,70584476656167;61,27723338751489;64,17508099366096;60,87697254012242;
310;361,53105040115133;66,61270988915778;60,50954121168533;63,788885308720296;57,828882130483166;
311;356,5881303040877;63,10366968859655;61,33830616495302;66,15213228261723;65,13415647700411;
312;366,99375609579005;59,88144733437881;62,80461862915196;63,66556320080129;61,7854245652445;
313;365,7607912590206;65,33719006690632;59,89891140490794;64,49144505538847;63,85661765208543;
314;362,94601856620795;57,40491976136752;66,94201940127242;61,107075195259256;60,47694171295783;
315;371,07993313472326;57,64179164979038;61,30697849744007;61,10766882346735;61,29593176091689;
316;356,54254740994185;61,76614593099107;62,620255551099675;61,92814085481757;63,463099564256;
317;357,3525111189696;65,94124608164518;60,96582478711475;62,90727449249056;65,07639196287222;
318;359,3691593540038;65,32743352315364;69,53476750361659;69,31402080978029;65,74060980495074;
319;366,29328561901804;65,47396240275161;69,07972025017189;64,33124734210169;66,0447878036389;
320;354,56858377175325;63,08902855554386;59,67226158452927;60,47563967604091;63,89287116542587;
321;355,77363556861246;58,189312615124166;65,94016916140087;62,2177361280149;66,08624430700573;
322;360,354774038957;60,31489044389365;61,07945743976722;65,43269926077622;62,31104346493866;
323;356,4269824938;61,45186194648596;65,9954853406617;63,94451696095189;63,54571267454231;
324;360,8574967688484;60,55979590070753;62,82779408334484;66,20505828851137;68,83857939695284;
325;356,5019169333547;63,399047665289764;63,51971746160983;62,36757869216138;67,53411940955961;
326;356,20684909541734;58,96711709333225;60,953410693191;61,11279669014607;65,98315545089031;
327;360,01414961558413;62,662743155653075;61,12369536656571;63,75253907661269;62,673519908644586;
328;362,2075696826744;61,819902247892074;67,71559655256868;64,11349513549878;62,232694962034756;
329;356,9984452695541;61,17982523249077;64,31785153580535;58,20447086563958;62,74779738592181;
330;372,00524622175874;64,7681961305167;67,47706920276572;64,06461189848605;69,3223768728256;
331;358,42840629560703;60,27898262249227;61,06221729901214;64,17265070141772;61,103548813320145;
332;358,8027704115251;59,09062746870997;67,15787447479595;63,19165794542948;64,90619480287044;
333;366,26572432178017;63,873198343356215;67,60868531403543;64,53475545920405;60,28525417286848;
334;359,07369360420864;63,2539575242924;62,78296604001675;60,83962147533253;62,74364920458409;
335;366,60942222930885;61,599385524082734;60,79660761203539;67,04679248401072;64,72402241396959;
336;363,3430561471242;62,70607306944558;63,83854283251402;63,010386814267726;57,237116258816734;
337;352,5054132372694;62,738631070945225;59,714687656123274;67,24606355449325;58,213138257195666;
338;365,37617797758156;66,66102819328843;69,02019053971574;63,810175987814645;62,40080386761191;
339;363,13277282819666;64,52207003176308;60,88731052376775;64,67059865333428;62,930297836968535;
340;356,63349383533114;63,565276591269686;60,387130038439466;59,43835138948065;60,674857770255706;
341;364,7815126082144;67,76901918424306;60,154873497818656;65,51711052783115;59,07437602639255;
342;372,1305284419363;61,635106123660854;66,35055787261196;64,36579632593403;63,820965001382746;
343;357,789167056356;60,99541180662379;62,09895236654076;61,732873454546606;62,00622854450689;
344;351,93490639437607;59,77077558252891;59,3608495043162;64,66269379409333;66,01301098028927;
345;416,0357338776527;65,62230541558161;69,92156014504137;65,5278286393738;63,37236774498645;
346;426,0536502077544;63,830316623741254;64,04069099434292;63,53549123004813;64,73289284151448;
347;427,83623350985386;68,65433421228886;62,69617943884822;64,90494431720595;62,69965225311797;
348;437,5086527714578;61,61330476465181;64,65403061079357;61,43106514087969;61,598770689871735;
349;426,04689281925647;59,70826236939561;59,28401619274004;62,579594250425146;62,004319665280036;
350;435,7331036093908;64,68126844745898;62,497748467298166;61,532569450287816;62,08971096129559;
351;434,7793087994818;67,05592252892215;65,43286901676193;65,90971579933553;63,1965814738095;
352;417,212950611559;60,00423322663214;63,81138941747159;62,741331172642745;61,916798028971094;
353;414,0743858903418;67,02851114456277;65,03628892774339;61,00132760640197;61,200488916952764;
354;429,7154414747076;65,23451808579246;64,91856681995085;64,39091546499425;62,24094720490149;
355;452,1773430711717;56,19258936193923;67,65191881584889;64,19228589458736;62,38120932913948;
356;437,40833681425886;64,35201382769088;62,25041423058491;177,47381987296092;62,833560545683625;
357;412,389727987545;65,27201550852556;63,694836922261416;366,99747052969644;63,26089005651819;
358;420,70223104911105;67,37191671144356;60,43358418867373;182,78473868208042;61,91102338959601;
359;416,5556609793609;60,825242561269704;61,61594359834284;428,0002403008759;62,948784206101095;
360;422,50836446398625;62,31800489993422;61,434529688482144;17,360790363766714;60,992471256344466;
361;433,0427719067327;60,31889538440679;58,05580927999973;265,8870245892216;64,733778403677;
362;435,8552866706754;59,7883552072146;66,02640644984695;174,80788830120113;64,26501844699933;
363;428,62436388097126;62,051209413696846;63,91846893380064;116,41070858511091;65,02151535871754;
364;424,5589485758095;66,38956596509682;61,086180400518955;239,51285069614661;140,1547431014864;
365;440,353967265687;62,12982369269138;64,28417789544602;254,58954681671162;252,62051812721765;
366;426,11680968377766;60,076533819917806;61,125693632962744;117,4852104270919;209,0405318928992;
367;438,6894621355462;63,65365242345056;63,41100539085259;113,39389741822957;141,69339541798377;
368;430,83071279126034;64,275571927645;66,84125109243588;394,5360073265631;227,10001251687353;
369;364,397957650413;64,78403323429863;63,97741589990302;335,3868701576109;87,69526877207323;
370;456,15013072695973;63,14242868137609;59,48063615200964;65,06372535510256;207,62009811050604;
371;562,2305309204357;61,80534894708998;57,704490765864065;62,69175592443862;201,53676459174866;
372;555,8730167317577;61,86294628663366;57,39695488233307;64,18156436695485;361,4614416262363;
373;364,47656015024603;66,74089238136312;60,20756355120858;61,8225639158122;119,27288743459312;
374;713,1645867734686;65,83186795400646;63,92813354367841;61,546000836433876;366,7135667722453;
375;3622,514617775062;59,92323375741995;66,76176091925191;67,79148165785035;105,51780292914653;
376;3780,054494688215;3362,874823045486;64,57567135943154;62,17202922592896;4041,445747411921;
377;4606,467586217624;3260,604245281428;64,14961889385897;3340,532941736336;4005,729129264605;
378;3668,555922176795;3300,930966355254;65,65323989885702;3662,9551831623976;4217,63880635351;
379;4073,9763184683893;3417,781561998861;61,334281308041874;3480,521051275944;3960,2476797309664;
380;4172,3395668972635;3654,046771639131;66,89152386074596;3625,977386641858;3620,7434624220464;
381;3236,95592928452;3304,72842160639;61,480810912461706;3747,3865797705403;3500,4454400065993;
382;3951,2629202771213;2896,2364107112967;61,26288791260288;3074,1200402676395;3582,3214210065867;
383;4947,292084276775;3054,028334796819;59,79063019632906;3180,582596927861;3602,926749165891;
384;4429,673528560362;3959,399451020884;64,46962728160416;3418,201943402369;4620,201711011271;
385;3410,875840552348;3284,4019829861095;66,26106268363534;4498,112544924574;3450,9511863039174;
386;2289,913213259126;1638,3442817238679;60,106895241182;4001,940758157517;2422,0836756656763;
387;2445,1789353377585;1864,044768377805;63,61848750927989;2856,382167520702;2327,4001348402085;
388;2577,159498390268;1608,6982234411525;63,55654509320584;2788,489024948956;2604,1110782444257;
389;2384,2313619536612;1742,9673360287184;61,62323374174598;2933,6235476975335;2252,3286387492276;
390;2284,725700249364;83,07392553334289;66,85835262984348;2604,2453394667073;574,0654202460826;
391;688,5658391941422;77,96198704487477;57,12340628984988;1057,268087838772;571,6455434279911;
392;674,3831889902075;73,00501969908306;64,30911074816795;1167,012535086;583,6677579289925;
393;695,157234712114;1117,082810248891;62,11433028164699;924,8806970927901;576,7363948933081;
394;675,1966664215756;958,5156391203801;64,14882028538536;1100,5616578082538;577,0021849225466;
395;677,8316397318495;1300,4945863081155;59,758009092286095;1141,3564063477934;580,1553654991267;
396;671,116600295585;1214,6639607908112;63,45624685724759;146,84709221592615;610,9834757174237;
397;706,4412940397476;931,9851883317585;67,05965559936259;136,4963554601296;615,8268440464747;
398;676,7310007327023;1118,6477479266812;54,30942487686199;146,88361057419112;622,1738462539348;
399;677,2068064923999;1113,0714306750565;61,18795747255163;163,61238067730991;614,3707202052573;
400;695,5714145417187;1056,023863110806;61,52123525020036;159,87318428622552;627,6303770575485;
401;688,7253795832097;988,346148113757;68,68341644912906;190,40286833763295;610,5797044966882;
402;689,7541575813789;1052,13532774706;63,322541404367726;168,82098539469834;606,0534588581527;
403;674,762994021085;75,4284833507091;3300,510791024439;190,41435517044687;613,1728327430712;
404;683,8857210262018;1831,3979651185653;3213,621455459099;191,55084169587803;604,353254295349;
405;684,7160898534789;1734,9229097062569;3446,4866714333416;1897,6581323355797;2170,7863375566285;
406;689,7006115511356;1623,4432966733298;3506,555762366118;2039,912587328165;2457,7554335495324;
407;2028,8739599770745;1780,2714745517085;3387,8249423894304;2136,3081886993464;2389,0465924780947;
408;2305,6700258519804;1927,7989237879842;3073,7319384639923;1856,5726943586867;2413,668525763935;
409;2299,4269120041336;1707,0658547366477;2971,02899723701;2070,0123542984006;2094,379207013266;
410;2136,6172222051887;1548,4540182713522;3560,645388400084;1775,1834464288438;2677,989272299072;
411;2554,3769044274936;1699,902761030693;4298,610897525306;2038,8385665564442;2294,8447445595675;
412;2429,72318025462;1932,7053051524558;2787,006268718326;2104,218390371176;2369,8647219367426;
413;2347,2006762418364;1891,3781406808039;1390,4737895385663;1700,9585329918398;2346,3915498204406;
414;2303,3291913333805;111,09504229019163;1904,6722080065833;1884,3445369739184;2151,7141379064697;
415;2316,247528499059;115,82568652410933;1920,7371998298224;192,99487020666317;616,7353526009252;
416;2389,6257001841545;131,48136957099408;1710,3584811090464;183,3161643598043;609,6508028969006;
417;2201,050505668094;107,75121944042813;78,53891709797763;178,47039007615166;681,3246723704966;
418;2361,8588538282384;121,49102102625916;77,11404085641074;199,4424998628305;678,4042007921771;
419;616,5881208149307;119,48197307647743;81,29279147434715;178,76599381179224;695,9648486920696;
420;616,3067436520794;114,76915485154544;78,46624329318165;181,82615634809312;198,8548674606778;
421;615,4034862261694;108,03099915336517;79,67160470405729;185,05341226565204;181,69654874234163;
422;443,3832815913657;122,8154599767035;74,09298569226915;181,90787113118353;174,67348480242242;
423;436,4547340157652;116,80505439538493;79,84616090805824;180,29005452359502;183,7082611220803;
424;441,67329337482295;121,92611518875916;78,40193698342824;173,82024180334355;191,9521109567612;
425;437,4701126290026;122,28472656462499;82,21276115024541;176,34666356769276;189,37459511861485;
426;432,7157992533864;120,04905863435195;74,09433505616357;177,2932745340116;177,8836327437468;
427;436,101851505573;114,11146205791661;79,82278294778389;185,53385498609953;194,93791660274852;
428;435,5683875305691;105,23520357849414;79,69626581302063;185,79651383640157;180,64411568615697;
429;436,14253873088876;118,44467284772067;75,5413924254697;181,36001437096598;183,68024693718158;
430;437,9217610809073;116,20055342016;77,89061526814106;162,4077040369537;188,93454635054908;
431;438,4026134671304;111,77887527139211;81,03647492032349;175,55523926720852;193,8381512104992;
432;436,4516448708965;113,82023183486875;1670,6413363096597;186,1933570094398;184,41351989351227;
433;432,2426207907559;95,96433924783841;1792,5809822971069;178,36993845278445;172,35165324327085;
434;433,4683861445514;102,82935714892353;1722,5953963259296;176,96318957845892;181,01712862585742;
435;439,1446559299002;102,13270475094636;1664,6316638597846;168,95816132416772;161,79338233498459;
436;435,8237963576054;107,27172894334714;1782,629706806066;159,0615214729608;181,3683681104028;
437;430,10044120599724;104,55949872574644;2214,203196604797;160,36030994345708;147,83102174696523;
438;435,12846656406475;101,75309461736808;1563,8287437680222;160,97872342296364;177,9750333711183;
439;432,8469595821252;101,87776425406508;1638,2206500065806;3796,684723775768;160,64506287249998;
440;4102,828768647557;107,6405216222934;1741,0549389412588;3188,752083288304;224,40459858484112;
441;3947,999506040531;97,45625932393955;1511,2423790055518;3530,6155447495903;3295,1440612974375;
442;4039,2071744266254;100,64043603968412;1971,6085349250839;3446,262676059889;3443,92839747642;
443;4115,3799424347735;110,21361357671147;73,21069204881788;3622,1952942637568;3736,4419492034194;
444;3961,418808220722;96,9490053357891;77,88166668241753;3714,8231898244803;3505,6837155292787;
445;3524,3585599286594;104,04681188414214;76,94171501510039;3347,4903723678485;3833,46423587816;
446;3261,923649869263;105,62858173224909;75,32360313375844;3302,450656310369;3736,629810375015;
447;3606,62138234675;103,8362516960066;72,05335772738569;4289,822325946094;3260,842820677084;
448;4566,932263043167;101,62210960478387;74,84041086156446;3930,3725311522235;3460,951805278809;
449;3374,7734014378643;100,12389915271116;78,83406205802865;3429,9275099678457;4026,862843201705;
450;2033,5023074805333;101,74842580722587;72,0242765427846;1904,0294073100024;4073,9276428978123;
451;1866,2996033239485;96,39877528819403;82,11922242228506;2066,4066561682916;3819,4177264921636;
452;1815,7597964498582;101,13571081843675;79,1975513130183;1560,1833192892768;1905,8787619692482;
453;379,13415231914536;105,80368549631334;74,05923118361746;1642,6082670969975;1885,5835486774627;
454;368,1499180691537;105,34757055006585;73,2234665573056;1634,1626428105144;1862,8844375953329;
455;364,79357654235616;99,18132276375621;79,40942014369867;109,5112480927116;1924,3603944541494;
456;379,8430336954359;105,41934581570784;72,93630630565609;123,12009494164649;244,3464097580659;
457;370,49749158922305;100,1740786970572;70,38301541842651;110,05971247354952;238,12953392871268;
458;380,1448847024131;108,21816896058684;77,37623583082069;117,46756138999666;235,23652822034975;
459;379,3598806429457;92,62399133215895;79,90212362842855;110,87380509796961;221,68598491266349;
460;375,21830258652716;89,51133889450666;79,68967303828725;117,97691505230944;241,2696675476123;
461;372,02955639696705;97,20266287319615;74,04195937743306;114,27236021845991;244,89941731180363;
462;374,9787702077105;96,39609743768096;75,56206566128482;117,90095709566536;241,85003114172832;
463;375,904556756166;111,04707145147486;63,32129305850764;111,75375549361725;231,04459509800796;
464;365,4177933806435;97,36287975507618;63,80381763209356;111,23444473860285;168,66631273428908;
465;373,7464683225351;3349,2663180293575;60,349252956831336;112,52290826407304;168,1728027433536;
466;376,06570950079885;3547,1339303372297;63,88167347342807;114,52106773963925;172,4756895434;
467;2054,4366595621623;3294,526533703286;60,51944118810931;112,23824736206734;171,72496763293876;
468;2335,2317259784863;3600,312004648672;61,293246598022186;116,11952461728215;164,27808344796773;
469;2168,4920142024666;3423,9079821555133;60,68754551740372;105,7057778138446;164,57393707477365;
470;2252,7251828852086;3502,654520728891;65,07342952793537;115,54489877847651;158,22021828179354;
471;1907,4562720277302;3038,1716301345746;64,48367815819157;1968,0378600904612;159,5291342999461;
472;1907,9664598680183;2927,1792595585375;62,90082304959466;1973,9054458669234;1639,9947208578174;
473;2080,6203814087453;4372,685939169133;61,967085846926345;1921,7956751548008;1900,098799479292;
474;2380,850435655355;3444,6765364363578;3438,8295939009786;2076,445148999958;2095,0380515923403;
475;2117,3526888381857;1627,906108279936;3204,493152230837;1719,6906227551021;1621,264051154325;
476;1937,3273425420577;1580,3700278523195;3111,615990520505;1637,9377635184628;1716,588943200798;
477;2132,1050193786355;1702,8633179547594;3465,6210873408018;1870,6408746483987;2106,4546252088917;
478;375,211584374394;1604,9730353636232;3497,627821342624;1855,8458465598032;1745,9737695991862;
479;385,37250503048415;81,97030209239446;3566,013620538922;1959,5029558191147;2065,888745095897;
480;367,1805352206165;76,42416064602523;2922,1339241522155;1806,9188333143488;1753,5156335990007;
481;374,3764859772082;83,7462207383767;2761,099428332363;1913,3242380038066;2163,012787314284;
482;370,3768171670174;82,49914336796705;3916,644586549219;1648,5594231359692;1953,5746636674237;
483;374,12384572441283;76,96558088041121;3242,361751732415;116,7676058208032;167,30676913154127;
484;377,7063959306659;71,43374271895418;1964,989072941245;116,59348305061468;167,2901303979652;
485;373,78915175714684;79,9275510078485;1633,9676880439688;116,90682020188731;175,62502121079433;
486;382,6340330913137;81,22884133117282;1482,6131652385677;113,75475366577938;161,1907241718159;
487;371,92584313586184;78,09338534417128;1865,7036977660398;115,77735216792853;167,124370763591;
488;376,1038592644968;79,41937020519455;109,6498330810434;118,80749827954337;172,14213089111755;
489;366,38010887542964;76,51752753960365;104,9497614454015;113,95393699329955;162,9651109891351;
490;377,21173504070913;73,31388286178782;113,10828988221932;105,14828627779397;158,01351367537447;
491;368,5255113641184;94,90368864528266;115,773870168051;111,41169595735299;157,36555201765515;
492;373,6453989723354;104,02906205065094;120,90064490434199;115,74940107002249;162,24703230526586;
493;371,3555501178567;113,0548488467838;115,44405113767002;107,85459549939888;163,65544262505628;
494;381,8499385878447;1865,9088205366697;117,8663620814275;120,31147067222625;161,55666914201763;
495;381,7352408107467;1778,655121069114;114,24919095352776;120,8728842744404;168,74430606303318;
496;360,8993202048189;1697,7707953979893;113,20969829488433;112,86090823502155;165,91502024503;
497;358,6370523948845;1815,8238543939804;105,1477496514058;113,75029739032155;166,69006891079383;
498;353,03234199089655;1751,1331275673876;121,06930567028854;108,31839169291287;163,15713995217283;
499;364,56347213097473;1877,9604714959507;109,94789831796953;113,10124138234842;166,13532604775708;
500;96,71767953433067;1472,2132936463674;107,16993412089363;121,80364534074141;163,36706989471273;
501;103,61984622169473;1811,5546009052669;112,5629224957021;94,81594964005555;162,9741243150186;
502;101,63686912780051;2043,0222703189074;1848,4803545577004;109,41873587398224;162,35040629638945;
503;95,55029675541492;1868,8878682160744;1653,758300669367;109,34868077771944;170,27027407569315;
504;101,31944879156966;166,15038086920586;1880,9813270717023;115,14902754805968;152,14908040286755;
505;103,72958094934488;154,2752090657421;1941,1023427776404;104,76544066736908;151,05717622756669;
506;105,62859123924095;170,82820637090288;1979,150116999844;96,92163276436722;142,99356604897528;
507;92,23370061369201;163,67760124779574;1443,725938257393;96,8241770201611;143,14936408644402;
508;97,02968061476875;166,12915670446571;1819,5937805002059;103,4597742381984;153,0544371481215;
509;107,9364381953714;159,000465630745;1653,518061000505;94,56454831774097;146,92357912635325;
510;359,3931300496881;164,71759302824267;1992,1915416029058;217,8727534050547;160,12553814122154;
511;360,5262722209426;168,08964962706574;1763,1501314449256;239,84526597003912;149,047079028959;
512;358,2840626262033;174,14708680781195;114,85661221968903;220,91383412119745;159,92616843487158;
513;354,59786944882774;162,82760198200444;117,39994104992488;223,26445449064448;151,88589661213223;
514;367,93581805318286;170,895751340622;107,51552754490802;225,98922693373947;162,94476794509757;
515;363,76513695755773;154,78040874363106;116,65563802166552;229,63545097644172;147,48869040358835;
516;358,00645580539134;236,39067736445068;114,24270057682145;231,83567569559597;153,04697864440212;
517;357,8120559122427;234,36530683921762;114,81171778794658;232,17987497802767;153,4384849199129;
518;362,72633047544696;231,0411380875795;113,69450145303811;232,33552444380138;155,4961005107279;
519;360,03819042067573;238,60388682197703;110,78568730976245;242,84119119326863;152,88277740224342;
520;95,72307393751844;231,35616069684679;109,82054735209826;241,52296678733404;161,304157755719;
521;109,48415798783441;233,33071262957446;108,49439908309542;210,28332826524186;151,40743424730633;
522;99,00336443032984;234,3389766355354;114,30487315601619;218,9915247823247;137,33306551550265;
523;101,7701242119117;240,99721393510225;114,62615118289501;239,50180501126297;157,39669657885722;
524;104,401443065212;216,41059110305554;114,97627188002421;222,4267252327083;159,89449715530998;
525;102,43694619861215;223,47413154892618;115,68277127106371;221,24650289114825;144,01588784335314;
526;103,7379636530788;229,52929910920903;118,27751844146772;236,5774928402143;158,73556132783204;
527;99,27174336329946;215,61560278273095;102,45675059759775;235,958853272793;148,66536200880392;
528;106,24915265874495;230,9679722842404;120,0283518627858;222,3447951960929;148,615869434166;
529;101,39478279018425;204,1834054009051;105,1406017721903;228,0557430512063;159,1618968145691;
530;101,75830676454929;207,93655199553123;114,98555186346748;239,75273721461858;147,73620894465517;
531;106,02374217670838;226,96911335640957;101,07128741958246;223,53495782114598;154,3289684194391;
532;100,8139625471475;219,63455807818437;97,8618731645966;230,6364801992704;165,20744204449196;
533;103,52106682766826;230,42000653282005;102,74957598263175;248,32559964648812;165,88123213732962;
534;104,01632829284858;217,00987502949633;99,57903956766378;238,26712350071688;198,97093914727026;
535;104,36750801806527;230,0879790150292;89,99862153356553;233,8418485990389;403,94828797004925;
536;100,28467538071024;216,90204082122784;155,1434611337918;229,01084539220358;402,06547695198094;
537;96,3520364207852;226,7392261227743;150,62503320906876;219,33156720555118;412,04367594462263;
538;92,15664833557415;222,57830963019296;141,06511368494378;238,14960597109567;405,9880211058798;
539;93,60982010839322;233,6107005420921;136,8122274151316;217,67210369820955;415,9143256423422;
540;108,80139404722604;219,68853942463235;158,205292219876;238,8531498150928;394,9387153203027;
541;102,9621291090121;211,18846479984578;157,3323981910447;224,5278383712645;392,9676107866685;
542;102,28325517776422;232,43689775069276;153,3481766619429;224,9555946127213;382,2688004478479;
543;98,9966721591055;206,71141028041444;154,3683938877843;240,0624497321141;388,5034318556849;
544;96,7930181776652;214,01084547192065;143,82279228730653;230,46811909410602;408,6435450660359;
545;3622,0309630431534;242,54313021447362;156,09341704812536;228,52650114738023;396,2041733572967;
546;3362,235444468005;224,98186395060495;148,4779896928471;222,51906177067517;402,1012095348264;
547;3397,7194680701773;211,66550444902896;161,61640389544127;217,3007687145893;405,1837099985862;
548;3363,043727343754;228,52586444196356;155,17793158925735;219,52289599039355;398,215818696506;
549;3427,9053266416663;223,38627577626139;152,63029203921297;225,20558302896612;411,21732375278077;
550;3688,648137601666;205,75323327386536;154,40714984132455;228,7511604185766;291,59594605282945;
551;2925,739908570399;234,26877651066937;150,73964382336524;240,2786964515839;130,21741474919497;
552;2867,766913750423;225,10067235060737;166,67266208348858;216,40940215502908;115,27964382429435;
553;3626,2641069490305;228,41542792552502;145,77209882358358;219,1600695348425;124,63699146754438;
554;3480,082055136659;226,9082633639716;148,5865214127898;234,15106749659955;128,9755662347844;
555;2943,017315058718;200,5517991253912;152,32190004680947;234,58031611866932;97,56290638941633;
556;3151,9554940854387;223,1398501174032;150,59049197858187;229,72165385549195;101,26771858671717;
557;1646,0252188997392;200,5341095861526;159,11787069292356;238,92675275274095;75,485529855565;
558;2054,971756813008;234,49156610104083;157,94438053381805;245,93699835961428;74,70678918927484;
559;1907,153920707941;217,48111168520026;148,44494112383487;230,77034584090566;71,58198615905414;
560;1633,332448008569;198,99922968038285;164,15192315398502;242,684806762384;74,22048158661144;
561;115,02392011215964;218,2819599482408;157,23783602087636;221,6492893506022;71,41123528808289;
562;112,9521305809556;226,8568007083006;148,18339756520896;227,2777868661531;72,5674443790976;
563;114,3313178298765;237,9482260414385;151,4527182778513;229,32908229522064;72,52531966608122;
564;110,26521019413428;216,54620371460655;156,91700368369214;239,95280919544666;70,77890821049395;
565;116,56121509288478;202,75061581266937;166,15150482666633;221,16634925769918;70,42532806030054;
566;116,20475807029891;209,0012649769276;158,07797241420775;226,7388589352638;69,62342284716932;
567;113,13379258989346;229,07709750996247;153,49642448611212;227,4135626918525;76,24866448319177;
568;108,28472659399092;231,74063683767793;156,54196271657153;233,30246691853054;78,39745456223147;
569;122,90198106638468;207,36509395858926;158,0991519721226;223,55170346698543;73,29875482237861;
570;117,18086979363608;146,2343859164075;153,0619580959573;229,89681241285436;65,5283108464944;
571;117,11128340807669;146,21412230639655;146,13197224472137;240,424019644802;69,99844678179738;
572;119,47882042433584;150,75297694881337;159,5933536301876;232,9878438535261;117,69191580046734;
573;119,70643388372345;145,58890095585218;153,71800725171653;225,6277427208508;224,3214363571857;
574;110,77300744408649;151,21092879857196;151,43984251251058;230,23220458185142;72,42761055582184;
