Apparent.Time;Calender;Living Room Light (200W);Kitchen Light (300W);Bathroom Light (60W);Bathroom Mirror Light 100W (Conventional);Bedroom Light (60W);Bedroom Light (20W);Egg Cooker / Russell Hobbs 14048-56 Stylo;Juicer / Moulinex Vitafruit;Kitchen radio / AEG KRC 4323 CD;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front left;Coffee Machine / Braun Impression KF 600;Food Slicer / DOMO Schneidemaschine DO521S;Toaster / Bosch TAT8SL1;Miele H 5241 B;Handmixer / Phillips Robust HR 1581;Extractor Hood / Miele DA 429-4;Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind- semi aktiv;Microwave / Panasonic NN-CD757W;Electronic hometrainer / Kettler Track Perfomance;Laptop Lenovo Thinkpad x220;Washing Machine Samsung P1405J;CD/DVD Player / Philips DVDR 725 H;Home Cinema System / Samsung HT-D5550;TV Medion MD20123_DE_A;SAT Receiver / Kathrein UFS913;Hifi System / Sharp XL-HF300PH;Electric Kettle / Phillips Essential HD 4685/90 Schwarz;Energy Saving Lamp / EL-REF 11 E27;Vacuum Cleaner FiF;Nintendo Wii;Coffee Machine / Braun KF 580E;Electric Kettle / Petra WK288 1.5L;Hair Dryer / Braun Satin Pro 2200 Ion Care;Heater / Honeywell BH-888E;Liebherr CBNPes 3956;Electric Razor Braun Cruzer 5;Electric Tooth Brush / Phillips HX9332;Phone Siemens Gigaset C320;Router O2 Box 6431;Yamaha RX-V667;
962;16:02:00;0;0;0;0;0;0;0;0;1,10203033813656;0;0;0;0;0;0;0;0;26,438524073174204;0;77,8512;0;1,258877084602693;2,391383198829799;0,5700000000000001;1,6225940015814775;3,640125965846885;0;0;0;2,244217381684356;0;0;0;0;0;2,9457793442623;2,055711795536056;4,37188639344262;11,7302163934426;12,301260548426889;
963;16:03:00;0;0;0;0;0;0;0;0;1,5195736142954055;0;0;0;0;0;0;0;0;25,128604253746516;0;77,8843;0;1,2247762827139237;2,4155740306548803;0,5700000000000001;1,5072604725946264;3,5589907769043854;0;0;0;1,7066178486028865;0;0;0;0;0;2,93841131147541;2,2523109673646253;4,41212508196721;11,7154934426229;12,090947493326949;
964;16:04:00;0;0;0;0;0;0;0;0;1,6116306980491113;0;0;0;0;0;0;0;0;25,812182290032496;0;77,682;0;1,2245822020778765;2,0628351556501814;0,5700000000000001;1,4266357157785075;3,4804111806410742;0;0;0;2,0191558047723803;0;0;0;0;0;2,93841131147541;2,339172622075573;4,37147295081967;11,7828081967213;12,688529508687116;
965;16:05:00;0;0;0;0;0;0;0;0;1,5747509353922706;0;0;0;0;0;0;0;0;22,22794302368632;0;77,9174;0;1,0139141806760998;1,9495844957640398;0,5700000000000001;1,4034764499076846;3,001994508224828;0;0;0;2,109004962484106;0;0;0;0;0;2,92796442622951;1,9864611818776061;4,39463967213115;11,6880885245902;11,848048588093269;
966;16:06:00;0;0;0;0;0;0;0;0;1,2998084718054275;0;0;0;0;0;0;0;0;25,32284250299808;0;78,4215;0;1,2980198951643265;2,2039298709999233;0,5700000000000001;1,6053887666389322;3,529608402267766;0;0;0;1,6126328686491374;0;0;0;0;0;2,92629081967213;1,8436779757887065;4,35882540983607;11,6435426229508;12,20273299106852;
967;16:07:00;0;0;0;0;0;0;0;0;1,2825804379008139;0;0;0;0;0;0;0;0;28,566786265250403;0;78,2192;0;1,29847134400784;2,228372515228235;0,5700000000000001;1,2962521248285788;3,1272574516083065;0;0;0;2,1898271614714044;0;0;0;0;0;2,93974327868853;1,9540920103240522;4,40255459016393;11,6435426229508;13,0809439940744;
968;16:08:00;0;0;0;0;0;0;0;0;1,5199764429483376;0;0;0;0;0;0;0;0;23,690614058921028;0;78,7906;0;1,1910493324811897;2,207310457287888;0,5700000000000001;1,3392354656105256;3,0217480650045445;0;0;0;2,1759968197991486;0;0;0;0;0;2,93430131147541;2,1729816548464345;4,43050639344262;11,6961393442623;12,851224351801061;
969;16:09:00;0;0;0;0;0;0;0;0;1,3442453441869522;0;0;0;0;0;0;0;0;27,730192178477754;0;78,352;0;1,306855616523249;2,394656710724874;0,5700000000000001;1,2734063719708706;2,7591272331029355;0;0;0;2,095675620743667;0;0;0;0;0;2,93913672131148;2,3920339734860976;4,38971540983607;11,7257426229508;12,26710109292273;
970;16:10:00;0;0;0;0;0;0;0;0;1,4790751542049878;0;0;0;0;0;0;0;0;26,712049140919774;0;78,7906;0;1,2953801825327758;2,523227553947547;0,5700000000000001;1,4201354890910214;2,967601967620639;0;0;0;1,7624876134272964;0;0;0;0;0;2,93436180327869;2,0471128293449166;4,40847344262295;11,7551836065574;14,465879615813234;
971;16:11:00;0;0;0;0;0;0;0;0;1,5150967145613927;0;0;0;0;0;0;0;0;19,154898959256485;0;75,435;0;1,1267629812643807;2,1019821165963397;0,5700000000000001;1,2964679536410781;2,8825377544869366;0;0;0;1,9983728899055317;0;0;0;0;0;2,93775229508197;2,306773901628085;4,37352868852459;11,7338163934426;13,935798211232466;
972;16:12:00;0;0;0;0;0;0;0;0;1,5018269721462085;0;0;0;0;0;0;0;0;30,115440643470684;0;75,4671;0;1,0291352896557273;2,056727183514988;0,5700000000000001;1,4883302444375814;3,1750384943021914;0;0;0;2,095502761460306;0;0;0;0;0;2,93897639344262;2,0283585919548957;4,35368918032787;11,7653278688525;12,546600959644369;
973;16:13:00;0;0;0;0;0;0;0;0;1,6701672747535063;0;0;0;0;0;0;0;0;28,51477009375014;0;75,67;0;1,0284682756128523;1,974281004685923;0,5700000000000001;1,1760642266735368;3,52182774008739;0;0;0;2,1104430578524194;0;0;0;0;0;2,95255918032787;2,2339741536932842;4,34068114754098;11,7396278688525;14,288632324503164;
974;16:14:00;0;0;0;0;0;0;0;0;1,8015852655400801;0;0;0;0;0;0;0;0;23,942121842944154;0;75,435;0;1,1859571096423822;2,093260024062121;0,5700000000000001;1,1988107059578643;3,0189255795231835;0;0;0;2,1470377910534855;0;0;0;0;0;2,95255918032787;2,5058037867045573;4,36556934426229;11,7479426229508;10,876951674925053;
975;16:15:00;0;0;0;0;0;0;0;0;1,4403611628871777;0;0;0;0;0;0;0;0;29,23557257846349;0;75,6378;0;1,290166779500065;2,0530992564896158;0,5700000000000001;1,4314027240842004;3,4117559939698188;0;0;0;2,1454406628686216;0;0;0;0;0;2,94704868852459;1,8806049142706434;4,37188672131148;11,7970737704918;11,033774153375486;
976;16:16:00;0;0;0;0;0;0;0;0;1,559446633978917;0;0;0;0;0;0;0;0;25,81324449126436;0;76,845;0;1,1281487562476582;2,082264818324444;0,5700000000000001;1,2590596653854378;3,098535516497864;0;0;0;1,6360735672113298;0;0;0;0;0;2,95367852459016;1,9410240519088533;4,34113459016393;11,7702032786885;10,481827699786008;
977;16:17:00;0;0;0;0;0;0;0;0;1,2911416853237077;0;0;0;0;0;0;0;0;26,8022451303455;0;76,375;0;1,0680481626771565;2,2561469039354902;0,5700000000000001;1,2753820511869491;3,356590525058522;0;0;0;1,9903178438348466;0;0;0;0;0;2,94750360655738;2,2309386022896813;4,32007819672131;11,7702032786885;12,308253103865601;
978;16:18:00;0;0;0;0;0;0;0;0;1,432688883630594;0;0;0;0;0;0;0;0;26,09207622727286;0;76,9104;0;0,932548310946311;2,347550402600643;0,5700000000000001;1,2810226825314204;3,5815799293059336;0;0;0;1,8777338539893667;0;0;0;0;0;2,95068327868852;2,2788286469237864;4,35029868852459;11,7537672131148;10,495376835406146;
979;16:19:00;0;0;0;0;0;0;0;0;1,544618242450925;0;0;0;0;0;0;0;0;24,458851454479746;0;77,1456;0;1,1799155180051537;2,2165123121991233;0,5700000000000001;1,327942527881723;3,330301850323483;0;0;0;2,111183225338918;0;0;0;0;0;2,95145442622951;2,0216924537647216;4,41071721311475;11,7958590163934;13,962653607889383;
980;16:20:00;0;0;0;0;0;0;0;0;1,2311217168021529;0;0;0;0;0;0;0;0;26,248039972754988;0;77,1128;0;1,2782415076451175;1,9070750710611428;0,5700000000000001;1,4695347402199537;3,19195721998583;0;0;0;1,7775603039125434;0;0;0;0;0;2,94418721311475;1,9528222741775976;4,38958016393443;11,7989065573771;11,049607836869583;
981;16:21:00;0;0;0;0;0;0;0;0;1,2875570143837418;0;0;0;0;0;0;0;0;21,322728838546112;0;77,1128;0;1,1257276031986267;2,4222484441084506;0,5700000000000001;1,681083469084728;2,864067866429502;0;0;0;1,8396210731238525;0;0;0;0;0;2,93913786885246;2,2295120740329097;4,47951262295082;11,7989065573771;12,850021258943466;
982;16:22:00;0;0;0;0;0;0;0;0;1,4986695780484403;0;0;0;0;0;0;0;0;26,892181064302854;0;77,3808;0;1,0618677836553678;2,2374061204118774;0,5700000000000001;1,6430158716689653;3,0831769200370713;0;0;0;2,204524671292669;0;0;0;0;0;2,94324;1,9320818238337731;4,4330962295082;11,5550442622951;12,580791258253209;
983;16:23:00;0;0;0;0;0;0;0;0;1,4865620351058022;0;0;0;0;0;0;0;0;25,404893703604383;0;77,616;0;1,1255385252186438;1,6772695069228187;0,5700000000000001;1,505343701655304;3,092679887670908;0;0;0;2,091286861999218;0;0;0;0;0;2,95124868852459;1,9908873036967785;4,48737655737705;11,5871032786885;12,585724186679881;
984;16:24:00;0;0;0;0;0;0;0;0;1,2654700252001643;0;0;0;0;0;0;0;0;23,208556783183464;0;77,8843;0;1,2187357564839267;2,407023635343221;0,5700000000000001;1,3970540501609754;3,040815875211509;0;0;0;1,9929841570460116;0;0;0;0;60,224856029389166;2,95124868852459;1,9776443583412535;4,47819606557377;11,7578360655738;13,394374370182335;
985;16:25:00;0;0;0;0;0;0;0;0;1,3904723430917874;0;0;0;0;0;0;0;0;23,38021630904452;0;77,8512;0;1,1192110300494325;2,500975548652762;0,5700000000000001;1,3701001025754702;3,3512054482503015;0;0;0;1,9561691010140767;0;0;0;0;59,86507059831192;2,95228475409836;1,9378866193580115;4,4390293442623;11,7370557377049;12,931735279820987;
986;16:26:00;0;0;0;0;0;0;0;0;1,2950836599994202;0;0;0;0;0;0;0;0;23,036502784389643;0;77,8843;0;1,1309980467797922;2,430403635388877;0,5700000000000001;1,5357918155302313;3,1539685145003284;0;0;0;2,0198945145679774;0;0;0;0;73,78966188500819;2,95726803278689;2,121476413164568;4,45390245901639;11,6866655737705;14,475248185107333;
987;16:27:00;0;0;0;0;0;0;0;0;1,6415826747676214;0;0;0;0;0;0;0;0;27,204595157255607;0;77,682;0;1,2674149985819525;2,4131661036301923;0,5700000000000001;1,475802728861567;3,4392776032543506;0;0;0;1,7214651555396019;0;0;0;0;63,730077418285035;2,95066459016394;2,004225195335841;4,40980475409836;11,6593540983607;12,300315252463944;
988;16:28:00;0;0;0;0;0;0;0;0;1,4425841060201943;0;0;0;0;0;0;0;0;20,214187040911998;0;77,9174;0;1,0584389503718135;2,5337780306046227;0,5700000000000001;1,3287645803693593;2,8275965357445427;0;0;0;1,7631586041930154;0;0;0;0;65,78458341236049;2,95204901639344;2,1246187714032425;4,46460147540984;11,6499098360656;12,613361871669078;
989;16:29:00;0;0;0;0;0;0;0;0;1,4684832654582651;0;0;0;0;0;0;0;0;24,122381054837607;0;78,4215;0;0,9461592983336675;2,331489376673864;0,5700000000000001;1,410434098047748;2,929210508212309;0;0;0;2,037014912439833;0;0;0;0;82,74082752110392;2,95007540983607;1,9498540018739865;4,43915983606557;11,6393;11,944620187877698;
990;16:30:00;0;0;0;0;0;0;0;0;1,2913952977549943;0;0;0;0;0;0;0;0;23,310207887357485;0;78,2192;0;0,936467551581449;2,5065776116229075;0,5700000000000001;1,4998289159093852;3,2951599334707167;0;0;0;2,176085941133662;0;0;0;0;82,57539767100282;2,94636508196721;2,1649748844654852;4,38680229508197;11,6743672131148;10,54516842199496;
991;16:31:00;0;0;0;0;0;0;0;0;1,5249596620645864;0;0;0;0;0;0;0;0;24,56591736088683;0;78,7906;0;1,3452167178926775;17,191847245187706;53,5219;16,54187387250206;3,7584589415779694;0;0;0;1,9541904620112303;0;0;0;0;83,89007174415187;2,95094131147541;1,8495916554475895;4,37572327868853;11,6981819672131;13,48514314941468;
992;16:32:00;0;0;0;0;0;0;0;0;1,3240931814325019;0;0;0;0;0;0;0;0;19,73708149362108;0;78,352;0;0,9671685046855947;16,476028710905346;54,0435327868853;17,09312316721532;2,903720933133151;0;0;0;2,050263439262206;0;0;0;0;64,13950002790509;2,9502237704918;2,2598199822021003;4,39779868852459;11,6970098360656;12,019387583518128;
993;16:33:00;0;0;0;0;0;0;0;0;1,458109963595215;0;0;0;0;0;0;0;0;22,765314425943547;0;78,7572;0;1,4161151629334736;14,161731974143558;54,0693885245902;16,053288066483997;3,38281727351624;0;0;0;1,9388478827224873;0;0;0;0;65,29127398101953;2,94816131147541;2,314376619106105;4,43438262295082;11,6966557377049;11,334470011119732;
994;16:34:00;0;0;0;0;0;0;0;0;1,185919189707189;0;0;0;0;0;0;0;0;26,27547612721083;0;75,435;0;1,0565165823114886;14,421495144685258;54,6387852459016;16,802989854376854;2,940256161722929;0;0;0;2,134258179616973;0;0;0;0;69,99750896540499;2,94816131147541;1,7369533702259712;4,43936786885246;11,6784704918033;14,633053335759524;
995;16:35:00;0;0;0;0;0;0;0;0;1,2675332388648755;0;0;0;0;0;0;0;0;28,78050033074929;0;75,4671;0;1,1453144425731565;14,504629571591748;54,4354918032787;16,555230152495174;3,001963845710154;0;0;0;2,006874277209397;0;0;0;0;79,8929013674332;2,93963213114754;1,7574224322772964;4,4269268852459;11,7117639344262;14,791949445773792;
996;16:36:00;0;0;0;0;0;0;0;0;1,6606679967239066;0;0;0;0;0;0;0;0;27,56302910816804;0;75,67;0;1,1263372387433876;14,354945969258106;54,5428;17,064780976229198;2,8324616635053683;0;0;0;2,1259048894784867;0;0;0;0;76,35701450947674;2,94570803278689;2,4577836144901775;4,44658590163934;11,7211081967213;12,54804256091877;
997;16:37:00;0;0;0;0;0;0;0;0;1,3745849581432732;0;0;0;0;0;0;0;0;28,750592335834167;0;75,435;0;0,9384222384501704;12,86925592681982;54,6081508196721;14,203214852971112;3,4417426552100556;0;0;0;1,9333521360686023;0;0;0;0;78,88356533391631;2,93879114754098;2,105379909104281;4,49808721311475;11,7287508196721;12,882477691476106;
998;16:38:00;0;0;0;0;0;0;0;0;1,3850080801819322;0;0;0;0;0;0;0;0;25,849080471949307;0;75,6378;0;1,3070322251733404;14,875035794185306;54,6753508196721;17,400532765231787;3,484655959602848;0;0;0;1,7458297061864063;0;0;0;0;69,40108661983642;2,94164901639344;1,9891644987434238;4,44048344262295;11,7256819672131;12,80991745561275;
999;16:39:00;0;0;0;0;0;0;0;0;1,3067827350096224;0;0;0;0;0;0;0;0;24,09716341473266;0;76,845;0;1,0486410736416039;12,964787214597761;54,6786;17,793191105994644;3,3035896207018802;0;0;0;2,3854564914325764;0;0;0;0;82,3457396409203;2,93777885245902;1,8939673886685584;4,42254163934426;11,7582;11,034834519969937;
1000;16:40:00;0;0;0;0;0;0;0;0;1,3210012581285981;0;0;0;0;0;0;0;0;25,996846568365836;0;76,375;0;1,1959179200850685;13,554307555128686;55,0092409836066;15,869981039195126;2,6779549331867556;0;0;0;1,7753080554599723;0;0;0;0;76,40148199059395;2,95598737704918;1,7707510311193069;4,3487468852459;11,7641754098361;13,625166161749583;
1001;16:41:00;0;0;0;0;0;0;0;0;1,3167049787983545;0;0;0;0;0;0;0;0;24,83682577687692;0;76,9104;0;1,0189051109858664;14,326361504575134;54,9347180327869;17,16963031747643;3,0646713431718777;0;0;0;1,628615212445012;0;0;0;0;78,26349985254434;2,95598737704918;1,7623278704995664;4,38896524590164;11,7571524590164;11,683941231780246;
1002;16:42:00;0;0;0;0;0;0;0;0;1,2907655143458643;0;0;0;0;0;0;0;0;21,978881777130994;0;77,1456;0;1,2174324614325602;17,027540756735434;55,1501016393443;15,920007139344023;3,498912495457335;0;0;0;2,189850544954688;0;0;0;0;52,26793485094223;3,03880172131148;1,9368273330873982;4,4627837704918;11,7007508196721;12,4307897445676;
1003;16:43:00;0;0;0;0;0;0;0;0;1,4464572375894746;0;0;0;0;0;0;0;0;26,5013995970277;0;77,1128;0;1,0846137277765522;16,469191201817324;54,9550262295082;14,50433787872741;3,1067612051178894;0;0;0;2,0076723989941976;0;0;0;0;70,06066060245156;2,95043704918033;2,029885673265541;4,45666409836066;11,7233868852459;12,7855174851364;
1004;16:44:00;0;0;0;0;0;0;0;0;1,4191673832678542;0;0;0;0;0;0;0;0;27,591445981529667;0;77,1128;0;1,2677844089749362;14,474326497356325;55,4015262295082;16,100265281128298;2,899146516671803;0;0;0;2,208422957590375;0;0;0;0;82,41529233751118;2,96176524590164;2,107241988477643;4,44131327868852;11,7752016393443;13,95316314265596;
1005;16:45:00;0;0;0;0;0;0;0;0;1,5469482968413764;0;0;0;0;0;0;0;0;22,81666855151818;0;77,3808;0;1,150402042434311;16,541614904637438;55,2209229508197;16,626824834343;2,980822360094388;0;0;0;1,8321745104272462;0;0;0;0;93,3971469482794;2,95955901639344;2,07150113698137;4,45945754098361;11,7964508196721;11,108205493211475;
1006;16:46:00;0;0;0;0;0;0;0;0;1,600850005388805;0;0;0;0;0;0;0;0;24,499520107602002;0;77,616;0;1,147086096767172;13,213040253279194;55,7246295081967;15,139330911386216;3,0636594053498993;0;0;0;2,026049633294548;0;0;0;0;78,27982226543584;2,96492459016393;2,2555032366535226;4,3954731147541;11,7572918032787;14,343708143994125;
1007;16:47:00;0;0;0;0;0;0;0;0;1,4678203612688803;0;0;0;0;0;0;0;0;20,612534165943803;0;77,8843;0;0,7354396173257852;13,86372742531557;55,4949180327869;15,004785881253026;3,0007788092956167;0;0;0;2,386688920551139;0;0;0;0;71,71157509337517;2,96140196721311;2,116799007036303;4,35656327868852;11,729062295082;12,164928746699005;
1008;16:48:00;0;0;0;0;0;0;0;0;1,4605099137375128;0;0;0;0;0;0;0;0;24,120643206423484;0;77,8512;0;1,1643979035912753;13,718036351737476;55,7006967213115;15,832696090848431;3,2261969903913945;0;0;0;2,1344054935866326;0;0;0;0;68,58323852269558;2,97159672131148;2,1246789551102614;4,3498731147541;11,7618852459016;11,875752920456211;
1009;16:49:00;0;0;0;0;0;0;0;0;1,295131153758513;0;0;0;0;0;0;0;0;22,994979456441087;0;77,8843;0;1,0471004646777844;13,183365236717759;55,6067442622951;14,233493200332061;3,494292020166397;0;0;0;2,110059368335438;0;0;0;0;76,73891351993814;2,95918721311475;2,1541666163138875;4,32325639344262;11,8050967213115;11,75896046277445;
1010;16:50:00;0;0;0;0;0;0;0;0;1,4717394241923143;0;0;0;0;0;0;0;0;30,34519665399625;0;77,9174;0;1,2626608694358463;16,075645912346673;55,7378409836065;15,806731809257807;3,1182795135975554;0;0;0;1,9264972677131438;0;0;0;0;67,66452721610084;2,96115606557377;2,1159757781005024;4,39327131147541;11,8298573770492;13,531596541912915;
1011;16:51:00;0;0;0;0;0;0;0;0;1,8747578987060063;0;0;0;0;0;0;0;0;24,55681660449317;0;77,9174;0;1,1282080193006323;15,600103346011286;55,9669016393443;16,640500347405645;3,788405279760517;0;0;0;2,338943423526406;0;0;0;0;72,56956884489165;2,96211672131148;2,3953881585971066;4,45724803278688;11,8379360655738;13,81144148547152;
1012;16:52:00;0;0;0;0;0;0;0;0;1,5033443075331243;0;0;0;0;0;0;0;0;24,76926009283821;0;78,4215;0;1,3192756107738526;17,604569301620774;55,7488098360656;14,017482715857096;3,280925801930771;0;0;0;2,18250981848343;0;0;0;0;81,59769582444544;2,96393360655738;2,362608497027595;4,43417;11,7397524590164;10,784929860633966;
1013;16:53:00;0;0;0;0;0;0;0;0;1,4570689314630672;0;0;0;0;0;0;0;0;25,14451236786535;0;78,2192;0;1,2197858056936097;14,806634260177601;55,8354032786885;13,262427388340472;3,6596715139535467;0;0;0;1,8771233179217486;0;0;0;0;76,60842711112903;2,96350885245902;2,296512411301753;4,42039196721312;11,7623327868852;13,618088468821739;
1014;16:54:00;0;0;0;0;0;0;0;0;1,399607561521957;0;0;0;0;0;0;0;0;27,151023432796986;0;78,7906;0;0,9795264015221911;14,256923202287343;56,1691819672131;16,08152109281718;2,329958354092578;0;0;0;1,8598608079564551;0;0;0;0;72,79036400273723;2,96350885245902;1,977479929757347;4,50347245901639;11,7429508196721;14,376734061428289;
1015;16:55:00;0;0;0;0;0;0;0;0;1,3492753890457048;0;0;0;0;0;0;0;0;24,45073284527892;0;78,352;0;0,9998125526882057;17,216641587352647;56,2658704918033;15,883637534286784;2,978297403585575;0;0;0;1,8806955205516729;0;0;0;0;60,71605704946184;2,9592293442623;2,0754380643139414;4,4790737704918;11,7746327868852;12,857583272908675;
1016;16:56:00;0;0;0;0;0;0;0;0;1,2291176901153864;0;0;0;0;0;0;0;0;27,241133860241597;0;78,7572;0;1,1342408297521203;13,664766326422587;56,2370639344262;19,150045688832535;3,2344976820562064;0;0;0;2,1637512253281748;0;0;0;0;78,32891141399404;2,95982344262295;2,007303389400748;4,41780180327869;11,7586737704918;11,1157524538248;
1017;16:57:00;0;0;0;0;0;0;0;0;1,6056497669585428;0;0;0;0;0;0;0;0;22,228368071845615;0;75,435;0;1,0333879951926863;12,345184185565266;56,2674098360656;15,622558855782236;3,317402170574995;0;0;0;2,2125725276698214;0;0;0;0;71,6306815736141;2,96133196721311;2,821458910941855;4,37082754098361;11,7166967213115;12,366012365134196;
1018;16:58:00;0;0;0;0;0;0;0;0;1,4325326132700658;0;0;0;0;0;0;0;0;26,835222827521918;0;75,4671;0;1,2219106852641208;16,115590010714534;56,3058573770492;14,31687211744746;2,8092597860805366;0;0;0;2,310684016762992;0;0;0;0;78,7482024684007;2,95553639344262;2,2181366007818335;4,35843540983607;11,7302163934426;12,825927556279462;
1019;16:59:00;0;0;0;0;0;0;0;0;1,3746277538004625;0;0;0;0;0;0;0;0;27,69648388851768;0;75,67;0;1,185938595148184;17,201000152435864;56,1119098360656;15,527809735990184;2,8312771526672234;0;0;0;2,0630353138546993;0;0;0;0;77,22818073011004;2,96267557377049;2,249614569767945;4,37188639344262;11,7154934426229;14,004524030209577;
1020;17:00:00;0;0;0;0;0;0;0;0;1,652283040909584;0;0;0;0;0;0;0;0;28,33123993683705;0;75,435;0;1,290307347469106;14,15346842631943;55,9418131147541;15,498584353456357;3,0359222653885687;0;0;0;2,334120723065704;0;0;0;0;75,18607350387856;2,96134704918033;2,204148814617142;4,41212508196721;11,7828081967213;14,095238946627399;
1021;17:01:00;0;0;0;0;0;0;0;0;1,4145617558275214;0;0;0;0;0;0;0;0;23,89287951305047;0;75,6378;0;1,0014430882392638;15,567482228869952;55,9264606557377;12,823927306318865;2,8761640410658784;0;0;0;1,8920305411406162;0;0;0;0;75,51474269403194;2,95814655737705;2,316583357517311;4,37147295081967;11,6880885245902;13,475097130876138;
1022;17:02:00;0;0;0;0;0;0;0;0;1,4891316114499125;0;0;0;0;0;0;0;0;26,85083067435956;0;76,845;0;1,1295417983471072;13,306151242155018;56,1441885245901;14,073945400628274;3,494105888718228;0;0;0;2,250059951753439;0;0;0;0;73,33934891393082;2,95525868852459;2,0125394477874194;4,39463967213115;11,6961393442623;13,702628271916758;
1023;17:03:00;0;0;0;0;0;0;0;0;1,202493100746569;0;0;0;0;0;0;0;0;25,016740859310733;0;76,375;0;1,086627326464465;16,473816578474587;56,0405262295082;14,288060454684594;2,5804402347749873;0;0;0;2,253516017659705;0;0;0;0;75,24176266855561;2,95585196721312;1,9186269661610826;4,35882540983607;11,7257426229508;12,899692485961879;
1024;17:04:00;0;0;0;0;0;0;0;0;1,2409915399994833;0;0;0;0;0;0;0;0;25,764109253660653;0;76,9104;0;1,2657572113387257;15,94220637531769;55,3259016393443;20,509193235686688;3,3022132651454;0;0;0;2,2554482011670633;0;0;0;0;75,08722864282123;2,94352803278688;2,1691899813394384;4,40255459016393;11,7551836065574;12,311393903062308;
1025;17:05:00;0;0;0;0;0;0;0;0;1,615863559104384;0;0;0;0;0;0;0;0;24,531589186416912;0;77,1456;0;1,0088670020942645;15,715954990817254;55,9498295081967;16,10544133406352;3,001903326981233;0;0;0;1,9531376788345982;0;0;0;0;64,97803681532541;2,95548901639344;1,73393858928924;4,43050639344262;11,7338163934426;14,83690594174099;
1026;17:06:00;0;0;0;0;0;0;0;0;1,486331620841497;0;0;0;0;0;0;0;0;24,034042272606282;0;77,1128;0;1,1058741397012022;14,880664795298872;55,6043573770492;16,881635779998877;2,5683995047890775;0;0;0;1,884449641045878;0;0;0;0;70,23990539484936;2,95548901639344;1,8091672365222748;4,38971540983607;11,7653278688525;13,081009104043117;
1027;17:07:00;0;0;0;0;0;0;0;0;1,5821274011085973;0;0;0;0;0;0;0;0;21,26935960481685;0;77,4137;0;1,0623491034612205;15,510877103070955;55,9258786885246;15,706857391837927;3,1704167308570597;0;0;0;2,1472486726784967;0;0;0;0;68,41997117507285;2,96341180327869;1,9721254451880983;4,40847344262295;11,7396278688525;15,921286111762893;
1028;17:08:00;0;0;0;0;0;0;0;0;1,49670388049485;0;0;0;0;0;0;0;0;28,607202786434172;0;77,3808;0;1,3175067073017326;13,39299216930439;56,1055737704918;14,46153536830771;2,5669873492754656;0;0;0;2,1953761258462183;0;0;0;0;74,02813353106477;2,96659803278688;2,111651270442974;4,37352868852459;11,7479426229508;11,358662578740025;
1029;17:09:00;0;0;0;0;0;0;0;0;1,6800158754913057;0;0;0;0;0;0;0;0;25,394922739614515;0;77,616;0;1,226600915572906;13,889737834855314;56,3821950819672;14,094509676208295;3,4773969275596417;0;0;0;2,196645839395327;0;0;0;0;67,30527887656442;2,96447967213115;2,606767966346628;4,35368918032787;11,7970737704918;14,748137740081246;
1030;17:10:00;0;0;0;0;0;0;0;0;1,3436582858057007;0;0;0;0;0;0;0;0;23,426985019703228;0;77,8843;0;1,2184047745164082;16,23511338783494;56,7816213114754;13,909749913837192;3,4956437849691544;0;0;0;2,215002957441197;0;0;0;0;57,198866276785076;2,96188868852459;2,226722629390932;4,34068114754098;11,7537672131148;13,496171785750178;
1031;17:11:00;0;0;0;0;0;0;0;0;1,4117022179647796;0;0;0;0;0;0;0;0;25,8056653797513;0;77,8512;0;1,048783227598378;14,287539778978292;56,7356147540984;15,698623487352322;3,021907608163847;0;0;0;1,8616279053561424;0;0;0;0;71,51305960243576;2,95634852459016;1,9165023953416573;4,36556934426229;11,7958590163934;12,32349378597652;
1032;17:12:00;0;0;0;0;0;0;0;0;1,3302802105456435;0;0;0;0;0;0;0;0;29,74684824729052;0;77,8843;0;1,2021972311575486;15,620616261650179;56,7565393442623;14,960214967700724;2,990269336590012;0;0;0;2,2490615232100475;0;0;0;0;66,09682270027548;2,95929770491803;1,9017409320122824;4,37188672131148;11,7989065573771;12,838315819733717;
1033;17:13:00;0;0;0;0;0;0;0;0;1,3404166573517327;0;0;0;0;0;0;0;0;23,963224281762322;0;77,9174;0;1,1234783453803616;16,371957784318717;56,7394262295082;17,171882487371406;3,165620135128071;0;0;0;2,0621311769664024;0;0;0;0;80,17532312090735;2,95287770491803;1,972421155566919;4,34113459016393;11,7989065573771;12,132458764256773;
1034;17:14:00;0;0;0;0;0;0;0;0;1,4097155727676418;0;0;0;0;0;0;0;0;27,534263499748885;0;77,9174;0;1,2476654047771034;13,26067880288783;56,4893524590164;13,238128687169358;3,103741831890004;0;0;0;2,4640425393763667;0;0;0;0;91,15016009606825;2,96428426229508;2,177494562830449;4,32007819672131;11,5550442622951;13,289002021897003;
1035;17:15:00;0;0;0;0;0;0;0;0;1,6513332946709243;0;0;0;0;0;0;0;0;23,818762388447187;0;78,4215;0;1,1123722830415244;14,359239227456168;56,4741819672131;17,38602689814737;3,7434494192316063;0;0;0;1,9616857051963221;0;0;0;0;77,79250070306023;2,96308606557377;2,366203210135282;4,35029868852459;11,5871032786885;13,907472105613786;
